;Lat (DMS);Long (DMS);Depth (m)
558;48-03-22.013N;069-17-49.605W;-4.04
559;48-03-21.896N;069-17-49.249W;-4.24
560;48-03-22.021N;069-17-48.888W;-4.24
561;48-03-21.799N;069-17-48.556W;-4.27
562;48-03-21.829N;069-17-48.220W;-4.28
563;48-03-21.851N;069-17-47.761W;-4.32
564;48-03-21.811N;069-17-47.428W;-4.38
565;48-03-21.940N;069-17-46.918W;-4.35
566;48-03-22.013N;069-17-46.530W;-4.38
567;48-03-21.784N;069-17-46.273W;-4.47
568;48-03-22.038N;069-17-46.056W;-4.59
569;48-03-21.951N;069-17-45.608W;-4.64
570;48-03-21.789N;069-17-45.231W;-4.77
571;48-03-21.926N;069-17-44.790W;-4.82
572;48-03-21.847N;069-17-44.512W;-4.98
573;48-03-22.117N;069-17-44.244W;-4.99
574;48-03-22.131N;069-17-43.973W;-5.07
575;48-03-22.143N;069-17-51.354W;-3.96
576;48-03-22.181N;069-17-50.880W;-4.07
577;48-03-22.487N;069-17-50.505W;-3.97
578;48-03-22.208N;069-17-50.108W;-4.07
579;48-03-22.286N;069-17-50.015W;-4.05
580;48-03-22.160N;069-17-49.473W;-4.1
581;48-03-22.295N;069-17-49.119W;-4.03
582;48-03-22.437N;069-17-48.844W;-4.12
583;48-03-22.276N;069-17-48.495W;-4.03
584;48-03-22.362N;069-17-48.089W;-4.02
585;48-03-22.374N;069-17-47.600W;-3.98
586;48-03-22.186N;069-17-47.455W;-4.19
587;48-03-22.384N;069-17-46.886W;-4.3
588;48-03-22.203N;069-17-46.604W;-4.47
589;48-03-22.200N;069-17-46.310W;-4.66
590;48-03-22.296N;069-17-46.058W;-4.5
591;48-03-22.267N;069-17-45.508W;-4.67
592;48-03-22.318N;069-17-45.412W;-4.56
593;48-03-22.274N;069-17-44.841W;-4.45
594;48-03-22.273N;069-17-44.505W;-4.71
595;48-03-22.480N;069-17-43.990W;-4.9
596;48-03-22.277N;069-17-43.924W;-5.04
597;48-03-22.680N;069-17-52.930W;-4.05
598;48-03-22.510N;069-17-50.469W;-3.97
599;48-03-22.716N;069-17-50.226W;-3.99
600;48-03-22.628N;069-17-49.761W;-4.02
601;48-03-22.707N;069-17-49.470W;-4.1
602;48-03-22.518N;069-17-49.095W;-3.99
603;48-03-22.690N;069-17-48.792W;-4.05
604;48-03-22.630N;069-17-48.368W;-4.03
605;48-03-22.547N;069-17-48.232W;-4.04
606;48-03-22.659N;069-17-47.626W;-4.12
607;48-03-22.782N;069-17-47.291W;-4.18
608;48-03-22.600N;069-17-47.058W;-4.16
609;48-03-22.826N;069-17-46.638W;-4.13
610;48-03-22.583N;069-17-46.267W;-4.35
611;48-03-22.633N;069-17-45.970W;-4.49
612;48-03-22.661N;069-17-45.765W;-4.41
613;48-03-22.517N;069-17-45.192W;-4.45
614;48-03-22.540N;069-17-44.832W;-4.6
615;48-03-22.613N;069-17-44.697W;-4.57
616;48-03-22.601N;069-17-43.981W;-4.7
617;48-03-22.538N;069-17-43.635W;-5.06
618;48-03-22.609N;069-17-43.377W;-4.93
619;48-03-22.694N;069-17-43.032W;-5.06
620;48-03-22.825N;069-17-42.766W;-4.95
621;48-03-22.917N;069-17-54.377W;-4.02
622;48-03-23.139N;069-17-51.210W;-3.95
623;48-03-23.008N;069-17-50.392W;-3.96
624;48-03-22.986N;069-17-49.789W;-3.98
625;48-03-22.989N;069-17-49.718W;-4.08
626;48-03-23.032N;069-17-49.334W;-3.98
627;48-03-22.901N;069-17-48.760W;-4.09
628;48-03-22.903N;069-17-48.412W;-4.04
629;48-03-22.875N;069-17-48.169W;-4.0
630;48-03-22.881N;069-17-47.843W;-4.16
631;48-03-22.962N;069-17-47.298W;-4.15
632;48-03-23.130N;069-17-46.992W;-4.08
633;48-03-22.961N;069-17-46.605W;-4.15
634;48-03-23.045N;069-17-46.148W;-4.2
635;48-03-23.049N;069-17-45.913W;-4.22
636;48-03-23.208N;069-17-45.603W;-4.33
637;48-03-22.898N;069-17-45.301W;-4.48
638;48-03-23.130N;069-17-44.717W;-4.53
639;48-03-22.991N;069-17-44.378W;-4.63
640;48-03-23.008N;069-17-44.013W;-4.69
641;48-03-23.010N;069-17-43.960W;-4.67
642;48-03-23.071N;069-17-43.268W;-4.71
643;48-03-23.020N;069-17-43.114W;-4.88
644;48-03-22.946N;069-17-42.580W;-4.89
645;48-03-22.946N;069-17-42.402W;-5.02
646;48-03-22.937N;069-17-42.112W;-5.12
647;48-03-23.024N;069-17-41.598W;-5.11
648;48-03-23.181N;069-17-41.395W;-5.07
649;48-03-23.375N;069-17-50.596W;-3.98
650;48-03-23.230N;069-17-50.403W;-3.82
651;48-03-23.264N;069-17-49.055W;-3.91
652;48-03-23.431N;069-17-48.821W;-3.99
653;48-03-23.331N;069-17-48.649W;-4.01
654;48-03-23.284N;069-17-48.111W;-3.97
655;48-03-23.264N;069-17-47.612W;-3.98
656;48-03-23.266N;069-17-47.363W;-4.0
657;48-03-23.268N;069-17-46.907W;-4.04
658;48-03-23.268N;069-17-46.842W;-4.04
659;48-03-23.407N;069-17-46.186W;-4.03
660;48-03-23.459N;069-17-45.994W;-4.05
661;48-03-23.220N;069-17-45.676W;-4.41
662;48-03-23.519N;069-17-45.369W;-4.41
663;48-03-23.485N;069-17-44.983W;-4.47
664;48-03-23.342N;069-17-44.685W;-4.57
665;48-03-23.267N;069-17-44.223W;-4.59
666;48-03-23.281N;069-17-43.903W;-4.58
667;48-03-23.291N;069-17-43.585W;-4.56
668;48-03-23.340N;069-17-43.089W;-4.63
669;48-03-23.237N;069-17-42.621W;-4.83
670;48-03-23.270N;069-17-42.293W;-4.77
671;48-03-23.514N;069-17-41.903W;-4.85
672;48-03-23.383N;069-17-41.482W;-5.01
673;48-03-23.379N;069-17-41.120W;-5.04
674;48-03-23.319N;069-17-41.002W;-5.1
675;48-03-23.585N;069-17-46.465W;-3.96
676;48-03-23.818N;069-17-46.113W;-3.98
677;48-03-23.730N;069-17-45.435W;-4.07
678;48-03-23.585N;069-17-45.097W;-4.37
679;48-03-23.594N;069-17-44.812W;-4.42
680;48-03-23.741N;069-17-44.664W;-4.39
681;48-03-23.848N;069-17-44.124W;-4.44
682;48-03-23.617N;069-17-43.825W;-4.55
683;48-03-23.817N;069-17-43.364W;-4.52
684;48-03-23.751N;069-17-43.142W;-4.35
685;48-03-23.849N;069-17-42.635W;-4.55
686;48-03-23.596N;069-17-42.342W;-4.7
687;48-03-23.758N;069-17-41.854W;-4.71
688;48-03-23.604N;069-17-41.505W;-4.8
689;48-03-23.764N;069-17-41.130W;-4.77
690;48-03-23.587N;069-17-40.849W;-4.91
691;48-03-23.665N;069-17-40.427W;-5.12
692;48-03-23.585N;069-17-40.071W;-5.12
693;48-03-23.748N;069-17-39.665W;-5.04
694;48-03-23.924N;069-17-39.148W;-5.06
695;48-03-24.231N;069-17-45.469W;-4.0
696;48-03-24.122N;069-17-45.333W;-4.0
697;48-03-24.064N;069-17-44.950W;-4.17
698;48-03-23.959N;069-17-44.471W;-4.27
699;48-03-24.073N;069-17-44.290W;-4.31
700;48-03-24.167N;069-17-43.738W;-4.29
701;48-03-24.203N;069-17-43.294W;-4.54
702;48-03-24.202N;069-17-43.149W;-4.56
703;48-03-24.252N;069-17-42.746W;-4.53
704;48-03-24.057N;069-17-42.511W;-4.52
705;48-03-24.135N;069-17-42.061W;-4.55
706;48-03-24.201N;069-17-41.744W;-4.64
707;48-03-24.185N;069-17-41.275W;-4.7
708;48-03-24.045N;069-17-41.043W;-4.78
709;48-03-23.958N;069-17-40.402W;-4.86
710;48-03-24.211N;069-17-40.213W;-4.89
711;48-03-24.106N;069-17-40.017W;-4.94
712;48-03-24.065N;069-17-39.398W;-4.96
713;48-03-24.072N;069-17-39.090W;-4.96
714;48-03-24.077N;069-17-38.673W;-5.05
715;48-03-24.397N;069-17-44.709W;-4.01
716;48-03-24.512N;069-17-44.406W;-4.04
717;48-03-24.407N;069-17-43.984W;-4.2
718;48-03-24.399N;069-17-43.856W;-4.24
719;48-03-24.576N;069-17-43.268W;-4.14
720;48-03-24.517N;069-17-43.212W;-4.31
721;48-03-24.426N;069-17-42.784W;-4.23
722;48-03-24.513N;069-17-42.529W;-4.56
723;48-03-24.412N;069-17-42.168W;-4.42
724;48-03-24.326N;069-17-41.628W;-4.67
725;48-03-24.328N;069-17-41.460W;-4.76
726;48-03-24.311N;069-17-40.827W;-4.74
727;48-03-24.399N;069-17-40.493W;-4.75
728;48-03-24.567N;069-17-40.339W;-4.77
729;48-03-24.350N;069-17-39.855W;-4.76
730;48-03-24.380N;069-17-39.370W;-4.76
731;48-03-24.563N;069-17-38.984W;-4.87
732;48-03-24.536N;069-17-38.780W;-4.93
733;48-03-24.468N;069-17-38.447W;-5.11
734;48-03-24.509N;069-17-38.205W;-5.11
735;48-03-24.593N;069-17-37.705W;-5.06
736;48-03-24.789N;069-17-44.489W;-3.97
737;48-03-24.721N;069-17-44.025W;-4.03
738;48-03-24.760N;069-17-43.764W;-4.06
739;48-03-24.941N;069-17-43.374W;-4.1
740;48-03-24.661N;069-17-43.181W;-4.23
741;48-03-24.810N;069-17-42.745W;-4.31
742;48-03-24.740N;069-17-42.284W;-4.41
743;48-03-24.915N;069-17-41.880W;-4.42
744;48-03-24.764N;069-17-41.485W;-4.56
745;48-03-24.816N;069-17-41.135W;-4.55
746;48-03-24.761N;069-17-41.005W;-4.51
747;48-03-24.866N;069-17-40.454W;-4.63
748;48-03-24.745N;069-17-40.172W;-4.66
749;48-03-24.717N;069-17-39.813W;-4.71
750;48-03-24.683N;069-17-39.644W;-4.68
751;48-03-24.749N;069-17-38.972W;-4.84
752;48-03-24.820N;069-17-38.622W;-4.97
753;48-03-24.696N;069-17-38.440W;-5.0
754;48-03-24.835N;069-17-38.139W;-5.0
755;48-03-24.882N;069-17-37.564W;-5.11
756;48-03-24.889N;069-17-37.247W;-5.12
757;48-03-25.060N;069-17-43.990W;-3.9
758;48-03-25.303N;069-17-43.848W;-4.06
759;48-03-25.194N;069-17-43.269W;-4.01
760;48-03-25.031N;069-17-43.210W;-4.03
761;48-03-25.128N;069-17-42.619W;-4.14
762;48-03-25.020N;069-17-42.256W;-4.27
763;48-03-25.040N;069-17-41.823W;-4.2
764;48-03-25.155N;069-17-41.700W;-4.25
765;48-03-25.145N;069-17-41.196W;-4.37
766;48-03-25.369N;069-17-40.743W;-4.5
767;48-03-25.199N;069-17-40.641W;-4.54
768;48-03-25.217N;069-17-40.283W;-4.42
769;48-03-25.321N;069-17-39.756W;-4.64
770;48-03-25.148N;069-17-39.572W;-4.7
771;48-03-25.058N;069-17-39.147W;-4.69
772;48-03-25.041N;069-17-38.725W;-4.82
773;48-03-25.054N;069-17-38.521W;-4.86
774;48-03-25.169N;069-17-38.076W;-4.89
775;48-03-25.079N;069-17-37.742W;-4.96
776;48-03-25.048N;069-17-37.500W;-5.02
777;48-03-25.046N;069-17-36.900W;-5.04
778;48-03-25.147N;069-17-36.603W;-5.02
779;48-03-25.218N;069-17-36.325W;-5.04
780;48-03-25.403N;069-17-43.714W;-3.97
781;48-03-25.397N;069-17-43.132W;-4.02
782;48-03-25.506N;069-17-42.217W;-4.06
783;48-03-25.637N;069-17-41.874W;-4.03
784;48-03-25.525N;069-17-41.646W;-4.1
785;48-03-25.521N;069-17-41.266W;-4.25
786;48-03-25.383N;069-17-40.867W;-4.43
787;48-03-25.568N;069-17-40.448W;-4.52
788;48-03-25.499N;069-17-40.124W;-4.52
789;48-03-25.669N;069-17-39.826W;-4.6
790;48-03-25.527N;069-17-39.353W;-4.6
791;48-03-25.422N;069-17-39.119W;-4.65
792;48-03-25.600N;069-17-38.584W;-4.78
793;48-03-25.579N;069-17-38.389W;-4.76
794;48-03-25.486N;069-17-37.888W;-4.87
795;48-03-25.543N;069-17-37.609W;-4.8
796;48-03-25.600N;069-17-37.222W;-4.87
797;48-03-25.391N;069-17-36.925W;-4.92
798;48-03-25.486N;069-17-36.554W;-4.99
799;48-03-25.388N;069-17-36.229W;-4.95
800;48-03-25.694N;069-17-35.877W;-5.0
801;48-03-25.732N;069-17-35.680W;-4.93
802;48-03-25.544N;069-17-35.049W;-5.06
803;48-03-25.769N;069-17-41.657W;-4.07
804;48-03-25.904N;069-17-41.318W;-4.05
805;48-03-26.083N;069-17-40.794W;-4.17
806;48-03-25.778N;069-17-40.738W;-4.28
807;48-03-25.849N;069-17-40.241W;-4.26
808;48-03-26.053N;069-17-39.908W;-4.19
809;48-03-25.865N;069-17-39.486W;-4.25
810;48-03-25.751N;069-17-39.042W;-4.65
811;48-03-25.877N;069-17-38.631W;-4.6
812;48-03-26.035N;069-17-38.312W;-4.59
813;48-03-25.990N;069-17-37.976W;-4.65
814;48-03-25.800N;069-17-37.831W;-4.73
815;48-03-25.748N;069-17-37.207W;-4.77
816;48-03-26.000N;069-17-37.028W;-4.68
817;48-03-25.812N;069-17-36.661W;-4.79
818;48-03-25.760N;069-17-36.384W;-4.82
819;48-03-25.926N;069-17-35.850W;-4.78
820;48-03-25.855N;069-17-35.342W;-4.91
821;48-03-25.837N;069-17-34.991W;-4.96
822;48-03-25.918N;069-17-34.960W;-4.93
823;48-03-25.888N;069-17-34.574W;-5.05
824;48-03-26.039N;069-17-34.148W;-5.03
825;48-03-26.206N;069-17-40.852W;-3.91
826;48-03-26.241N;069-17-40.423W;-4.06
827;48-03-26.420N;069-17-40.125W;-4.09
828;48-03-26.227N;069-17-39.669W;-4.21
829;48-03-26.235N;069-17-39.450W;-4.4
830;48-03-26.330N;069-17-39.262W;-4.44
831;48-03-26.438N;069-17-38.591W;-4.4
832;48-03-26.177N;069-17-38.448W;-4.44
833;48-03-26.217N;069-17-37.872W;-4.54
834;48-03-26.271N;069-17-37.702W;-4.49
835;48-03-26.317N;069-17-37.237W;-4.54
836;48-03-26.441N;069-17-37.017W;-4.64
837;48-03-26.146N;069-17-36.677W;-4.66
838;48-03-26.103N;069-17-36.077W;-4.77
839;48-03-26.242N;069-17-35.731W;-4.78
840;48-03-26.343N;069-17-35.124W;-4.88
841;48-03-26.229N;069-17-34.649W;-4.88
842;48-03-26.133N;069-17-34.469W;-5.04
843;48-03-26.269N;069-17-34.096W;-5.11
844;48-03-26.373N;069-17-33.646W;-5.07
845;48-03-26.398N;069-17-33.515W;-5.07
846;48-03-26.664N;069-17-45.544W;-4.06
847;48-03-26.642N;069-17-41.273W;-4.02
848;48-03-26.506N;069-17-39.715W;-4.07
849;48-03-26.577N;069-17-39.415W;-4.15
850;48-03-26.532N;069-17-39.099W;-4.21
851;48-03-26.662N;069-17-38.877W;-4.35
852;48-03-26.670N;069-17-38.234W;-4.5
853;48-03-26.658N;069-17-38.073W;-4.55
854;48-03-26.688N;069-17-37.514W;-4.49
855;48-03-26.754N;069-17-37.253W;-4.55
856;48-03-26.555N;069-17-36.884W;-4.63
857;48-03-26.566N;069-17-36.643W;-4.59
858;48-03-26.490N;069-17-36.233W;-4.59
859;48-03-26.572N;069-17-35.785W;-4.67
860;48-03-26.670N;069-17-35.670W;-4.6
861;48-03-26.508N;069-17-35.297W;-4.71
862;48-03-26.516N;069-17-34.726W;-4.78
863;48-03-26.721N;069-17-34.277W;-4.84
864;48-03-26.586N;069-17-33.905W;-4.93
865;48-03-26.565N;069-17-33.761W;-5.1
866;48-03-26.740N;069-17-33.320W;-5.05
867;48-03-26.518N;069-17-33.126W;-5.07
868;48-03-26.697N;069-17-32.646W;-5.02
869;48-03-26.688N;069-17-32.387W;-5.04
870;48-03-26.832N;069-17-39.805W;-3.94
871;48-03-26.828N;069-17-39.532W;-3.95
872;48-03-26.877N;069-17-38.949W;-4.07
873;48-03-26.828N;069-17-38.740W;-4.24
874;48-03-26.835N;069-17-38.468W;-4.18
875;48-03-26.862N;069-17-38.218W;-4.26
876;48-03-26.835N;069-17-37.770W;-4.34
877;48-03-26.880N;069-17-37.439W;-4.54
878;48-03-26.932N;069-17-36.838W;-4.44
879;48-03-27.037N;069-17-36.738W;-4.35
880;48-03-27.099N;069-17-36.366W;-4.53
881;48-03-26.965N;069-17-35.805W;-4.49
882;48-03-26.876N;069-17-35.604W;-4.58
883;48-03-26.945N;069-17-35.285W;-4.61
884;48-03-26.875N;069-17-34.636W;-4.57
885;48-03-26.865N;069-17-34.332W;-4.69
886;48-03-26.844N;069-17-33.909W;-4.75
887;48-03-26.822N;069-17-33.713W;-4.89
888;48-03-26.964N;069-17-33.276W;-4.79
889;48-03-26.922N;069-17-32.964W;-4.9
890;48-03-26.906N;069-17-32.698W;-4.97
891;48-03-26.884N;069-17-32.178W;-5.07
892;48-03-27.215N;069-17-43.163W;-4.44
893;48-03-27.328N;069-17-38.220W;-4.0
894;48-03-27.387N;069-17-37.883W;-4.11
895;48-03-27.292N;069-17-37.531W;-4.21
896;48-03-27.201N;069-17-37.141W;-4.21
897;48-03-27.349N;069-17-36.830W;-4.19
898;48-03-27.314N;069-17-36.421W;-4.35
899;48-03-27.204N;069-17-36.130W;-4.58
900;48-03-27.356N;069-17-35.924W;-4.55
901;48-03-27.371N;069-17-35.588W;-4.4
902;48-03-27.355N;069-17-35.246W;-4.72
903;48-03-27.200N;069-17-34.726W;-4.53
904;48-03-27.280N;069-17-34.423W;-4.61
905;48-03-27.419N;069-17-33.940W;-4.55
906;48-03-27.208N;069-17-33.622W;-4.61
907;48-03-27.187N;069-17-33.370W;-4.65
908;48-03-27.197N;069-17-32.976W;-4.75
909;48-03-27.488N;069-17-32.546W;-4.63
910;48-03-27.244N;069-17-32.345W;-4.93
911;48-03-27.373N;069-17-31.846W;-4.93
912;48-03-27.240N;069-17-31.509W;-5.02
913;48-03-27.498N;069-17-31.053W;-5.04
914;48-03-27.329N;069-17-30.762W;-5.05
915;48-03-27.331N;069-17-30.634W;-5.08
916;48-03-27.837N;069-17-41.105W;-4.81
917;48-03-27.838N;069-17-41.092W;-4.75
918;48-03-27.567N;069-17-37.759W;-4.03
919;48-03-27.652N;069-17-37.496W;-4.02
920;48-03-27.698N;069-17-36.826W;-4.02
921;48-03-27.668N;069-17-36.702W;-4.08
922;48-03-27.641N;069-17-36.360W;-4.09
923;48-03-27.804N;069-17-35.889W;-4.13
924;48-03-27.553N;069-17-35.495W;-4.36
925;48-03-27.860N;069-17-34.982W;-4.29
926;48-03-27.873N;069-17-34.708W;-4.29
927;48-03-27.675N;069-17-34.361W;-4.53
928;48-03-27.842N;069-17-33.972W;-4.37
929;48-03-27.541N;069-17-33.852W;-4.49
930;48-03-27.698N;069-17-33.248W;-4.61
931;48-03-27.824N;069-17-32.823W;-4.62
932;48-03-27.702N;069-17-32.500W;-4.64
933;48-03-27.616N;069-17-32.175W;-4.65
934;48-03-27.651N;069-17-31.802W;-4.74
935;48-03-27.612N;069-17-31.448W;-4.89
936;48-03-27.657N;069-17-31.078W;-4.82
937;48-03-27.592N;069-17-30.871W;-4.96
938;48-03-27.823N;069-17-30.479W;-4.87
939;48-03-27.897N;069-17-30.025W;-5.11
940;48-03-27.679N;069-17-29.564W;-5.08
941;48-03-27.971N;069-17-48.284W;-4.12
942;48-03-27.953N;069-17-35.704W;-4.16
943;48-03-28.002N;069-17-35.538W;-4.23
944;48-03-28.033N;069-17-35.119W;-4.03
945;48-03-28.002N;069-17-34.815W;-4.2
946;48-03-28.003N;069-17-34.571W;-4.12
947;48-03-28.077N;069-17-33.932W;-4.41
948;48-03-28.145N;069-17-33.878W;-4.32
949;48-03-27.981N;069-17-33.405W;-4.33
950;48-03-27.968N;069-17-33.163W;-4.62
951;48-03-28.014N;069-17-32.657W;-4.54
952;48-03-27.922N;069-17-32.219W;-4.59
953;48-03-28.045N;069-17-32.082W;-4.66
954;48-03-27.970N;069-17-31.556W;-4.62
955;48-03-28.150N;069-17-31.306W;-4.68
956;48-03-28.070N;069-17-30.758W;-4.92
957;48-03-27.963N;069-17-30.403W;-4.96
958;48-03-28.035N;069-17-30.060W;-5.0
959;48-03-28.006N;069-17-29.801W;-5.1
960;48-03-28.173N;069-17-29.303W;-5.07
961;48-03-28.174N;069-17-28.737W;-5.09
962;48-03-28.223N;069-17-28.240W;-5.1
963;48-03-28.100N;069-17-28.063W;-5.1
964;48-03-28.157N;069-17-24.872W;-5.1
965;48-03-28.311N;069-17-35.582W;-3.94
966;48-03-28.300N;069-17-35.104W;-3.97
967;48-03-28.260N;069-17-34.824W;-4.08
968;48-03-28.319N;069-17-34.357W;-4.13
969;48-03-28.312N;069-17-34.208W;-4.2
970;48-03-28.373N;069-17-33.770W;-4.3
971;48-03-28.292N;069-17-33.523W;-4.4
972;48-03-28.374N;069-17-32.914W;-4.36
973;48-03-28.304N;069-17-32.662W;-4.38
974;48-03-28.606N;069-17-32.134W;-4.58
975;48-03-28.331N;069-17-31.941W;-4.67
976;48-03-28.349N;069-17-31.612W;-4.6
977;48-03-28.417N;069-17-31.067W;-4.59
978;48-03-28.306N;069-17-30.738W;-4.62
979;48-03-28.299N;069-17-30.568W;-4.74
980;48-03-28.357N;069-17-30.120W;-4.7
981;48-03-28.434N;069-17-29.798W;-4.8
982;48-03-28.428N;069-17-29.272W;-4.89
983;48-03-28.497N;069-17-29.025W;-5.07
984;48-03-28.365N;069-17-28.722W;-5.07
985;48-03-28.318N;069-17-28.303W;-5.06
986;48-03-28.514N;069-17-28.074W;-5.07
987;48-03-28.536N;069-17-27.770W;-5.09
988;48-03-28.384N;069-17-27.348W;-5.09
989;48-03-28.477N;069-17-26.621W;-5.06
990;48-03-28.477N;069-17-25.995W;-5.1
991;48-03-28.497N;069-17-25.630W;-4.77
992;48-03-28.336N;069-17-25.567W;-5.06
993;48-03-28.454N;069-17-24.993W;-4.92
994;48-03-28.562N;069-17-24.697W;-4.86
995;48-03-28.507N;069-17-24.446W;-4.98
996;48-03-28.885N;069-17-43.838W;-3.9
997;48-03-28.727N;069-17-42.845W;-4.12
998;48-03-28.646N;069-17-34.635W;-3.93
999;48-03-28.659N;069-17-34.470W;-3.96
1000;48-03-28.736N;069-17-33.907W;-4.04
1001;48-03-28.732N;069-17-33.630W;-4.06
1002;48-03-28.844N;069-17-33.282W;-4.14
1003;48-03-28.918N;069-17-32.933W;-4.12
1004;48-03-28.624N;069-17-32.743W;-4.18
1005;48-03-28.685N;069-17-32.316W;-4.52
1006;48-03-28.965N;069-17-31.747W;-4.34
1007;48-03-28.655N;069-17-31.397W;-4.49
1008;48-03-28.788N;069-17-31.092W;-4.49
1009;48-03-28.835N;069-17-30.693W;-4.48
1010;48-03-28.630N;069-17-30.656W;-4.49
1011;48-03-28.637N;069-17-30.240W;-4.62
1012;48-03-28.821N;069-17-29.662W;-4.59
1013;48-03-28.682N;069-17-29.401W;-4.64
1014;48-03-28.820N;069-17-28.918W;-4.8
1015;48-03-28.657N;069-17-28.795W;-4.88
1016;48-03-28.834N;069-17-28.446W;-5.0
1017;48-03-28.838N;069-17-27.918W;-4.99
1018;48-03-28.669N;069-17-27.633W;-4.93
1019;48-03-28.657N;069-17-27.314W;-4.88
1020;48-03-28.758N;069-17-26.903W;-4.77
1021;48-03-28.663N;069-17-26.367W;-5.03
1022;48-03-28.646N;069-17-26.123W;-4.64
1023;48-03-28.638N;069-17-25.665W;-4.57
1024;48-03-28.621N;069-17-25.284W;-4.81
1025;48-03-28.649N;069-17-25.158W;-4.61
1026;48-03-28.949N;069-17-24.695W;-4.94
1027;48-03-28.798N;069-17-24.225W;-5.05
1028;48-03-29.025N;069-17-43.715W;-4.01
1029;48-03-29.026N;069-17-40.970W;-4.21
1030;48-03-29.152N;069-17-33.926W;-3.92
1031;48-03-29.165N;069-17-33.831W;-3.93
1032;48-03-29.114N;069-17-33.239W;-4.02
1033;48-03-29.121N;069-17-32.897W;-4.04
1034;48-03-29.000N;069-17-32.784W;-4.14
1035;48-03-29.020N;069-17-32.368W;-4.24
1036;48-03-29.161N;069-17-31.871W;-4.19
1037;48-03-29.111N;069-17-31.487W;-4.25
1038;48-03-28.994N;069-17-31.316W;-4.34
1039;48-03-29.217N;069-17-30.821W;-4.52
1040;48-03-28.995N;069-17-30.351W;-4.42
1041;48-03-29.152N;069-17-30.058W;-4.44
1042;48-03-29.006N;069-17-29.584W;-4.53
1043;48-03-29.027N;069-17-29.297W;-4.64
1044;48-03-29.210N;069-17-29.115W;-4.61
1045;48-03-29.293N;069-17-28.607W;-4.78
1046;48-03-28.987N;069-17-28.151W;-4.87
1047;48-03-29.121N;069-17-28.002W;-4.65
1048;48-03-29.129N;069-17-27.526W;-4.65
1049;48-03-29.155N;069-17-27.314W;-3.74
1050;48-03-29.162N;069-17-27.022W;-3.72
1051;48-03-29.267N;069-17-26.378W;-4.45
1052;48-03-29.238N;069-17-26.226W;-4.71
1053;48-03-29.273N;069-17-25.725W;-4.92
1054;48-03-29.242N;069-17-25.521W;-4.92
1055;48-03-29.108N;069-17-24.947W;-4.96
1056;48-03-29.106N;069-17-24.758W;-5.01
1057;48-03-29.631N;069-17-37.288W;-4.23
1058;48-03-29.375N;069-17-33.511W;-3.98
1059;48-03-29.385N;069-17-32.905W;-4.04
1060;48-03-29.413N;069-17-32.624W;-4.12
1061;48-03-29.437N;069-17-32.196W;-4.21
1062;48-03-29.408N;069-17-32.038W;-4.27
1063;48-03-29.694N;069-17-31.705W;-4.21
1064;48-03-29.654N;069-17-31.163W;-4.18
1065;48-03-29.478N;069-17-30.728W;-4.27
1066;48-03-29.409N;069-17-30.488W;-4.41
1067;48-03-29.575N;069-17-30.001W;-4.45
1068;48-03-29.498N;069-17-29.634W;-4.5
1069;48-03-29.577N;069-17-29.249W;-4.58
1070;48-03-29.500N;069-17-28.921W;-4.68
1071;48-03-29.379N;069-17-28.804W;-4.75
1072;48-03-29.448N;069-17-28.481W;-4.37
1073;48-03-29.593N;069-17-27.826W;-3.9
1074;48-03-29.698N;069-17-27.621W;-4.97
1075;48-03-29.417N;069-17-27.192W;-4.37
1076;48-03-29.426N;069-17-26.977W;-4.56
1077;48-03-29.424N;069-17-26.413W;-4.92
1078;48-03-29.341N;069-17-26.134W;-5.01
1079;48-03-29.418N;069-17-25.887W;-5.08
1080;48-03-29.760N;069-17-32.998W;-3.93
1081;48-03-29.797N;069-17-32.817W;-3.94
1082;48-03-29.825N;069-17-32.122W;-4.07
1083;48-03-29.764N;069-17-31.742W;-4.15
1084;48-03-29.812N;069-17-31.477W;-4.08
1085;48-03-29.987N;069-17-31.083W;-4.14
1086;48-03-29.764N;069-17-30.743W;-4.05
1087;48-03-29.731N;069-17-30.522W;-4.32
1088;48-03-29.773N;069-17-30.037W;-4.18
1089;48-03-29.767N;069-17-29.907W;-4.25
1090;48-03-29.775N;069-17-29.523W;-4.23
1091;48-03-29.884N;069-17-28.860W;-3.91
1092;48-03-30.016N;069-17-28.561W;-4.1
1093;48-03-29.845N;069-17-28.159W;-4.79
1094;48-03-29.843N;069-17-27.952W;-4.91
1095;48-03-30.011N;069-17-27.599W;-5.08
1096;48-03-29.912N;069-17-27.388W;-5.12
1097;48-03-30.357N;069-17-41.851W;-3.92
1098;48-03-30.369N;069-17-41.784W;-4.31
1099;48-03-30.086N;069-17-32.236W;-3.92
1100;48-03-30.098N;069-17-32.090W;-3.96
1101;48-03-30.168N;069-17-31.457W;-4.0
1102;48-03-30.208N;069-17-31.028W;-4.05
1103;48-03-30.184N;069-17-30.706W;-4.11
1104;48-03-30.371N;069-17-30.415W;-3.95
1105;48-03-30.115N;069-17-30.160W;-3.95
1106;48-03-30.156N;069-17-29.586W;-3.92
1107;48-03-30.141N;069-17-29.263W;-4.15
1108;48-03-30.322N;069-17-29.127W;-4.1
1109;48-03-30.357N;069-17-28.816W;-4.26
1110;48-03-30.207N;069-17-28.252W;-4.59
1111;48-03-30.124N;069-17-27.854W;-4.99
