;Lat (DMS);Long (DMS);Depth (m)
43286;47-52-55.263N;069-34-29.090W;7.96
43287;47-52-55.330N;069-34-28.609W;8.05
43288;47-52-55.332N;069-34-28.127W;8.19
43289;47-52-55.334N;069-34-27.742W;8.13
43290;47-52-55.270N;069-34-27.645W;8.18
43291;47-52-55.272N;069-34-27.260W;8.19
43292;47-52-55.274N;069-34-26.875W;8.35
43293;47-52-55.212N;069-34-26.392W;8.49
43294;47-52-55.278N;069-34-26.008W;8.54
43295;47-52-55.344N;069-34-25.816W;8.84
43296;47-52-55.346N;069-34-25.431W;9.36
43297;47-52-55.348N;069-34-25.046W;9.54
43298;47-52-55.155N;069-34-24.755W;9.76
43299;47-52-55.222N;069-34-24.178W;9.85
43300;47-52-55.225N;069-34-23.792W;9.96
43301;47-52-55.225N;069-34-23.696W;10.03
43302;47-52-55.098N;069-34-23.213W;10.06
43303;47-52-55.035N;069-34-22.827W;10.41
43304;47-52-55.036N;069-34-22.538W;10.38
43305;47-52-55.167N;069-34-22.251W;10.43
43306;47-52-55.365N;069-34-21.579W;10.47
43307;47-52-55.367N;069-34-21.194W;10.4
43308;47-52-55.368N;069-34-20.905W;10.45
43309;47-52-55.111N;069-34-20.613W;10.64
43310;47-52-55.048N;069-34-20.227W;10.49
43311;47-52-55.244N;069-34-19.844W;10.61
43312;47-52-55.116N;069-34-19.458W;10.39
43313;47-52-55.183N;069-34-19.073W;10.26
43314;47-52-55.249N;069-34-18.882W;10.37
43315;47-52-55.315N;069-34-18.593W;10.42
43316;47-52-55.317N;069-34-18.208W;10.51
43317;47-52-55.319N;069-34-17.823W;10.58
43318;47-52-55.256N;069-34-17.533W;10.57
43319;47-52-55.063N;069-34-17.146W;10.4
43320;47-52-55.065N;069-34-16.857W;10.44
43321;47-52-55.067N;069-34-16.375W;10.83
43322;47-52-55.199N;069-34-15.799W;10.64
43323;47-52-55.135N;069-34-15.702W;10.5
43324;47-52-55.202N;069-34-15.414W;10.8
43325;47-52-55.333N;069-34-14.934W;10.42
43326;47-52-55.200N;069-34-14.520W;10.16
43327;47-52-55.200N;069-34-14.160W;10.15
43328;47-52-55.200N;069-34-13.800W;10.16
43329;47-52-55.200N;069-34-13.440W;10.94
43330;47-52-55.200N;069-34-13.080W;11.05
43331;47-52-55.200N;069-34-12.720W;10.65
43332;47-52-55.200N;069-34-12.360W;10.64
43333;47-52-55.200N;069-34-12.000W;10.46
43334;47-52-55.200N;069-34-11.640W;10.69
43335;47-52-55.200N;069-34-11.280W;10.38
43336;47-52-55.200N;069-34-10.920W;10.38
43337;47-52-55.200N;069-34-10.560W;10.38
43338;47-52-55.200N;069-34-10.200W;10.52
43339;47-52-55.200N;069-34-09.840W;10.34
43340;47-52-55.200N;069-34-09.480W;10.38
43341;47-52-55.200N;069-34-09.120W;10.24
43342;47-52-55.200N;069-34-08.760W;10.17
43343;47-52-55.200N;069-34-08.400W;10.0
43344;47-52-55.200N;069-34-08.040W;10.14
43345;47-52-55.200N;069-34-07.680W;10.17
43346;47-52-55.200N;069-34-07.320W;10.16
43347;47-52-55.200N;069-34-06.960W;10.07
43348;47-52-55.200N;069-34-06.600W;9.91
43349;47-52-55.200N;069-34-06.240W;9.9
43350;47-52-55.200N;069-34-05.880W;9.76
43351;47-52-55.200N;069-34-05.520W;9.47
43352;47-52-55.200N;069-34-05.160W;9.98
43353;47-52-55.200N;069-34-04.800W;10.13
43354;47-52-55.200N;069-34-04.440W;10.03
43355;47-52-55.200N;069-34-04.080W;9.91
43356;47-52-55.200N;069-34-03.720W;9.71
43357;47-52-55.200N;069-34-03.360W;9.51
43358;47-52-55.200N;069-34-03.000W;9.18
43359;47-52-55.200N;069-34-02.640W;9.32
43360;47-52-55.200N;069-34-02.280W;9.55
43361;47-52-55.200N;069-34-01.920W;9.57
43362;47-52-55.200N;069-34-01.560W;9.83
43363;47-52-55.200N;069-34-01.200W;9.85
43364;47-52-55.200N;069-34-00.840W;9.83
43365;47-52-55.200N;069-34-00.480W;9.72
43366;47-52-55.200N;069-34-00.120W;9.49
43367;47-52-55.200N;069-33-59.760W;9.59
43368;47-52-55.200N;069-33-59.400W;9.53
43369;47-52-55.200N;069-33-59.040W;9.41
43370;47-52-55.200N;069-33-58.680W;9.24
43371;47-52-55.200N;069-33-58.320W;8.93
43372;47-52-55.200N;069-33-57.960W;8.92
43373;47-52-55.200N;069-33-57.600W;9.0
43374;47-52-55.200N;069-33-57.240W;8.97
43375;47-52-55.200N;069-33-56.880W;8.76
43376;47-52-55.200N;069-33-56.520W;8.6
43377;47-52-55.200N;069-33-56.160W;8.8
43378;47-52-55.200N;069-33-55.800W;8.78
43379;47-52-55.200N;069-33-55.440W;8.77
43380;47-52-55.200N;069-33-55.080W;8.71
43381;47-52-55.200N;069-33-54.720W;8.71
43382;47-52-55.200N;069-33-54.360W;8.64
43383;47-52-55.200N;069-33-54.000W;8.57
43384;47-52-55.200N;069-33-53.640W;8.55
43385;47-52-55.200N;069-33-53.280W;8.44
43386;47-52-55.200N;069-33-52.920W;8.38
43387;47-52-55.200N;069-33-52.560W;8.28
43388;47-52-55.200N;069-33-52.200W;8.28
43389;47-52-55.288N;069-33-50.649W;7.32
43390;47-52-55.098N;069-33-18.858W;4.57
43391;47-52-55.560N;069-35-50.640W;15.59
43392;47-52-55.560N;069-35-50.280W;15.42
43393;47-52-55.560N;069-35-49.920W;15.45
43394;47-52-55.560N;069-35-49.560W;15.57
43395;47-52-55.560N;069-35-49.200W;15.6
43396;47-52-55.560N;069-35-48.840W;15.5
43397;47-52-55.560N;069-35-48.480W;15.47
43398;47-52-55.560N;069-35-48.120W;15.38
43399;47-52-55.560N;069-35-47.760W;15.43
43400;47-52-55.560N;069-35-47.400W;15.5
43401;47-52-55.560N;069-35-47.040W;15.33
43402;47-52-55.560N;069-35-46.680W;15.36
43403;47-52-55.560N;069-35-46.320W;15.42
43404;47-52-55.560N;069-35-45.960W;15.38
43405;47-52-55.560N;069-35-45.600W;15.4
43406;47-52-55.560N;069-35-45.240W;15.38
43407;47-52-55.560N;069-35-44.880W;15.45
43408;47-52-55.560N;069-35-44.520W;15.47
43409;47-52-55.560N;069-35-44.160W;15.45
43410;47-52-55.560N;069-35-43.800W;15.5
43411;47-52-55.560N;069-35-43.440W;15.42
43412;47-52-55.560N;069-35-43.080W;15.38
43413;47-52-55.560N;069-35-42.720W;15.38
43414;47-52-55.560N;069-35-42.360W;15.34
43415;47-52-55.560N;069-35-42.000W;15.29
43416;47-52-55.560N;069-35-41.640W;15.2
43417;47-52-55.560N;069-35-41.280W;15.19
43418;47-52-55.560N;069-35-40.920W;15.11
43419;47-52-55.560N;069-35-40.560W;15.05
43420;47-52-55.560N;069-35-40.200W;15.0
43421;47-52-55.560N;069-35-39.840W;14.96
43422;47-52-55.560N;069-35-39.480W;14.9
43423;47-52-55.560N;069-35-39.120W;15.05
43424;47-52-55.560N;069-35-38.760W;15.04
43425;47-52-55.560N;069-35-38.400W;15.08
43426;47-52-55.560N;069-35-38.040W;15.1
43427;47-52-55.560N;069-35-37.680W;15.11
43428;47-52-55.560N;069-35-37.320W;15.12
43429;47-52-55.560N;069-35-36.960W;15.15
43430;47-52-55.560N;069-35-36.600W;15.2
43431;47-52-55.560N;069-35-36.240W;15.22
43432;47-52-55.560N;069-35-35.880W;15.32
43433;47-52-55.560N;069-35-35.520W;15.4
43434;47-52-55.560N;069-35-35.160W;15.43
43435;47-52-55.560N;069-35-34.800W;15.53
43436;47-52-55.560N;069-35-34.440W;15.61
43437;47-52-55.560N;069-35-34.080W;15.73
43438;47-52-55.560N;069-35-33.720W;15.76
43439;47-52-55.560N;069-35-33.360W;15.76
43440;47-52-55.560N;069-35-33.000W;15.78
43441;47-52-55.560N;069-35-32.640W;15.84
43442;47-52-55.560N;069-35-32.280W;15.85
43443;47-52-55.560N;069-35-31.920W;15.88
43444;47-52-55.560N;069-35-31.560W;15.93
43445;47-52-55.560N;069-35-31.200W;15.96
43446;47-52-55.560N;069-35-30.840W;15.99
43447;47-52-55.560N;069-35-30.480W;16.04
43448;47-52-55.560N;069-35-30.120W;15.97
43449;47-52-55.560N;069-35-29.760W;15.94
43450;47-52-55.560N;069-35-29.400W;15.97
43451;47-52-55.560N;069-35-29.040W;16.05
43452;47-52-55.560N;069-35-28.680W;16.11
43453;47-52-55.560N;069-35-28.320W;16.18
43454;47-52-55.560N;069-35-27.960W;16.17
43455;47-52-55.560N;069-35-27.600W;16.15
43456;47-52-55.560N;069-35-27.240W;16.06
43457;47-52-55.560N;069-35-26.880W;16.07
43458;47-52-55.560N;069-35-26.520W;15.97
43459;47-52-55.560N;069-35-26.160W;15.95
43460;47-52-55.560N;069-35-25.800W;15.96
43461;47-52-55.560N;069-35-25.440W;15.9
43462;47-52-55.560N;069-35-25.080W;15.83
43463;47-52-55.560N;069-35-24.720W;15.8
43464;47-52-55.560N;069-35-24.360W;15.49
43465;47-52-55.560N;069-35-24.000W;15.58
43466;47-52-55.560N;069-35-23.640W;15.38
43467;47-52-55.560N;069-35-23.280W;15.14
43468;47-52-55.560N;069-35-22.920W;14.98
43469;47-52-55.560N;069-35-22.560W;15.21
43470;47-52-55.560N;069-35-22.200W;15.39
43471;47-52-55.560N;069-35-21.840W;15.43
43472;47-52-55.560N;069-35-21.480W;15.34
43473;47-52-55.560N;069-35-21.120W;15.53
43474;47-52-55.560N;069-35-20.760W;15.62
43475;47-52-55.471N;069-35-04.820W;12.95
43476;47-52-55.473N;069-35-04.435W;12.77
43477;47-52-55.475N;069-35-04.050W;12.61
43478;47-52-55.606N;069-35-03.762W;12.41
43479;47-52-55.607N;069-35-03.569W;12.33
43480;47-52-55.416N;069-35-02.989W;12.2
43481;47-52-55.417N;069-35-02.604W;12.07
43482;47-52-55.679N;069-35-02.222W;11.95
43483;47-52-55.421N;069-35-01.930W;11.81
43484;47-52-55.488N;069-35-01.546W;11.64
43485;47-52-55.425N;069-35-01.160W;11.58
43486;47-52-55.426N;069-35-00.871W;11.53
43487;47-52-55.428N;069-35-00.486W;11.39
43488;47-52-55.430N;069-35-00.101W;11.22
43489;47-52-55.432N;069-34-59.715W;11.16
43490;47-52-55.434N;069-34-59.426W;11.13
43491;47-52-55.436N;069-34-59.041W;11.04
43492;47-52-55.567N;069-34-58.658W;10.89
43493;47-52-55.633N;069-34-58.370W;10.8
43494;47-52-55.506N;069-34-57.983W;10.63
43495;47-52-55.508N;069-34-57.598W;10.56
43496;47-52-55.443N;069-34-57.501W;10.55
43497;47-52-55.382N;069-34-56.922W;10.5
43498;47-52-55.448N;069-34-56.538W;10.45
43499;47-52-55.515N;069-34-56.153W;10.34
43500;47-52-55.711N;069-34-55.770W;10.27
43501;47-52-55.649N;069-34-55.384W;10.24
43502;47-52-55.520N;069-34-55.094W;10.08
43503;47-52-55.393N;069-34-54.707W;9.98
43504;47-52-55.395N;069-34-54.322W;10.02
43505;47-52-55.721N;069-34-53.940W;10.0
43506;47-52-55.397N;069-34-53.841W;9.96
43507;47-52-55.724N;069-34-53.266W;9.85
43508;47-52-55.402N;069-34-52.878W;9.67
43509;47-52-55.404N;069-34-52.588W;9.39
43510;47-52-55.405N;069-34-52.396W;9.14
43511;47-52-55.406N;069-34-52.107W;9.42
43512;47-52-55.409N;069-34-51.529W;9.48
43513;47-52-55.670N;069-34-51.147W;9.49
43514;47-52-55.606N;069-34-50.954W;9.37
43515;47-52-55.738N;069-34-50.474W;9.39
43516;47-52-55.416N;069-34-50.181W;9.29
43517;47-52-55.676N;069-34-49.895W;9.42
43518;47-52-55.420N;069-34-49.314W;9.3
43519;47-52-55.616N;069-34-48.932W;9.25
43520;47-52-55.618N;069-34-48.546W;9.01
43521;47-52-55.619N;069-34-48.354W;9.01
43522;47-52-55.685N;069-34-48.162W;9.15
43523;47-52-55.558N;069-34-47.583W;9.09
43524;47-52-55.625N;069-34-47.198W;9.07
43525;47-52-55.432N;069-34-46.907W;8.95
43526;47-52-55.434N;069-34-46.522W;8.87
43527;47-52-55.437N;069-34-46.040W;8.66
43528;47-52-55.502N;069-34-45.849W;8.62
43529;47-52-55.503N;069-34-45.656W;8.7
43530;47-52-55.635N;069-34-45.272W;8.77
43531;47-52-55.703N;069-34-44.695W;8.82
43532;47-52-55.704N;069-34-44.310W;8.61
43533;47-52-55.705N;069-34-44.214W;8.56
43534;47-52-55.448N;069-34-43.730W;8.71
43535;47-52-55.385N;069-34-43.440W;8.79
43536;47-52-55.453N;069-34-42.863W;8.67
43537;47-52-55.648N;069-34-42.576W;8.65
43538;47-52-55.391N;069-34-42.188W;8.58
43539;47-52-55.718N;069-34-41.710W;8.56
43540;47-52-55.590N;069-34-41.420W;8.5
43541;47-52-55.462N;069-34-41.033W;8.48
43542;47-52-55.463N;069-34-40.744W;8.32
43543;47-52-55.595N;069-34-40.264W;8.31
43544;47-52-55.662N;069-34-39.976W;8.25
43545;47-52-55.663N;069-34-39.687W;8.2
43546;47-52-55.406N;069-34-39.203W;8.11
43547;47-52-55.473N;069-34-38.914W;7.78
43548;47-52-55.539N;069-34-38.626W;7.59
43549;47-52-55.540N;069-34-38.434W;7.36
43550;47-52-55.737N;069-34-37.858W;7.68
43551;47-52-55.479N;069-34-37.663W;7.79
43552;47-52-55.545N;069-34-37.375W;7.79
43553;47-52-55.677N;069-34-36.894W;7.7
43554;47-52-55.420N;069-34-36.410W;7.99
43555;47-52-55.422N;069-34-36.122W;8.28
43556;47-52-55.560N;069-34-35.760W;8.13
43557;47-52-55.560N;069-34-35.400W;8.12
43558;47-52-55.560N;069-34-35.040W;8.15
43559;47-52-55.560N;069-34-34.680W;8.23
43560;47-52-55.560N;069-34-34.320W;7.92
43561;47-52-55.519N;069-34-34.134W;7.9
43562;47-52-55.523N;069-34-33.596W;7.9
43563;47-52-55.451N;069-34-33.382W;7.96
43564;47-52-55.560N;069-34-32.880W;8.13
43565;47-52-55.388N;069-34-32.618W;8.12
43566;47-52-55.560N;069-34-32.160W;8.14
43567;47-52-55.638N;069-34-31.790W;7.95
43568;47-52-55.575N;069-34-31.501W;7.97
43569;47-52-55.511N;069-34-31.211W;7.96
43570;47-52-55.643N;069-34-30.827W;8.02
43571;47-52-55.451N;069-34-30.247W;8.0
43572;47-52-55.387N;069-34-30.054W;8.04
43573;47-52-55.585N;069-34-29.478W;7.89
43574;47-52-55.585N;069-34-29.382W;7.94
43575;47-52-55.587N;069-34-29.093W;8.07
43576;47-52-55.719N;069-34-28.517W;8.12
43577;47-52-55.721N;069-34-28.132W;8.15
43578;47-52-55.399N;069-34-27.839W;8.12
43579;47-52-55.529N;069-34-27.552W;8.04
43580;47-52-55.661N;069-34-27.168W;8.21
43581;47-52-55.598N;069-34-26.878W;8.37
43582;47-52-55.535N;069-34-26.492W;8.51
43583;47-52-55.407N;069-34-26.106W;8.69
43584;47-52-55.409N;069-34-25.817W;9.01
43585;47-52-55.411N;069-34-25.335W;9.13
43586;47-52-55.477N;069-34-25.047W;9.51
43587;47-52-55.739N;069-34-24.569W;9.74
43588;47-52-55.740N;069-34-24.376W;10.1
43589;47-52-55.677N;069-34-23.894W;10.28
43590;47-52-55.679N;069-34-23.605W;10.43
43591;47-52-55.681N;069-34-23.123W;10.2
43592;47-52-55.683N;069-34-22.834W;10.27
43593;47-52-55.685N;069-34-22.449W;10.66
43594;47-52-55.687N;069-34-21.968W;10.78
43595;47-52-55.430N;069-34-21.580W;10.67
43596;47-52-55.431N;069-34-21.291W;10.68
43597;47-52-55.433N;069-34-20.906W;10.67
43598;47-52-55.500N;069-34-20.521W;10.56
43599;47-52-55.566N;069-34-20.233W;10.64
43600;47-52-55.437N;069-34-20.039W;10.68
43601;47-52-55.570N;069-34-19.463W;10.62
43602;47-52-55.636N;069-34-19.271W;10.68
43603;47-52-55.702N;069-34-18.983W;10.82
43604;47-52-55.381N;069-34-18.401W;10.67
43605;47-52-55.382N;069-34-18.209W;10.74
43606;47-52-55.707N;069-34-17.924W;10.6
43607;47-52-55.581N;069-34-17.248W;10.57
43608;47-52-55.582N;069-34-17.056W;10.65
43609;47-52-55.454N;069-34-16.765W;10.57
43610;47-52-55.522N;069-34-16.188W;10.54
43611;47-52-55.522N;069-34-15.995W;10.7
43612;47-52-55.654N;069-34-15.612W;10.53
43613;47-52-55.461N;069-34-15.224W;10.47
43614;47-52-55.398N;069-34-14.935W;10.71
43615;47-52-55.723N;069-34-14.650W;10.53
43616;47-52-55.560N;069-34-14.160W;10.88
43617;47-52-55.560N;069-34-13.800W;10.86
43618;47-52-55.560N;069-34-13.440W;10.9
43619;47-52-55.560N;069-34-13.080W;11.01
43620;47-52-55.560N;069-34-12.720W;10.91
43621;47-52-55.560N;069-34-12.360W;10.88
43622;47-52-55.560N;069-34-12.000W;10.6
43623;47-52-55.560N;069-34-11.640W;10.46
43624;47-52-55.560N;069-34-11.280W;10.71
43625;47-52-55.560N;069-34-10.920W;10.72
43626;47-52-55.560N;069-34-10.560W;10.64
43627;47-52-55.560N;069-34-10.200W;10.38
43628;47-52-55.560N;069-34-09.840W;10.26
43629;47-52-55.560N;069-34-09.480W;10.39
43630;47-52-55.560N;069-34-09.120W;10.23
43631;47-52-55.560N;069-34-08.760W;10.15
43632;47-52-55.560N;069-34-08.400W;10.32
43633;47-52-55.560N;069-34-08.040W;10.29
43634;47-52-55.560N;069-34-07.680W;10.22
43635;47-52-55.560N;069-34-07.320W;10.24
43636;47-52-55.560N;069-34-06.960W;10.16
43637;47-52-55.560N;069-34-06.600W;10.18
43638;47-52-55.560N;069-34-06.240W;9.89
43639;47-52-55.560N;069-34-05.880W;9.72
43640;47-52-55.560N;069-34-05.520W;9.81
43641;47-52-55.560N;069-34-05.160W;9.96
43642;47-52-55.560N;069-34-04.800W;9.9
43643;47-52-55.560N;069-34-04.440W;9.84
43644;47-52-55.560N;069-34-04.080W;9.89
43645;47-52-55.560N;069-34-03.720W;9.75
43646;47-52-55.560N;069-34-03.360W;9.63
43647;47-52-55.560N;069-34-03.000W;9.71
43648;47-52-55.560N;069-34-02.640W;9.65
43649;47-52-55.560N;069-34-02.280W;10.01
43650;47-52-55.560N;069-34-01.920W;9.97
43651;47-52-55.560N;069-34-01.560W;9.99
43652;47-52-55.560N;069-34-01.200W;9.92
43653;47-52-55.560N;069-34-00.840W;9.8
43654;47-52-55.560N;069-34-00.480W;9.84
43655;47-52-55.560N;069-34-00.120W;9.73
43656;47-52-55.560N;069-33-59.760W;9.6
43657;47-52-55.560N;069-33-59.400W;9.56
43658;47-52-55.560N;069-33-59.040W;9.33
43659;47-52-55.560N;069-33-58.680W;9.4
43660;47-52-55.560N;069-33-58.320W;9.18
43661;47-52-55.560N;069-33-57.960W;9.02
43662;47-52-55.560N;069-33-57.600W;9.04
43663;47-52-55.560N;069-33-57.240W;9.06
43664;47-52-55.560N;069-33-56.880W;9.04
43665;47-52-55.560N;069-33-56.520W;9.09
43666;47-52-55.560N;069-33-56.160W;8.88
43667;47-52-55.560N;069-33-55.800W;8.88
43668;47-52-55.560N;069-33-55.440W;8.83
43669;47-52-55.560N;069-33-55.080W;8.77
43670;47-52-55.560N;069-33-54.720W;8.66
43671;47-52-55.560N;069-33-54.360W;8.73
43672;47-52-55.560N;069-33-54.000W;8.71
43673;47-52-55.560N;069-33-53.640W;8.64
43674;47-52-55.560N;069-33-53.280W;8.57
43675;47-52-55.560N;069-33-52.920W;8.38
43676;47-52-55.560N;069-33-52.560W;8.3
43677;47-52-55.560N;069-33-52.200W;8.28
43678;47-52-55.920N;069-35-50.640W;15.65
43679;47-52-55.920N;069-35-50.280W;15.59
43680;47-52-55.920N;069-35-49.920W;15.48
43681;47-52-55.920N;069-35-49.560W;15.54
43682;47-52-55.920N;069-35-49.200W;15.59
43683;47-52-55.920N;069-35-48.840W;15.62
43684;47-52-55.920N;069-35-48.480W;15.6
43685;47-52-55.920N;069-35-48.120W;15.56
43686;47-52-55.920N;069-35-47.760W;15.54
43687;47-52-55.920N;069-35-47.400W;15.46
43688;47-52-55.920N;069-35-47.040W;15.4
43689;47-52-55.920N;069-35-46.680W;15.38
43690;47-52-55.920N;069-35-46.320W;15.37
43691;47-52-55.920N;069-35-45.960W;15.51
43692;47-52-55.920N;069-35-45.600W;15.5
43693;47-52-55.920N;069-35-45.240W;15.41
43694;47-52-55.920N;069-35-44.880W;15.45
43695;47-52-55.920N;069-35-44.520W;15.38
43696;47-52-55.920N;069-35-44.160W;15.49
43697;47-52-55.920N;069-35-43.800W;15.45
43698;47-52-55.920N;069-35-43.440W;15.43
43699;47-52-55.920N;069-35-43.080W;15.48
43700;47-52-55.920N;069-35-42.720W;15.35
43701;47-52-55.920N;069-35-42.360W;15.34
43702;47-52-55.920N;069-35-42.000W;15.37
43703;47-52-55.920N;069-35-41.640W;15.33
43704;47-52-55.920N;069-35-41.280W;15.29
43705;47-52-55.920N;069-35-40.920W;15.19
43706;47-52-55.920N;069-35-40.560W;15.08
43707;47-52-55.920N;069-35-40.200W;15.04
43708;47-52-55.920N;069-35-39.840W;15.05
43709;47-52-55.920N;069-35-39.480W;14.95
43710;47-52-55.920N;069-35-39.120W;15.02
43711;47-52-55.920N;069-35-38.760W;15.07
43712;47-52-55.920N;069-35-38.400W;15.1
43713;47-52-55.920N;069-35-38.040W;15.08
43714;47-52-55.920N;069-35-37.680W;15.08
43715;47-52-55.920N;069-35-37.320W;15.08
43716;47-52-55.920N;069-35-36.960W;15.07
43717;47-52-55.920N;069-35-36.600W;15.11
43718;47-52-55.920N;069-35-36.240W;15.17
43719;47-52-55.920N;069-35-35.880W;15.19
43720;47-52-55.920N;069-35-35.520W;15.37
43721;47-52-55.920N;069-35-35.160W;15.47
43722;47-52-55.920N;069-35-34.800W;15.55
43723;47-52-55.920N;069-35-34.440W;15.63
43724;47-52-55.920N;069-35-34.080W;15.65
43725;47-52-55.920N;069-35-33.720W;15.7
43726;47-52-55.920N;069-35-33.360W;15.76
43727;47-52-55.920N;069-35-33.000W;15.76
43728;47-52-55.920N;069-35-32.640W;15.82
43729;47-52-55.920N;069-35-32.280W;15.9
43730;47-52-55.920N;069-35-31.920W;15.88
43731;47-52-55.920N;069-35-31.560W;15.9
43732;47-52-55.920N;069-35-31.200W;15.99
43733;47-52-55.920N;069-35-30.840W;15.99
43734;47-52-55.920N;069-35-30.480W;15.97
43735;47-52-55.920N;069-35-30.120W;15.88
43736;47-52-55.920N;069-35-29.760W;15.94
43737;47-52-55.920N;069-35-29.400W;15.97
43738;47-52-55.920N;069-35-29.040W;16.08
43739;47-52-55.920N;069-35-28.680W;16.07
43740;47-52-55.920N;069-35-28.320W;16.17
43741;47-52-55.920N;069-35-27.960W;16.19
43742;47-52-55.920N;069-35-27.600W;16.18
43743;47-52-55.920N;069-35-27.240W;16.15
43744;47-52-55.920N;069-35-26.880W;16.09
43745;47-52-55.920N;069-35-26.520W;16.07
43746;47-52-55.920N;069-35-26.160W;16.0
43747;47-52-55.920N;069-35-25.800W;15.95
43748;47-52-55.920N;069-35-25.440W;15.93
43749;47-52-55.920N;069-35-25.080W;15.87
43750;47-52-55.920N;069-35-24.720W;15.75
43751;47-52-55.920N;069-35-24.360W;15.79
43752;47-52-55.920N;069-35-24.000W;15.65
43753;47-52-55.920N;069-35-23.640W;15.61
43754;47-52-55.920N;069-35-23.280W;15.16
43755;47-52-55.920N;069-35-22.920W;15.12
43756;47-52-55.920N;069-35-22.560W;15.24
43757;47-52-55.920N;069-35-22.200W;14.9
43758;47-52-55.920N;069-35-21.840W;14.97
43759;47-52-55.920N;069-35-21.480W;15.19
43760;47-52-55.920N;069-35-21.120W;15.19
43761;47-52-55.920N;069-35-20.760W;15.38
43762;47-52-55.920N;069-35-20.400W;15.58
43763;47-52-55.920N;069-35-20.040W;15.51
43764;47-52-55.803N;069-35-14.555W;13.41
43765;47-52-55.927N;069-35-04.440W;12.85
43766;47-52-55.928N;069-35-04.055W;12.72
43767;47-52-55.930N;069-35-03.669W;12.56
43768;47-52-55.931N;069-35-03.477W;12.41
43769;47-52-55.804N;069-35-02.994W;12.24
43770;47-52-55.806N;069-35-02.609W;12.08
43771;47-52-55.743N;069-35-02.223W;11.94
43772;47-52-55.745N;069-35-01.934W;11.89
43773;47-52-55.747N;069-35-01.548W;11.74
43774;47-52-55.813N;069-35-01.260W;11.65
43775;47-52-56.075N;069-35-00.782W;11.52
43776;47-52-56.076N;069-35-00.589W;11.38
43777;47-52-55.884N;069-35-00.106W;11.31
43778;47-52-55.885N;069-34-59.817W;11.25
43779;47-52-55.757N;069-34-59.430W;11.21
43780;47-52-55.759N;069-34-59.141W;11.13
43781;47-52-55.762N;069-34-58.660W;11.04
43782;47-52-55.763N;069-34-58.274W;10.92
43783;47-52-55.764N;069-34-58.082W;10.83
43784;47-52-55.766N;069-34-57.697W;10.73
43785;47-52-56.093N;069-34-57.219W;10.61
43786;47-52-56.094N;069-34-56.834W;10.64
43787;47-52-56.096N;069-34-56.545W;10.59
43788;47-52-56.033N;069-34-56.255W;10.38
43789;47-52-55.776N;069-34-55.867W;10.27
43790;47-52-55.777N;069-34-55.675W;10.3
43791;47-52-55.909N;069-34-55.098W;10.22
43792;47-52-55.976N;069-34-54.714W;10.14
43793;47-52-55.913N;069-34-54.328W;10.06
43794;47-52-55.850N;069-34-54.038W;9.97
43795;47-52-55.981N;069-34-53.655W;9.94
43796;47-52-55.983N;069-34-53.366W;9.82
43797;47-52-56.050N;069-34-52.885W;9.76
43798;47-52-55.922N;069-34-52.595W;9.65
43799;47-52-55.922N;069-34-52.498W;9.63
43800;47-52-56.055N;069-34-51.826W;9.74
43801;47-52-55.992N;069-34-51.440W;9.58
43802;47-52-55.929N;069-34-51.150W;9.58
43803;47-52-55.995N;069-34-50.862W;9.57
43804;47-52-55.996N;069-34-50.669W;9.5
43805;47-52-55.740N;069-34-50.089W;9.45
43806;47-52-56.001N;069-34-49.707W;9.41
43807;47-52-55.938N;069-34-49.321W;9.26
43808;47-52-55.745N;069-34-49.029W;9.22
43809;47-52-55.748N;069-34-48.644W;9.22
43810;47-52-55.944N;069-34-48.261W;9.22
43811;47-52-55.751N;069-34-47.874W;9.06
43812;47-52-55.752N;069-34-47.777W;9.09
43813;47-52-55.884N;069-34-47.201W;9.07
43814;47-52-56.015N;069-34-47.010W;9.04
43815;47-52-55.952N;069-34-46.528W;8.95
43816;47-52-55.955N;069-34-46.143W;8.83
43817;47-52-55.761N;069-34-45.948W;8.85
43818;47-52-55.764N;069-34-45.370W;8.94
43819;47-52-55.765N;069-34-45.081W;8.85
43820;47-52-56.027N;069-34-44.603W;8.8
43821;47-52-55.769N;069-34-44.311W;8.64
43822;47-52-55.771N;069-34-44.022W;8.48
43823;47-52-55.903N;069-34-43.542W;8.52
43824;47-52-55.903N;069-34-43.446W;8.5
43825;47-52-55.970N;069-34-43.061W;8.59
43826;47-52-56.036N;069-34-42.773W;8.7
43827;47-52-55.781N;069-34-42.096W;8.56
43828;47-52-55.781N;069-34-42.000W;8.49
43829;47-52-55.978N;069-34-41.424W;8.52
43830;47-52-56.045N;069-34-41.040W;8.52
43831;47-52-55.980N;069-34-40.943W;8.39
43832;47-52-55.984N;069-34-40.365W;8.44
43833;47-52-55.790N;069-34-40.170W;8.47
43834;47-52-55.793N;069-34-39.592W;8.35
43835;47-52-55.794N;069-34-39.303W;8.06
43836;47-52-55.862N;069-34-38.823W;7.81
43837;47-52-55.798N;069-34-38.630W;7.7
43838;47-52-55.799N;069-34-38.341W;7.81
43839;47-52-55.802N;069-34-37.762W;7.74
43840;47-52-55.803N;069-34-37.666W;7.72
43841;47-52-56.065N;069-34-37.092W;7.65
43842;47-52-56.067N;069-34-36.706W;7.64
43843;47-52-56.067N;069-34-36.610W;7.72
43844;47-52-56.069N;069-34-36.225W;7.89
