;Lat (DMS);Long (DMS);Depth (m)
39995;47-42-33.840N;069-57-49.680W;114.78
39996;47-42-33.840N;069-57-49.320W;114.89
39997;47-42-33.840N;069-57-48.960W;115.03
39998;47-42-33.840N;069-57-48.600W;115.26
39999;47-42-33.840N;069-57-48.240W;114.59
40000;47-42-33.840N;069-57-47.880W;115.04
40001;47-42-33.840N;069-57-47.520W;115.06
40002;47-42-33.840N;069-57-47.160W;114.26
40003;47-42-33.840N;069-57-46.800W;113.84
40004;47-42-33.840N;069-57-46.440W;114.1
40005;47-42-33.840N;069-57-46.080W;113.98
40006;47-42-33.840N;069-57-45.720W;113.96
40007;47-42-33.840N;069-57-45.360W;113.43
40008;47-42-33.840N;069-57-45.000W;113.38
40009;47-42-33.840N;069-57-44.640W;113.15
40010;47-42-33.840N;069-57-44.280W;112.73
40011;47-42-33.840N;069-57-43.920W;112.69
40012;47-42-33.840N;069-57-43.560W;112.07
40013;47-42-33.840N;069-57-43.200W;112.01
40014;47-42-33.840N;069-57-42.840W;111.55
40015;47-42-33.840N;069-57-42.480W;111.74
40016;47-42-33.840N;069-57-42.120W;111.3
40017;47-42-33.840N;069-57-41.760W;111.26
40018;47-42-33.840N;069-57-41.400W;110.62
40019;47-42-33.840N;069-57-41.040W;111.11
40020;47-42-33.840N;069-57-40.680W;111.06
40021;47-42-33.840N;069-57-40.320W;110.86
40022;47-42-33.840N;069-57-39.960W;110.54
40023;47-42-33.840N;069-57-39.600W;110.41
40024;47-42-33.840N;069-57-39.240W;110.35
40025;47-42-33.840N;069-57-38.880W;110.38
40026;47-42-33.840N;069-57-38.520W;110.26
40027;47-42-33.840N;069-57-38.160W;109.96
40028;47-42-33.840N;069-57-37.800W;110.04
40029;47-42-33.840N;069-57-37.440W;110.09
40030;47-42-33.840N;069-57-37.080W;109.84
40031;47-42-33.840N;069-57-36.720W;109.84
40032;47-42-33.840N;069-57-36.360W;109.9
40033;47-42-33.840N;069-57-36.000W;110.12
40034;47-42-33.840N;069-57-35.640W;110.04
40035;47-42-33.840N;069-57-35.280W;110.07
40036;47-42-33.840N;069-57-34.920W;110.03
40037;47-42-33.840N;069-57-34.560W;110.05
40038;47-42-33.840N;069-57-34.200W;109.95
40039;47-42-33.840N;069-57-33.840W;109.91
40040;47-42-33.840N;069-57-33.480W;109.78
40041;47-42-33.840N;069-57-33.120W;109.72
40042;47-42-33.840N;069-57-32.760W;109.53
40043;47-42-33.840N;069-57-32.400W;109.53
40044;47-42-33.840N;069-57-32.040W;109.46
40045;47-42-33.840N;069-57-31.680W;109.4
40046;47-42-33.840N;069-57-31.320W;109.16
40047;47-42-33.840N;069-57-30.960W;109.21
40048;47-42-33.840N;069-57-30.600W;108.9
40049;47-42-33.840N;069-57-30.240W;108.89
40050;47-42-33.840N;069-57-29.880W;108.86
40051;47-42-33.840N;069-57-29.520W;108.88
40052;47-42-33.840N;069-57-29.160W;108.94
40053;47-42-33.840N;069-57-28.800W;108.87
40054;47-42-33.840N;069-57-28.440W;108.89
40055;47-42-33.840N;069-57-28.080W;108.97
40056;47-42-33.840N;069-57-27.720W;108.91
40057;47-42-33.840N;069-57-27.360W;108.85
40058;47-42-33.840N;069-57-27.000W;108.81
40059;47-42-33.840N;069-57-26.640W;108.74
40060;47-42-33.840N;069-57-26.280W;108.62
40061;47-42-33.840N;069-57-25.920W;108.59
40062;47-42-33.840N;069-57-25.560W;108.44
40063;47-42-33.840N;069-57-25.200W;108.45
40064;47-42-33.840N;069-57-24.840W;108.39
40065;47-42-33.840N;069-57-24.480W;108.31
40066;47-42-33.840N;069-57-24.120W;108.37
40067;47-42-33.840N;069-57-23.760W;108.3
40068;47-42-33.840N;069-57-23.400W;108.23
40069;47-42-33.840N;069-57-23.040W;108.19
40070;47-42-33.840N;069-57-22.680W;108.18
40071;47-42-33.840N;069-57-22.320W;108.16
40072;47-42-33.840N;069-57-21.960W;108.14
40073;47-42-33.840N;069-57-21.600W;108.13
40074;47-42-33.840N;069-57-21.240W;108.04
40075;47-42-33.840N;069-57-20.880W;107.97
40076;47-42-33.840N;069-57-20.520W;107.91
40077;47-42-33.840N;069-57-20.160W;108.0
40078;47-42-33.840N;069-57-19.800W;107.71
40079;47-42-33.840N;069-57-19.440W;107.76
40080;47-42-33.840N;069-57-19.080W;107.68
40081;47-42-33.840N;069-57-18.720W;107.53
40082;47-42-33.840N;069-57-18.360W;107.36
40083;47-42-33.840N;069-57-18.000W;107.4
40084;47-42-33.840N;069-57-17.640W;107.3
40085;47-42-33.840N;069-57-17.280W;107.15
40086;47-42-33.840N;069-57-16.920W;107.09
40087;47-42-33.840N;069-57-16.560W;107.14
40088;47-42-33.840N;069-57-16.200W;106.95
40089;47-42-33.840N;069-57-15.840W;106.85
40090;47-42-33.840N;069-57-15.480W;106.78
40091;47-42-33.840N;069-57-15.120W;106.71
40092;47-42-33.840N;069-57-14.760W;106.62
40093;47-42-33.840N;069-57-14.400W;106.64
40094;47-42-33.840N;069-57-14.040W;106.53
40095;47-42-33.840N;069-57-13.680W;106.51
40096;47-42-33.840N;069-57-13.320W;106.4
40097;47-42-33.840N;069-57-12.960W;106.42
40098;47-42-33.840N;069-57-12.600W;106.3
40099;47-42-33.840N;069-57-12.240W;106.28
40100;47-42-33.840N;069-57-11.880W;106.1
40101;47-42-33.840N;069-57-11.520W;105.98
40102;47-42-33.840N;069-57-11.160W;105.89
40103;47-42-33.840N;069-57-10.800W;105.86
40104;47-42-33.840N;069-57-10.440W;105.7
40105;47-42-33.840N;069-57-10.080W;105.63
40106;47-42-33.840N;069-57-09.720W;105.47
40107;47-42-33.840N;069-57-09.360W;105.41
40108;47-42-33.840N;069-57-09.000W;105.28
40109;47-42-33.840N;069-57-08.640W;105.27
40110;47-42-33.840N;069-57-08.280W;105.05
40111;47-42-33.840N;069-57-07.920W;105.1
40112;47-42-33.840N;069-57-07.560W;105.08
40113;47-42-33.840N;069-57-07.200W;105.16
40114;47-42-33.840N;069-57-06.840W;105.24
40115;47-42-33.840N;069-57-06.480W;105.29
40116;47-42-33.840N;069-57-06.120W;105.23
40117;47-42-33.840N;069-57-05.760W;105.15
40118;47-42-33.840N;069-57-05.400W;105.13
40119;47-42-33.840N;069-57-05.040W;105.05
40120;47-42-33.840N;069-57-04.680W;104.97
40121;47-42-33.840N;069-57-04.320W;105.05
40122;47-42-33.840N;069-57-03.960W;105.02
40123;47-42-33.840N;069-57-03.600W;105.04
40124;47-42-33.840N;069-57-03.240W;105.08
40125;47-42-33.840N;069-57-02.880W;105.04
40126;47-42-33.840N;069-57-02.520W;104.95
40127;47-42-33.840N;069-57-02.160W;104.85
40128;47-42-33.840N;069-57-01.800W;104.69
40129;47-42-33.840N;069-57-01.440W;104.64
40130;47-42-33.840N;069-57-01.080W;104.57
40131;47-42-33.840N;069-57-00.720W;104.55
40132;47-42-33.840N;069-57-00.360W;104.36
40133;47-42-33.840N;069-57-00.000W;104.31
40134;47-42-33.840N;069-56-59.640W;104.14
40135;47-42-33.840N;069-56-59.280W;104.03
40136;47-42-33.840N;069-56-58.920W;103.87
40137;47-42-33.840N;069-56-58.560W;103.77
40138;47-42-33.840N;069-56-58.200W;103.7
40139;47-42-33.840N;069-56-57.840W;103.7
40140;47-42-33.840N;069-56-57.480W;103.69
40141;47-42-33.840N;069-56-57.120W;103.72
40142;47-42-33.840N;069-56-56.760W;103.69
40143;47-42-33.840N;069-56-56.400W;103.77
40144;47-42-33.840N;069-56-56.040W;103.78
40145;47-42-34.200N;069-58-59.160W;23.07
40146;47-42-34.200N;069-58-58.800W;26.44
40147;47-42-34.200N;069-58-58.440W;27.36
40148;47-42-34.200N;069-58-58.080W;30.05
40149;47-42-34.200N;069-58-57.720W;30.86
40150;47-42-34.200N;069-58-57.360W;35.83
40151;47-42-34.200N;069-58-57.000W;39.83
40152;47-42-34.200N;069-58-56.640W;47.9
40153;47-42-34.200N;069-58-56.280W;51.94
40154;47-42-34.200N;069-58-55.920W;57.92
40155;47-42-34.200N;069-58-55.560W;60.78
40156;47-42-34.200N;069-58-55.200W;63.62
40157;47-42-34.200N;069-58-54.840W;69.39
40158;47-42-34.200N;069-58-54.480W;72.65
40159;47-42-34.200N;069-58-54.120W;74.31
40160;47-42-34.200N;069-58-53.760W;84.97
40161;47-42-34.200N;069-58-53.400W;87.74
40162;47-42-34.200N;069-58-53.040W;96.05
40163;47-42-34.200N;069-58-52.680W;96.41
40164;47-42-34.200N;069-58-52.320W;99.29
40165;47-42-34.200N;069-58-51.960W;99.73
40166;47-42-34.200N;069-58-51.600W;100.69
40167;47-42-34.200N;069-58-51.240W;100.56
40168;47-42-34.200N;069-58-50.880W;101.4
40169;47-42-34.200N;069-58-50.520W;101.58
40170;47-42-34.200N;069-58-50.160W;102.52
40171;47-42-34.200N;069-58-49.800W;103.49
40172;47-42-34.200N;069-58-49.440W;103.89
40173;47-42-34.200N;069-58-49.080W;104.12
40174;47-42-34.200N;069-58-48.720W;104.47
40175;47-42-34.200N;069-58-48.360W;104.75
40176;47-42-34.200N;069-58-48.000W;105.33
40177;47-42-34.200N;069-58-47.640W;105.46
40178;47-42-34.200N;069-58-47.280W;105.27
40179;47-42-34.200N;069-58-46.920W;105.02
40180;47-42-34.200N;069-58-46.560W;105.39
40181;47-42-34.200N;069-58-46.200W;107.03
40182;47-42-34.200N;069-58-45.840W;107.0
40183;47-42-34.200N;069-58-45.480W;107.12
40184;47-42-34.200N;069-58-45.120W;106.91
40185;47-42-34.200N;069-58-44.760W;107.34
40186;47-42-34.200N;069-58-44.400W;108.06
40187;47-42-34.200N;069-58-44.040W;107.88
40188;47-42-34.200N;069-58-43.680W;108.46
40189;47-42-34.200N;069-58-43.320W;108.27
40190;47-42-34.200N;069-58-42.960W;108.17
40191;47-42-34.200N;069-58-42.600W;108.64
40192;47-42-34.200N;069-58-42.240W;108.69
40193;47-42-34.200N;069-58-41.880W;109.58
40194;47-42-34.200N;069-58-41.520W;109.27
40195;47-42-34.200N;069-58-41.160W;109.05
40196;47-42-34.200N;069-58-40.800W;109.14
40197;47-42-34.200N;069-58-40.440W;109.29
40198;47-42-34.200N;069-58-40.080W;109.88
40199;47-42-34.200N;069-58-39.720W;109.87
40200;47-42-34.200N;069-58-39.360W;110.24
40201;47-42-34.200N;069-58-39.000W;110.5
40202;47-42-34.200N;069-58-38.640W;111.11
40203;47-42-34.200N;069-58-38.280W;111.25
40204;47-42-34.200N;069-58-37.920W;111.72
40205;47-42-34.200N;069-58-37.560W;111.88
40206;47-42-34.200N;069-58-37.200W;111.76
40207;47-42-34.200N;069-58-36.840W;112.06
40208;47-42-34.200N;069-58-36.480W;112.27
40209;47-42-34.200N;069-58-36.120W;112.37
40210;47-42-34.200N;069-58-35.760W;112.53
40211;47-42-34.200N;069-58-35.400W;112.52
40212;47-42-34.200N;069-58-35.040W;112.47
40213;47-42-34.200N;069-58-34.680W;112.48
40214;47-42-34.200N;069-58-34.320W;112.69
40215;47-42-34.200N;069-58-33.960W;112.78
40216;47-42-34.200N;069-58-33.600W;113.03
40217;47-42-34.200N;069-58-33.240W;112.65
40218;47-42-34.200N;069-58-32.880W;112.47
40219;47-42-34.200N;069-58-32.520W;112.48
40220;47-42-34.200N;069-58-32.160W;112.5
40221;47-42-34.200N;069-58-31.800W;112.55
40222;47-42-34.200N;069-58-31.440W;112.88
40223;47-42-34.200N;069-58-31.080W;113.06
40224;47-42-34.200N;069-58-30.720W;113.22
40225;47-42-34.200N;069-58-30.360W;113.29
40226;47-42-34.200N;069-58-30.000W;113.82
40227;47-42-34.200N;069-58-29.640W;113.83
40228;47-42-34.200N;069-58-29.280W;113.9
40229;47-42-34.200N;069-58-28.920W;113.75
40230;47-42-34.200N;069-58-28.560W;113.77
40231;47-42-34.200N;069-58-28.200W;113.77
40232;47-42-34.200N;069-58-27.840W;113.75
40233;47-42-34.200N;069-58-27.480W;113.79
40234;47-42-34.200N;069-58-27.120W;113.77
40235;47-42-34.200N;069-58-26.760W;113.71
40236;47-42-34.200N;069-58-26.400W;113.7
40237;47-42-34.200N;069-58-26.040W;113.56
40238;47-42-34.200N;069-58-25.680W;113.57
40239;47-42-34.200N;069-58-25.320W;113.46
40240;47-42-34.200N;069-58-24.960W;113.51
40241;47-42-34.200N;069-58-24.600W;113.36
40242;47-42-34.200N;069-58-24.240W;113.29
40243;47-42-34.200N;069-58-23.880W;113.31
40244;47-42-34.200N;069-58-23.520W;113.25
40245;47-42-34.200N;069-58-23.160W;113.25
40246;47-42-34.200N;069-58-22.800W;112.9
40247;47-42-34.200N;069-58-22.440W;113.03
40248;47-42-34.200N;069-58-22.080W;113.08
40249;47-42-34.200N;069-58-21.720W;112.98
40250;47-42-34.200N;069-58-21.360W;113.01
40251;47-42-34.200N;069-58-21.000W;112.91
40252;47-42-34.200N;069-58-20.640W;113.0
40253;47-42-34.200N;069-58-20.280W;112.87
40254;47-42-34.200N;069-58-19.920W;112.94
40255;47-42-34.200N;069-58-19.560W;112.94
40256;47-42-34.200N;069-58-19.200W;112.95
40257;47-42-34.200N;069-58-18.840W;112.85
40258;47-42-34.200N;069-58-18.480W;112.73
40259;47-42-34.200N;069-58-18.120W;112.6
40260;47-42-34.200N;069-58-17.760W;112.66
40261;47-42-34.200N;069-58-17.400W;112.59
40262;47-42-34.200N;069-58-17.040W;112.59
40263;47-42-34.200N;069-58-16.680W;112.51
40264;47-42-34.200N;069-58-16.320W;112.41
40265;47-42-34.200N;069-58-15.960W;112.35
40266;47-42-34.200N;069-58-15.600W;112.34
40267;47-42-34.200N;069-58-15.240W;112.05
40268;47-42-34.200N;069-58-14.880W;112.03
40269;47-42-34.200N;069-58-14.520W;111.92
40270;47-42-34.200N;069-58-14.160W;112.18
40271;47-42-34.200N;069-58-13.800W;112.04
40272;47-42-34.200N;069-58-13.440W;112.0
40273;47-42-34.200N;069-58-13.080W;111.95
40274;47-42-34.200N;069-58-12.720W;112.05
40275;47-42-34.200N;069-58-12.360W;111.85
40276;47-42-34.200N;069-58-12.000W;111.84
40277;47-42-34.200N;069-58-11.640W;111.68
40278;47-42-34.200N;069-58-11.280W;111.72
40279;47-42-34.200N;069-58-10.920W;111.62
40280;47-42-34.200N;069-58-10.560W;111.65
40281;47-42-34.200N;069-58-10.200W;111.55
40282;47-42-34.200N;069-58-09.840W;111.51
40283;47-42-34.200N;069-58-09.480W;111.51
40284;47-42-34.200N;069-58-09.120W;111.44
40285;47-42-34.200N;069-58-08.760W;111.37
40286;47-42-34.200N;069-58-08.400W;111.29
40287;47-42-34.200N;069-58-08.040W;111.27
40288;47-42-34.200N;069-58-07.680W;111.28
40289;47-42-34.200N;069-58-07.320W;111.2
40290;47-42-34.200N;069-58-06.960W;111.19
40291;47-42-34.200N;069-58-06.600W;111.22
40292;47-42-34.200N;069-58-06.240W;111.24
40293;47-42-34.200N;069-58-05.880W;111.22
40294;47-42-34.200N;069-58-05.520W;111.26
40295;47-42-34.200N;069-58-05.160W;111.22
40296;47-42-34.200N;069-58-04.800W;111.21
40297;47-42-34.200N;069-58-04.440W;111.23
40298;47-42-34.200N;069-58-04.080W;111.21
40299;47-42-34.200N;069-58-03.720W;111.23
40300;47-42-34.200N;069-58-03.360W;111.38
40301;47-42-34.200N;069-58-03.000W;111.38
40302;47-42-34.200N;069-58-02.640W;111.51
40303;47-42-34.200N;069-58-02.280W;111.54
40304;47-42-34.200N;069-58-01.920W;111.62
40305;47-42-34.200N;069-58-01.560W;111.62
40306;47-42-34.200N;069-58-01.200W;111.71
40307;47-42-34.200N;069-58-00.840W;111.56
40308;47-42-34.200N;069-58-00.480W;111.58
40309;47-42-34.200N;069-58-00.120W;111.63
40310;47-42-34.200N;069-57-59.760W;111.63
40311;47-42-34.200N;069-57-59.400W;111.75
40312;47-42-34.200N;069-57-59.040W;111.82
40313;47-42-34.200N;069-57-58.680W;111.83
40314;47-42-34.200N;069-57-58.320W;112.01
40315;47-42-34.200N;069-57-57.960W;111.97
40316;47-42-34.200N;069-57-57.600W;112.11
40317;47-42-34.200N;069-57-57.240W;111.74
40318;47-42-34.200N;069-57-56.880W;111.88
40319;47-42-34.200N;069-57-56.520W;111.68
40320;47-42-34.200N;069-57-56.160W;111.8
40321;47-42-34.200N;069-57-55.800W;111.95
40322;47-42-34.200N;069-57-55.440W;111.85
40323;47-42-34.200N;069-57-55.080W;112.43
40324;47-42-34.200N;069-57-54.720W;112.64
40325;47-42-34.200N;069-57-54.360W;112.83
40326;47-42-34.200N;069-57-54.000W;112.96
40327;47-42-34.200N;069-57-53.640W;113.08
40328;47-42-34.200N;069-57-53.280W;113.28
40329;47-42-34.200N;069-57-52.920W;113.39
40330;47-42-34.200N;069-57-52.560W;113.4
40331;47-42-34.200N;069-57-52.200W;113.51
40332;47-42-34.200N;069-57-51.840W;113.67
40333;47-42-34.200N;069-57-51.480W;113.6
40334;47-42-34.200N;069-57-51.120W;113.89
40335;47-42-34.200N;069-57-50.400W;114.64
40336;47-42-34.200N;069-57-50.040W;114.66
40337;47-42-34.200N;069-57-49.680W;114.78
40338;47-42-34.200N;069-57-49.320W;115.49
40339;47-42-34.200N;069-57-48.960W;115.62
40340;47-42-34.200N;069-57-48.600W;115.52
40341;47-42-34.200N;069-57-48.240W;116.08
40342;47-42-34.200N;069-57-47.880W;115.03
40343;47-42-34.200N;069-57-47.520W;115.11
40344;47-42-34.200N;069-57-47.160W;114.57
40345;47-42-34.200N;069-57-46.800W;115.45
40346;47-42-34.200N;069-57-46.440W;114.69
40347;47-42-34.200N;069-57-46.080W;113.99
40348;47-42-34.200N;069-57-45.720W;114.04
40349;47-42-34.200N;069-57-45.360W;113.53
40350;47-42-34.200N;069-57-45.000W;113.44
40351;47-42-34.200N;069-57-44.640W;113.43
40352;47-42-34.200N;069-57-44.280W;112.82
40353;47-42-34.200N;069-57-43.920W;112.59
40354;47-42-34.200N;069-57-43.560W;112.83
40355;47-42-34.200N;069-57-43.200W;112.58
40356;47-42-34.200N;069-57-42.840W;111.75
40357;47-42-34.200N;069-57-42.480W;111.68
40358;47-42-34.200N;069-57-42.120W;111.6
40359;47-42-34.200N;069-57-41.760W;111.01
40360;47-42-34.200N;069-57-41.400W;110.79
40361;47-42-34.200N;069-57-41.040W;110.91
40362;47-42-34.200N;069-57-40.680W;110.84
40363;47-42-34.200N;069-57-40.320W;110.6
40364;47-42-34.200N;069-57-39.960W;110.58
40365;47-42-34.200N;069-57-39.600W;110.79
40366;47-42-34.200N;069-57-39.240W;110.76
40367;47-42-34.200N;069-57-38.880W;110.79
40368;47-42-34.200N;069-57-38.520W;110.1
40369;47-42-34.200N;069-57-38.160W;110.34
40370;47-42-34.200N;069-57-37.800W;110.07
40371;47-42-34.200N;069-57-37.440W;109.93
40372;47-42-34.200N;069-57-37.080W;109.8
40373;47-42-34.200N;069-57-36.720W;109.88
40374;47-42-34.200N;069-57-36.360W;109.74
40375;47-42-34.200N;069-57-36.000W;109.76
40376;47-42-34.200N;069-57-35.640W;109.76
40377;47-42-34.200N;069-57-35.280W;109.82
40378;47-42-34.200N;069-57-34.920W;109.76
40379;47-42-34.200N;069-57-34.560W;109.82
40380;47-42-34.200N;069-57-34.200W;109.85
40381;47-42-34.200N;069-57-33.840W;109.73
40382;47-42-34.200N;069-57-33.480W;109.7
40383;47-42-34.200N;069-57-33.120W;109.71
40384;47-42-34.200N;069-57-32.760W;109.67
40385;47-42-34.200N;069-57-32.400W;109.6
40386;47-42-34.200N;069-57-32.040W;109.53
40387;47-42-34.200N;069-57-31.680W;109.47
40388;47-42-34.200N;069-57-31.320W;109.11
40389;47-42-34.200N;069-57-30.960W;109.13
40390;47-42-34.200N;069-57-30.600W;108.9
40391;47-42-34.200N;069-57-30.240W;108.85
40392;47-42-34.200N;069-57-29.880W;108.78
40393;47-42-34.200N;069-57-29.520W;108.73
40394;47-42-34.200N;069-57-29.160W;108.72
40395;47-42-34.200N;069-57-28.800W;108.83
40396;47-42-34.200N;069-57-28.440W;108.79
40397;47-42-34.200N;069-57-28.080W;108.72
40398;47-42-34.200N;069-57-27.720W;108.58
40399;47-42-34.200N;069-57-27.360W;108.55
40400;47-42-34.200N;069-57-27.000W;108.42
40401;47-42-34.200N;069-57-26.640W;108.41
40402;47-42-34.200N;069-57-26.280W;108.24
40403;47-42-34.200N;069-57-25.920W;108.25
40404;47-42-34.200N;069-57-25.560W;108.2
40405;47-42-34.200N;069-57-25.200W;108.17
40406;47-42-34.200N;069-57-24.840W;108.09
40407;47-42-34.200N;069-57-24.480W;108.1
40408;47-42-34.200N;069-57-24.120W;107.98
40409;47-42-34.200N;069-57-23.760W;107.98
40410;47-42-34.200N;069-57-23.400W;107.96
40411;47-42-34.200N;069-57-23.040W;107.91
40412;47-42-34.200N;069-57-22.680W;107.99
40413;47-42-34.200N;069-57-22.320W;108.07
40414;47-42-34.200N;069-57-21.960W;107.98
40415;47-42-34.200N;069-57-21.600W;107.97
40416;47-42-34.200N;069-57-21.240W;107.85
40417;47-42-34.200N;069-57-20.880W;107.85
40418;47-42-34.200N;069-57-20.520W;107.83
40419;47-42-34.200N;069-57-20.160W;107.86
40420;47-42-34.200N;069-57-19.800W;107.84
40421;47-42-34.200N;069-57-19.440W;107.83
40422;47-42-34.200N;069-57-19.080W;107.81
40423;47-42-34.200N;069-57-18.720W;107.77
40424;47-42-34.200N;069-57-18.360W;107.66
40425;47-42-34.200N;069-57-18.000W;107.63
40426;47-42-34.200N;069-57-17.640W;107.5
40427;47-42-34.200N;069-57-17.280W;107.42
40428;47-42-34.200N;069-57-16.920W;107.34
40429;47-42-34.200N;069-57-16.560W;107.25
40430;47-42-34.200N;069-57-16.200W;107.15
40431;47-42-34.200N;069-57-15.840W;107.08
40432;47-42-34.200N;069-57-15.480W;106.93
40433;47-42-34.200N;069-57-15.120W;106.82
40434;47-42-34.200N;069-57-14.760W;106.71
40435;47-42-34.200N;069-57-14.400W;106.65
40436;47-42-34.200N;069-57-14.040W;106.62
40437;47-42-34.200N;069-57-13.680W;106.6
40438;47-42-34.200N;069-57-13.320W;106.48
40439;47-42-34.200N;069-57-12.960W;106.49
40440;47-42-34.200N;069-57-12.600W;106.32
40441;47-42-34.200N;069-57-12.240W;106.28
40442;47-42-34.200N;069-57-11.880W;106.15
40443;47-42-34.200N;069-57-11.520W;106.14
40444;47-42-34.200N;069-57-11.160W;106.0
40445;47-42-34.200N;069-57-10.800W;106.02
40446;47-42-34.200N;069-57-10.440W;105.85
40447;47-42-34.200N;069-57-10.080W;105.82
40448;47-42-34.200N;069-57-09.720W;105.65
40449;47-42-34.200N;069-57-09.360W;105.51
40450;47-42-34.200N;069-57-09.000W;105.37
40451;47-42-34.200N;069-57-08.640W;105.18
40452;47-42-34.200N;069-57-08.280W;105.24
40453;47-42-34.200N;069-57-07.920W;105.29
40454;47-42-34.200N;069-57-07.560W;105.21
40455;47-42-34.200N;069-57-07.200W;105.2
40456;47-42-34.200N;069-57-06.840W;105.22
40457;47-42-34.200N;069-57-06.480W;105.24
40458;47-42-34.200N;069-57-06.120W;105.24
40459;47-42-34.200N;069-57-05.760W;105.23
40460;47-42-34.200N;069-57-05.400W;105.1
40461;47-42-34.200N;069-57-05.040W;105.09
40462;47-42-34.200N;069-57-04.680W;105.07
40463;47-42-34.200N;069-57-04.320W;105.05
40464;47-42-34.200N;069-57-03.960W;105.03
40465;47-42-34.200N;069-57-03.600W;105.1
40466;47-42-34.200N;069-57-03.240W;105.07
40467;47-42-34.200N;069-57-02.880W;105.04
40468;47-42-34.200N;069-57-02.520W;105.06
40469;47-42-34.200N;069-57-02.160W;105.09
40470;47-42-34.200N;069-57-01.800W;104.91
40471;47-42-34.200N;069-57-01.440W;104.82
40472;47-42-34.200N;069-57-01.080W;104.72
40473;47-42-34.200N;069-57-00.720W;104.66
40474;47-42-34.200N;069-57-00.360W;104.59
40475;47-42-34.200N;069-57-00.000W;104.51
40476;47-42-34.200N;069-56-59.640W;104.38
40477;47-42-34.200N;069-56-59.280W;104.29
40478;47-42-34.200N;069-56-58.920W;104.2
40479;47-42-34.200N;069-56-58.560W;104.1
40480;47-42-34.200N;069-56-58.200W;103.91
40481;47-42-34.200N;069-56-57.840W;103.84
40482;47-42-34.200N;069-56-57.480W;103.76
40483;47-42-34.200N;069-56-57.120W;103.77
40484;47-42-34.200N;069-56-56.760W;103.72
40485;47-42-34.200N;069-56-56.400W;103.82
40486;47-42-34.200N;069-56-56.040W;103.77
40487;47-42-34.386N;069-58-59.745W;2.4
40488;47-42-34.560N;069-58-59.160W;20.24
40489;47-42-34.560N;069-58-58.800W;22.25
40490;47-42-34.560N;069-58-58.440W;23.73
40491;47-42-34.560N;069-58-58.080W;25.97
40492;47-42-34.560N;069-58-57.720W;27.39
40493;47-42-34.560N;069-58-57.360W;32.56
40494;47-42-34.560N;069-58-57.000W;36.67
40495;47-42-34.560N;069-58-56.640W;43.69
40496;47-42-34.560N;069-58-56.280W;46.72
40497;47-42-34.560N;069-58-55.920W;51.01
40498;47-42-34.560N;069-58-55.560W;54.58
40499;47-42-34.560N;069-58-55.200W;60.58
40500;47-42-34.560N;069-58-54.840W;67.69
40501;47-42-34.560N;069-58-54.480W;72.0
40502;47-42-34.560N;069-58-54.120W;71.4
40503;47-42-34.560N;069-58-53.760W;78.3
40504;47-42-34.560N;069-58-53.400W;85.81
40505;47-42-34.560N;069-58-53.040W;94.87
40506;47-42-34.560N;069-58-52.680W;94.71
40507;47-42-34.560N;069-58-52.320W;96.95
40508;47-42-34.560N;069-58-51.960W;97.94
40509;47-42-34.560N;069-58-51.600W;100.03
40510;47-42-34.560N;069-58-51.240W;100.27
40511;47-42-34.560N;069-58-50.880W;102.29
40512;47-42-34.560N;069-58-50.520W;102.06
40513;47-42-34.560N;069-58-50.160W;102.48
40514;47-42-34.560N;069-58-49.800W;103.17
40515;47-42-34.560N;069-58-49.440W;103.5
40516;47-42-34.560N;069-58-49.080W;103.64
40517;47-42-34.560N;069-58-48.720W;103.98
40518;47-42-34.560N;069-58-48.360W;104.22
40519;47-42-34.560N;069-58-48.000W;104.78
40520;47-42-34.560N;069-58-47.640W;105.21
40521;47-42-34.560N;069-58-47.280W;105.8
40522;47-42-34.560N;069-58-46.920W;105.5
40523;47-42-34.560N;069-58-46.560W;105.27
40524;47-42-34.560N;069-58-46.200W;107.08
40525;47-42-34.560N;069-58-45.840W;107.28
40526;47-42-34.560N;069-58-45.480W;106.78
40527;47-42-34.560N;069-58-45.120W;106.9
40528;47-42-34.560N;069-58-44.760W;106.16
40529;47-42-34.560N;069-58-44.400W;107.27
40530;47-42-34.560N;069-58-44.040W;107.26
40531;47-42-34.560N;069-58-43.680W;107.58
40532;47-42-34.560N;069-58-43.320W;107.56
40533;47-42-34.560N;069-58-42.960W;107.74
40534;47-42-34.560N;069-58-42.600W;107.9
40535;47-42-34.560N;069-58-42.240W;108.06
40536;47-42-34.560N;069-58-41.880W;108.01
40537;47-42-34.560N;069-58-41.520W;108.25
40538;47-42-34.560N;069-58-41.160W;108.64
40539;47-42-34.560N;069-58-40.800W;109.01
40540;47-42-34.560N;069-58-40.440W;109.49
40541;47-42-34.560N;069-58-40.080W;109.58
40542;47-42-34.560N;069-58-39.720W;109.41
40543;47-42-34.560N;069-58-39.360W;110.01
40544;47-42-34.560N;069-58-39.000W;110.27
40545;47-42-34.560N;069-58-38.640W;111.12
40546;47-42-34.560N;069-58-38.280W;111.29
40547;47-42-34.560N;069-58-37.920W;111.63
40548;47-42-34.560N;069-58-37.560W;111.61
40549;47-42-34.560N;069-58-37.200W;111.56
40550;47-42-34.560N;069-58-36.840W;111.46
40551;47-42-34.560N;069-58-36.480W;112.28
40552;47-42-34.560N;069-58-36.120W;112.37
40553;47-42-34.560N;069-58-35.760W;112.48
