;Lat (DMS);Long (DMS);Depth (m)
6294;48-02-20.880N;069-19-14.655W;-5.09
6295;48-02-20.688N;069-19-14.136W;-5.05
6296;48-02-20.586N;069-19-13.883W;-5.06
6297;48-02-20.905N;069-19-13.496W;-5.07
6298;48-02-20.658N;069-19-13.198W;-4.98
6299;48-02-20.672N;069-19-12.480W;-5.09
6300;48-02-20.826N;069-19-12.155W;-5.15
6301;48-02-20.833N;069-19-11.754W;-5.16
6302;48-02-20.790N;069-19-11.333W;-4.99
6303;48-02-20.670N;069-19-10.919W;-5.07
6304;48-02-20.648N;069-19-10.696W;-5.06
6305;48-02-20.768N;069-19-10.056W;-5.07
6306;48-02-20.863N;069-19-09.978W;-5.08
6307;48-02-20.593N;069-19-09.314W;-5.09
6308;48-02-20.885N;069-19-09.199W;-5.06
6309;48-02-20.930N;069-19-08.781W;-5.1
6310;48-02-20.895N;069-19-08.241W;-5.14
6311;48-02-20.591N;069-19-07.871W;-5.13
6312;48-02-20.581N;069-19-07.194W;-5.17
6313;48-02-20.676N;069-19-06.916W;-5.15
6314;48-02-20.683N;069-19-06.501W;-5.13
6315;48-02-20.896N;069-19-06.155W;-5.17
6316;48-02-20.672N;069-19-05.000W;-5.17
6317;48-02-20.970N;069-19-32.911W;-3.88
6318;48-02-20.949N;069-19-31.648W;-3.89
6319;48-02-21.043N;069-19-31.456W;-4.0
6320;48-02-21.050N;069-19-31.022W;-3.92
6321;48-02-20.987N;069-19-30.677W;-3.94
6322;48-02-20.996N;069-19-30.484W;-3.95
6323;48-02-21.204N;069-19-30.173W;-4.05
6324;48-02-21.038N;069-19-29.708W;-3.99
6325;48-02-20.948N;069-19-29.365W;-4.04
6326;48-02-21.259N;069-19-28.933W;-3.96
6327;48-02-21.005N;069-19-28.467W;-4.3
6328;48-02-20.944N;069-19-28.335W;-4.39
6329;48-02-21.046N;069-19-27.737W;-4.41
6330;48-02-21.165N;069-19-27.337W;-4.48
6331;48-02-21.109N;069-19-27.201W;-4.36
6332;48-02-20.982N;069-19-26.734W;-4.35
6333;48-02-21.036N;069-19-26.405W;-4.59
6334;48-02-21.141N;069-19-25.952W;-4.39
6335;48-02-21.046N;069-19-25.592W;-4.37
6336;48-02-21.082N;069-19-25.185W;-4.6
6337;48-02-21.006N;069-19-24.897W;-4.45
6338;48-02-21.041N;069-19-24.749W;-4.48
6339;48-02-21.105N;069-19-24.389W;-4.51
6340;48-02-20.954N;069-19-23.979W;-4.44
6341;48-02-21.050N;069-19-23.521W;-4.65
6342;48-02-21.184N;069-19-23.302W;-4.41
6343;48-02-20.956N;069-19-22.828W;-4.35
6344;48-02-20.956N;069-19-22.494W;-4.24
6345;48-02-21.063N;069-19-22.008W;-4.38
6346;48-02-21.011N;069-19-21.768W;-4.44
6347;48-02-20.961N;069-19-21.486W;-4.51
6348;48-02-21.067N;069-19-20.944W;-4.66
6349;48-02-21.129N;069-19-20.583W;-4.74
6350;48-02-20.982N;069-19-20.443W;-4.72
6351;48-02-20.965N;069-19-20.094W;-4.73
6352;48-02-21.266N;069-19-19.383W;-4.73
6353;48-02-21.295N;069-19-19.218W;-4.64
6354;48-02-21.002N;069-19-18.994W;-4.76
6355;48-02-21.048N;069-19-18.424W;-4.89
6356;48-02-21.009N;069-19-18.062W;-4.85
6357;48-02-21.003N;069-19-17.580W;-4.93
6358;48-02-21.158N;069-19-17.313W;-4.94
6359;48-02-21.090N;069-19-17.109W;-4.93
6360;48-02-21.026N;069-19-16.698W;-4.99
6361;48-02-21.111N;069-19-16.140W;-5.01
6362;48-02-21.016N;069-19-16.088W;-4.97
6363;48-02-21.216N;069-19-15.436W;-5.01
6364;48-02-20.950N;069-19-15.188W;-5.07
6365;48-02-21.224N;069-19-14.976W;-5.02
6366;48-02-21.232N;069-19-14.699W;-4.94
6367;48-02-21.094N;069-19-14.077W;-5.02
6368;48-02-20.962N;069-19-13.757W;-5.09
6369;48-02-21.234N;069-19-13.460W;-5.08
6370;48-02-21.284N;069-19-12.932W;-5.14
6371;48-02-21.031N;069-19-12.590W;-5.13
6372;48-02-21.213N;069-19-12.505W;-5.13
6373;48-02-21.009N;069-19-11.896W;-4.99
6374;48-02-21.202N;069-19-11.657W;-5.12
6375;48-02-21.114N;069-19-11.177W;-5.1
6376;48-02-21.079N;069-19-10.798W;-5.08
6377;48-02-21.046N;069-19-10.548W;-5.04
6378;48-02-20.994N;069-19-10.096W;-4.95
6379;48-02-21.128N;069-19-09.663W;-5.09
6380;48-02-21.113N;069-19-09.574W;-5.08
6381;48-02-21.018N;069-19-09.101W;-5.02
6382;48-02-21.006N;069-19-08.799W;-5.0
6383;48-02-21.184N;069-19-08.533W;-4.89
6384;48-02-21.140N;069-19-08.153W;-5.16
6385;48-02-21.029N;069-19-07.779W;-5.17
6386;48-02-21.094N;069-19-07.287W;-5.04
6387;48-02-21.013N;069-19-06.954W;-5.02
6388;48-02-21.130N;069-19-06.703W;-5.09
6389;48-02-21.025N;069-19-06.310W;-5.1
6390;48-02-21.144N;069-19-05.819W;-5.15
6391;48-02-21.139N;069-19-04.323W;-5.14
6392;48-02-21.515N;069-20-49.412W;-1.22
6393;48-02-21.565N;069-19-30.990W;-3.82
6394;48-02-21.646N;069-19-30.792W;-3.98
6395;48-02-21.400N;069-19-30.276W;-3.99
6396;48-02-21.578N;069-19-29.976W;-4.04
6397;48-02-21.530N;069-19-29.589W;-4.06
6398;48-02-21.638N;069-19-29.183W;-4.13
6399;48-02-21.594N;069-19-28.767W;-4.22
6400;48-02-21.307N;069-19-28.429W;-4.18
6401;48-02-21.324N;069-19-28.297W;-4.33
6402;48-02-21.429N;069-19-27.761W;-4.3
6403;48-02-21.433N;069-19-27.522W;-4.21
6404;48-02-21.343N;069-19-27.219W;-4.32
6405;48-02-21.435N;069-19-26.712W;-4.14
6406;48-02-21.326N;069-19-26.418W;-4.32
6407;48-02-21.464N;069-19-25.917W;-4.18
6408;48-02-21.421N;069-19-25.530W;-4.35
6409;48-02-21.317N;069-19-25.227W;-4.39
6410;48-02-21.461N;069-19-25.088W;-4.39
6411;48-02-21.383N;069-19-24.594W;-4.4
6412;48-02-21.477N;069-19-24.360W;-4.42
6413;48-02-21.624N;069-19-23.806W;-4.34
6414;48-02-21.487N;069-19-23.558W;-4.42
6415;48-02-21.449N;069-19-23.126W;-4.36
6416;48-02-21.551N;069-19-22.736W;-4.39
6417;48-02-21.430N;069-19-22.582W;-4.38
6418;48-02-21.524N;069-19-21.988W;-4.47
6419;48-02-21.566N;069-19-21.843W;-4.45
6420;48-02-21.358N;069-19-21.223W;-4.46
6421;48-02-21.379N;069-19-21.080W;-4.52
6422;48-02-21.349N;069-19-20.647W;-4.49
6423;48-02-21.571N;069-19-20.413W;-4.48
6424;48-02-21.602N;069-19-19.796W;-4.62
6425;48-02-21.556N;069-19-19.473W;-4.76
6426;48-02-21.447N;069-19-19.296W;-4.68
6427;48-02-21.302N;069-19-18.944W;-4.65
6428;48-02-21.349N;069-19-18.531W;-4.88
6429;48-02-21.308N;069-19-18.053W;-4.75
6430;48-02-21.330N;069-19-17.803W;-4.77
6431;48-02-21.393N;069-19-17.335W;-4.91
6432;48-02-21.564N;069-19-17.072W;-4.81
6433;48-02-21.324N;069-19-16.829W;-4.87
6434;48-02-21.412N;069-19-16.418W;-4.92
6435;48-02-21.643N;069-19-15.989W;-4.93
6436;48-02-21.345N;069-19-15.431W;-4.96
6437;48-02-21.419N;069-19-15.293W;-4.99
6438;48-02-21.386N;069-19-14.788W;-4.97
6439;48-02-21.563N;069-19-14.550W;-4.99
6440;48-02-21.523N;069-19-14.182W;-4.96
6441;48-02-21.478N;069-19-13.683W;-5.06
6442;48-02-21.306N;069-19-12.918W;-5.11
6443;48-02-21.350N;069-19-12.693W;-5.09
6444;48-02-21.580N;069-19-12.289W;-5.02
6445;48-02-21.643N;069-19-12.014W;-5.13
6446;48-02-21.442N;069-19-11.752W;-5.16
6447;48-02-21.613N;069-19-11.168W;-5.14
6448;48-02-21.402N;069-19-10.848W;-5.09
6449;48-02-21.631N;069-19-10.498W;-5.16
6450;48-02-21.635N;069-19-10.307W;-4.97
6451;48-02-21.546N;069-19-09.887W;-5.07
6452;48-02-21.605N;069-19-09.405W;-5.13
6453;48-02-21.462N;069-19-08.974W;-5.12
6454;48-02-21.657N;069-19-08.771W;-5.09
6455;48-02-21.561N;069-19-08.484W;-5.0
6456;48-02-21.609N;069-19-08.080W;-5.09
6457;48-02-21.648N;069-19-07.726W;-5.17
6458;48-02-21.393N;069-19-07.306W;-5.05
6459;48-02-21.619N;069-19-06.926W;-5.1
6460;48-02-21.364N;069-19-06.612W;-5.16
6461;48-02-21.408N;069-19-06.255W;-5.16
6462;48-02-21.495N;069-19-05.726W;-5.17
6463;48-02-21.329N;069-19-05.404W;-5.13
6464;48-02-21.529N;069-19-05.028W;-5.13
6465;48-02-21.657N;069-19-04.870W;-5.17
6466;48-02-21.568N;069-19-04.468W;-5.11
6467;48-02-21.543N;069-19-03.331W;-5.17
6468;48-02-21.822N;069-19-32.385W;-4.04
6469;48-02-21.907N;069-19-32.232W;-3.94
6470;48-02-21.871N;069-19-31.402W;-4.06
6471;48-02-21.681N;069-19-31.144W;-3.95
6472;48-02-21.790N;069-19-30.626W;-3.96
6473;48-02-21.666N;069-19-29.893W;-4.03
6474;48-02-21.692N;069-19-29.714W;-4.16
6475;48-02-21.743N;069-19-29.401W;-4.02
6476;48-02-21.791N;069-19-28.914W;-4.09
6477;48-02-21.891N;069-19-28.402W;-4.27
6478;48-02-21.910N;069-19-28.357W;-4.23
6479;48-02-21.866N;069-19-27.942W;-4.06
6480;48-02-21.888N;069-19-27.301W;-4.05
6481;48-02-21.929N;069-19-27.216W;-4.01
6482;48-02-21.946N;069-19-26.676W;-4.11
6483;48-02-21.871N;069-19-26.532W;-4.05
6484;48-02-21.924N;069-19-25.934W;-3.98
6485;48-02-21.899N;069-19-25.596W;-3.96
6486;48-02-21.886N;069-19-25.290W;-4.09
6487;48-02-21.815N;069-19-24.905W;-4.21
6488;48-02-21.968N;069-19-24.443W;-4.31
6489;48-02-21.764N;069-19-24.235W;-4.35
6490;48-02-21.879N;069-19-23.703W;-4.34
6491;48-02-21.765N;069-19-23.534W;-4.33
6492;48-02-21.941N;069-19-23.066W;-4.36
6493;48-02-21.701N;069-19-22.782W;-4.54
6494;48-02-22.000N;069-19-22.569W;-4.31
6495;48-02-22.016N;069-19-21.993W;-4.47
6496;48-02-21.907N;069-19-21.886W;-4.44
6497;48-02-21.845N;069-19-21.248W;-4.54
6498;48-02-21.910N;069-19-21.047W;-4.59
6499;48-02-21.755N;069-19-20.764W;-4.86
6500;48-02-21.686N;069-19-20.134W;-4.62
6501;48-02-21.777N;069-19-20.093W;-4.52
6502;48-02-21.931N;069-19-19.583W;-4.52
6503;48-02-21.830N;069-19-19.252W;-4.46
6504;48-02-21.852N;069-19-18.963W;-4.71
6505;48-02-21.771N;069-19-18.577W;-4.72
6506;48-02-21.820N;069-19-18.182W;-4.57
6507;48-02-21.853N;069-19-17.813W;-4.69
6508;48-02-21.799N;069-19-17.393W;-4.72
6509;48-02-21.683N;069-19-17.019W;-4.85
6510;48-02-21.832N;069-19-16.722W;-4.69
6511;48-02-21.669N;069-19-16.168W;-4.87
6512;48-02-21.963N;069-19-15.987W;-4.94
6513;48-02-21.680N;069-19-15.663W;-4.92
6514;48-02-21.691N;069-19-15.316W;-5.0
6515;48-02-21.681N;069-19-14.709W;-4.96
6516;48-02-21.852N;069-19-14.363W;-4.98
6517;48-02-21.998N;069-19-14.078W;-4.95
6518;48-02-21.798N;069-19-13.730W;-5.08
6519;48-02-21.789N;069-19-13.411W;-5.01
6520;48-02-22.010N;069-19-13.206W;-5.05
6521;48-02-21.938N;069-19-12.801W;-5.07
6522;48-02-21.661N;069-19-12.378W;-5.04
6523;48-02-21.733N;069-19-11.834W;-5.15
6524;48-02-21.665N;069-19-11.710W;-5.14
6525;48-02-21.890N;069-19-11.453W;-5.12
6526;48-02-21.787N;069-19-10.826W;-5.13
6527;48-02-22.012N;069-19-10.576W;-5.07
6528;48-02-21.786N;069-19-10.255W;-5.12
6529;48-02-21.947N;069-19-09.773W;-5.08
6530;48-02-21.959N;069-19-09.332W;-5.11
6531;48-02-21.906N;069-19-09.009W;-5.1
6532;48-02-21.871N;069-19-08.637W;-5.16
6533;48-02-21.679N;069-19-07.926W;-5.07
6534;48-02-21.801N;069-19-07.647W;-5.1
6535;48-02-21.669N;069-19-07.185W;-4.99
6536;48-02-21.688N;069-19-06.916W;-5.13
6537;48-02-21.720N;069-19-06.673W;-5.09
6538;48-02-21.858N;069-19-06.341W;-5.05
6539;48-02-21.705N;069-19-05.849W;-5.1
6540;48-02-21.968N;069-19-05.475W;-5.17
6541;48-02-21.875N;069-19-05.162W;-5.12
6542;48-02-21.853N;069-19-04.483W;-5.05
6543;48-02-21.692N;069-19-04.143W;-5.06
6544;48-02-21.679N;069-19-03.629W;-5.15
6545;48-02-21.700N;069-19-02.861W;-5.17
6546;48-02-22.106N;069-19-28.826W;-3.97
6547;48-02-22.075N;069-19-28.513W;-4.0
6548;48-02-22.124N;069-19-28.353W;-4.09
6549;48-02-22.240N;069-19-27.959W;-4.01
6550;48-02-22.180N;069-19-27.440W;-4.0
6551;48-02-22.198N;069-19-27.121W;-3.87
6552;48-02-22.246N;069-19-26.713W;-3.96
6553;48-02-22.158N;069-19-26.462W;-4.05
6554;48-02-22.183N;069-19-26.096W;-3.99
6555;48-02-22.147N;069-19-25.721W;-4.06
6556;48-02-22.110N;069-19-25.437W;-4.28
6557;48-02-22.058N;069-19-24.992W;-4.28
6558;48-02-22.114N;069-19-24.736W;-4.23
6559;48-02-22.253N;069-19-24.191W;-4.35
6560;48-02-22.117N;069-19-23.976W;-4.3
6561;48-02-22.157N;069-19-23.504W;-4.27
6562;48-02-22.207N;069-19-22.991W;-4.42
6563;48-02-22.129N;069-19-22.864W;-4.38
6564;48-02-22.374N;069-19-22.497W;-4.32
6565;48-02-22.113N;069-19-21.915W;-4.47
6566;48-02-22.031N;069-19-21.776W;-4.49
6567;48-02-22.167N;069-19-21.218W;-4.58
6568;48-02-22.113N;069-19-21.002W;-4.66
6569;48-02-22.072N;069-19-20.709W;-4.62
6570;48-02-22.344N;069-19-20.204W;-4.61
6571;48-02-22.208N;069-19-19.845W;-4.56
6572;48-02-22.266N;069-19-19.490W;-4.59
6573;48-02-22.065N;069-19-19.265W;-4.53
6574;48-02-22.206N;069-19-18.735W;-4.64
6575;48-02-22.218N;069-19-18.417W;-4.66
6576;48-02-22.233N;069-19-18.261W;-4.66
6577;48-02-22.079N;069-19-17.935W;-4.67
6578;48-02-22.250N;069-19-17.367W;-4.62
6579;48-02-22.229N;069-19-17.023W;-4.73
6580;48-02-22.038N;069-19-16.654W;-4.78
6581;48-02-22.119N;069-19-16.176W;-4.84
6582;48-02-22.226N;069-19-15.875W;-4.87
6583;48-02-22.340N;069-19-15.441W;-4.92
6584;48-02-22.284N;069-19-15.331W;-4.91
6585;48-02-22.044N;069-19-15.046W;-4.87
6586;48-02-22.149N;069-19-14.568W;-4.87
6587;48-02-22.157N;069-19-14.242W;-4.98
6588;48-02-22.255N;069-19-13.687W;-5.01
6589;48-02-22.066N;069-19-13.286W;-5.05
6590;48-02-22.145N;069-19-13.233W;-5.14
6591;48-02-22.167N;069-19-12.588W;-4.96
6592;48-02-22.115N;069-19-12.233W;-5.05
6593;48-02-22.176N;069-19-12.136W;-5.13
6594;48-02-22.366N;069-19-11.527W;-5.11
6595;48-02-22.097N;069-19-11.174W;-5.1
6596;48-02-22.128N;069-19-10.982W;-4.89
6597;48-02-22.154N;069-19-10.620W;-5.05
6598;48-02-22.087N;069-19-10.205W;-5.08
6599;48-02-22.320N;069-19-09.781W;-5.13
6600;48-02-22.130N;069-19-09.586W;-5.15
6601;48-02-22.283N;069-19-09.146W;-5.12
6602;48-02-22.274N;069-19-08.873W;-5.14
6603;48-02-22.260N;069-19-08.336W;-5.14
6604;48-02-22.068N;069-19-07.903W;-5.1
6605;48-02-22.195N;069-19-07.351W;-5.12
6606;48-02-22.143N;069-19-07.124W;-5.1
6607;48-02-22.284N;069-19-06.518W;-5.07
6608;48-02-22.149N;069-19-06.403W;-5.13
6609;48-02-22.267N;069-19-05.961W;-5.1
6610;48-02-22.174N;069-19-05.342W;-5.02
6611;48-02-22.255N;069-19-05.192W;-5.1
6612;48-02-22.377N;069-19-04.778W;-5.15
6613;48-02-22.096N;069-19-04.402W;-5.15
6614;48-02-22.272N;069-19-03.989W;-5.09
6615;48-02-22.095N;069-19-03.599W;-5.06
6616;48-02-22.185N;069-19-03.306W;-5.16
6617;48-02-22.147N;069-19-02.838W;-5.13
6618;48-02-22.360N;069-19-01.600W;-5.12
6619;48-02-22.664N;069-19-29.157W;-3.91
6620;48-02-22.585N;069-19-29.060W;-4.05
6621;48-02-22.424N;069-19-27.896W;-3.9
6622;48-02-22.643N;069-19-27.617W;-4.0
6623;48-02-22.409N;069-19-27.270W;-3.96
6624;48-02-22.484N;069-19-26.724W;-3.96
6625;48-02-22.711N;069-19-26.364W;-3.94
6626;48-02-22.415N;069-19-25.904W;-3.93
6627;48-02-22.685N;069-19-25.816W;-4.06
6628;48-02-22.688N;069-19-25.169W;-4.09
6629;48-02-22.713N;069-19-25.015W;-4.19
6630;48-02-22.516N;069-19-24.637W;-4.13
6631;48-02-22.522N;069-19-24.077W;-4.35
6632;48-02-22.632N;069-19-23.836W;-4.32
6633;48-02-22.433N;069-19-23.538W;-4.29
6634;48-02-22.496N;069-19-23.306W;-4.21
6635;48-02-22.603N;069-19-22.646W;-4.38
6636;48-02-22.610N;069-19-22.484W;-4.38
6637;48-02-22.737N;069-19-22.252W;-4.42
6638;48-02-22.735N;069-19-21.614W;-4.35
6639;48-02-22.420N;069-19-21.227W;-4.4
6640;48-02-22.610N;069-19-20.858W;-4.44
6641;48-02-22.421N;069-19-20.603W;-4.61
6642;48-02-22.398N;069-19-20.305W;-4.66
6643;48-02-22.696N;069-19-20.065W;-4.68
6644;48-02-22.450N;069-19-19.587W;-4.49
6645;48-02-22.740N;069-19-19.331W;-4.48
6646;48-02-22.729N;069-19-18.952W;-4.61
6647;48-02-22.384N;069-19-18.308W;-4.56
6648;48-02-22.572N;069-19-18.158W;-4.53
6649;48-02-22.508N;069-19-17.659W;-4.67
6650;48-02-22.395N;069-19-17.543W;-4.67
6651;48-02-22.673N;069-19-17.080W;-4.71
6652;48-02-22.552N;069-19-16.704W;-4.75
6653;48-02-22.528N;069-19-16.153W;-4.78
6654;48-02-22.553N;069-19-16.088W;-4.79
6655;48-02-22.708N;069-19-15.496W;-4.83
6656;48-02-22.444N;069-19-15.342W;-4.84
6657;48-02-22.433N;069-19-15.042W;-4.88
6658;48-02-22.559N;069-19-14.381W;-4.96
6659;48-02-22.470N;069-19-14.068W;-4.95
6660;48-02-22.438N;069-19-13.719W;-4.94
6661;48-02-22.412N;069-19-13.356W;-5.04
6662;48-02-22.591N;069-19-13.155W;-5.01
6663;48-02-22.721N;069-19-12.862W;-5.0
6664;48-02-22.639N;069-19-12.437W;-4.99
6665;48-02-22.481N;069-19-11.888W;-4.92
6666;48-02-22.383N;069-19-11.522W;-5.06
6667;48-02-22.665N;069-19-11.223W;-5.01
6668;48-02-22.507N;069-19-10.867W;-5.04
6669;48-02-22.447N;069-19-10.563W;-4.98
6670;48-02-22.636N;069-19-10.330W;-5.16
6671;48-02-22.443N;069-19-09.460W;-5.17
6672;48-02-22.407N;069-19-08.873W;-5.16
6673;48-02-22.522N;069-19-08.513W;-5.14
6674;48-02-22.441N;069-19-08.139W;-5.04
6675;48-02-22.695N;069-19-07.601W;-5.13
6676;48-02-22.670N;069-19-07.174W;-5.15
6677;48-02-22.437N;069-19-07.138W;-5.16
6678;48-02-22.505N;069-19-06.700W;-5.13
6679;48-02-22.660N;069-19-06.293W;-5.02
6680;48-02-22.476N;069-19-06.005W;-5.1
6681;48-02-22.506N;069-19-05.377W;-5.14
6682;48-02-22.458N;069-19-05.269W;-5.11
6683;48-02-22.382N;069-19-04.690W;-5.1
6684;48-02-22.492N;069-19-04.600W;-5.11
6685;48-02-22.537N;069-19-04.043W;-5.03
6686;48-02-22.724N;069-19-03.801W;-5.13
6687;48-02-22.460N;069-19-03.189W;-5.13
6688;48-02-22.658N;069-19-02.333W;-5.16
6689;48-02-22.688N;069-19-01.381W;-5.13
6690;48-02-22.472N;069-19-01.194W;-5.14
6691;48-02-23.000N;069-19-27.338W;-3.89
6692;48-02-23.037N;069-19-27.163W;-3.98
6693;48-02-22.920N;069-19-26.893W;-3.95
6694;48-02-22.758N;069-19-26.297W;-3.92
6695;48-02-23.034N;069-19-25.963W;-3.95
6696;48-02-22.800N;069-19-25.620W;-3.98
6697;48-02-22.819N;069-19-25.173W;-4.11
6698;48-02-22.841N;069-19-24.820W;-4.06
6699;48-02-22.842N;069-19-24.592W;-4.08
6700;48-02-22.827N;069-19-24.345W;-4.22
6701;48-02-22.988N;069-19-23.733W;-4.41
6702;48-02-23.026N;069-19-23.574W;-4.28
6703;48-02-22.984N;069-19-23.022W;-4.24
6704;48-02-22.861N;069-19-22.783W;-4.25
6705;48-02-22.838N;069-19-22.426W;-4.25
6706;48-02-22.799N;069-19-21.998W;-4.48
6707;48-02-22.744N;069-19-21.563W;-4.37
6708;48-02-23.065N;069-19-21.250W;-4.44
6709;48-02-22.774N;069-19-20.997W;-4.48
6710;48-02-22.948N;069-19-20.467W;-4.47
6711;48-02-22.906N;069-19-20.426W;-4.45
6712;48-02-22.763N;069-19-19.823W;-4.59
6713;48-02-22.925N;069-19-19.652W;-4.6
6714;48-02-22.783N;069-19-19.366W;-4.5
6715;48-02-22.780N;069-19-18.797W;-4.56
6716;48-02-22.744N;069-19-18.392W;-4.49
6717;48-02-22.754N;069-19-18.195W;-4.49
6718;48-02-22.912N;069-19-17.729W;-4.77
6719;48-02-22.953N;069-19-17.510W;-4.59
6720;48-02-22.783N;069-19-16.993W;-4.61
6721;48-02-22.782N;069-19-16.547W;-4.68
6722;48-02-23.009N;069-19-16.305W;-4.71
6723;48-02-22.952N;069-19-15.924W;-4.71
6724;48-02-22.836N;069-19-15.707W;-4.84
6725;48-02-22.863N;069-19-15.146W;-4.84
6726;48-02-22.848N;069-19-14.731W;-4.82
6727;48-02-22.773N;069-19-14.466W;-4.81
6728;48-02-22.776N;069-19-14.168W;-4.89
6729;48-02-22.894N;069-19-13.938W;-4.76
6730;48-02-22.806N;069-19-13.273W;-4.93
6731;48-02-22.764N;069-19-13.130W;-5.0
6732;48-02-22.972N;069-19-12.577W;-4.91
6733;48-02-22.957N;069-19-12.402W;-4.97
6734;48-02-22.789N;069-19-12.116W;-5.0
6735;48-02-22.827N;069-19-11.764W;-4.92
6736;48-02-22.807N;069-19-11.407W;-4.93
6737;48-02-22.782N;069-19-10.776W;-4.94
6738;48-02-22.789N;069-19-10.398W;-4.94
6739;48-02-22.948N;069-19-10.100W;-4.96
6740;48-02-22.929N;069-19-09.879W;-4.94
6741;48-02-22.778N;069-19-09.556W;-5.07
6742;48-02-22.887N;069-19-08.998W;-4.97
6743;48-02-22.954N;069-19-08.902W;-5.01
6744;48-02-22.878N;069-19-08.283W;-5.08
6745;48-02-22.844N;069-19-07.871W;-5.14
6746;48-02-23.018N;069-19-07.794W;-5.12
6747;48-02-22.857N;069-19-07.194W;-5.13
6748;48-02-22.901N;069-19-07.064W;-5.17
6749;48-02-22.760N;069-19-06.583W;-5.09
6750;48-02-22.844N;069-19-06.326W;-5.08
6751;48-02-22.924N;069-19-05.751W;-5.04
6752;48-02-23.057N;069-19-05.419W;-5.09
6753;48-02-22.786N;069-19-05.136W;-5.07
6754;48-02-22.839N;069-19-04.761W;-4.93
6755;48-02-22.744N;069-19-04.422W;-5.06
6756;48-02-22.878N;069-19-03.930W;-5.07
6757;48-02-23.028N;069-19-03.814W;-5.09
6758;48-02-23.096N;069-19-03.382W;-5.17
6759;48-02-23.059N;069-19-03.043W;-5.09
6760;48-02-22.971N;069-19-02.773W;-5.17
6761;48-02-23.036N;069-19-02.116W;-5.17
6762;48-02-23.012N;069-19-02.087W;-5.17
6763;48-02-22.965N;069-19-01.606W;-5.17
6764;48-02-22.803N;069-19-01.313W;-5.08
6765;48-02-23.117N;069-19-26.961W;-3.95
6766;48-02-23.111N;069-19-26.244W;-3.96
6767;48-02-23.300N;069-19-25.977W;-3.93
6768;48-02-23.312N;069-19-25.543W;-3.89
6769;48-02-23.241N;069-19-25.210W;-3.97
6770;48-02-23.258N;069-19-24.908W;-3.9
6771;48-02-23.344N;069-19-24.434W;-4.29
6772;48-02-23.424N;069-19-24.107W;-4.12
6773;48-02-23.168N;069-19-23.954W;-4.18
6774;48-02-23.253N;069-19-23.505W;-4.19
6775;48-02-23.411N;069-19-23.035W;-4.35
6776;48-02-23.297N;069-19-22.931W;-4.47
6777;48-02-23.180N;069-19-22.483W;-4.31
6778;48-02-23.208N;069-19-22.057W;-4.34
6779;48-02-23.409N;069-19-21.733W;-4.53
6780;48-02-23.295N;069-19-21.267W;-4.35
6781;48-02-23.450N;069-19-21.137W;-4.32
6782;48-02-23.110N;069-19-20.751W;-4.34
6783;48-02-23.301N;069-19-20.234W;-4.33
6784;48-02-23.232N;069-19-20.048W;-4.51
6785;48-02-23.110N;069-19-19.387W;-4.48
6786;48-02-23.235N;069-19-19.086W;-4.51
6787;48-02-23.277N;069-19-18.847W;-4.56
6788;48-02-23.168N;069-19-18.377W;-4.56
6789;48-02-23.376N;069-19-18.277W;-4.58
6790;48-02-23.249N;069-19-17.917W;-4.54
6791;48-02-23.139N;069-19-17.238W;-4.59
6792;48-02-23.365N;069-19-17.079W;-4.59
6793;48-02-23.181N;069-19-16.630W;-4.69
6794;48-02-23.349N;069-19-16.338W;-4.74
6795;48-02-23.213N;069-19-16.118W;-4.66
6796;48-02-23.136N;069-19-15.461W;-4.7
6797;48-02-23.152N;069-19-15.266W;-4.88
6798;48-02-23.397N;069-19-14.853W;-4.7
6799;48-02-23.162N;069-19-14.492W;-4.73
6800;48-02-23.141N;069-19-14.089W;-4.84
6801;48-02-23.246N;069-19-13.946W;-4.64
6802;48-02-23.113N;069-19-13.286W;-4.89
6803;48-02-23.181N;069-19-12.996W;-4.97
6804;48-02-23.194N;069-19-12.634W;-4.87
6805;48-02-23.306N;069-19-12.308W;-5.03
6806;48-02-23.102N;069-19-11.827W;-4.87
6807;48-02-23.364N;069-19-11.590W;-4.91
6808;48-02-23.329N;069-19-11.306W;-4.91
6809;48-02-23.258N;069-19-10.856W;-4.91
6810;48-02-23.453N;069-19-10.156W;-4.82
6811;48-02-23.400N;069-19-09.742W;-4.95
6812;48-02-23.205N;069-19-09.386W;-5.05
6813;48-02-23.451N;069-19-09.205W;-5.01
6814;48-02-23.243N;069-19-08.601W;-5.01
6815;48-02-23.271N;069-19-08.459W;-5.01
6816;48-02-23.423N;069-19-07.882W;-5.08
6817;48-02-23.148N;069-19-07.599W;-5.12
6818;48-02-23.128N;069-19-07.203W;-5.13
6819;48-02-23.417N;069-19-06.880W;-5.05
6820;48-02-23.120N;069-19-06.730W;-5.13
6821;48-02-23.250N;069-19-06.357W;-5.12
6822;48-02-23.330N;069-19-05.951W;-5.01
6823;48-02-23.328N;069-19-05.358W;-5.13
6824;48-02-23.255N;069-19-04.988W;-5.11
6825;48-02-23.330N;069-19-04.958W;-5.1
6826;48-02-23.153N;069-19-04.288W;-4.9
6827;48-02-23.254N;069-19-04.155W;-5.01
6828;48-02-23.249N;069-19-03.641W;-5.12
6829;48-02-23.117N;069-19-03.399W;-5.16
6830;48-02-23.282N;069-19-03.113W;-5.13
