;Lat (DMS);Long (DMS);Depth (m)
1156;47-42-08.069N;070-00-01.203W;70.29
1157;47-42-08.052N;070-00-00.844W;71.85
1158;47-42-08.082N;070-00-00.435W;73.01
1159;47-42-07.920N;070-00-00.000W;74.82
1160;47-42-08.131N;070-00-15.354W;9.59
1161;47-42-08.211N;070-00-15.233W;9.65
1162;47-42-08.355N;070-00-14.896W;10.74
1163;47-42-08.224N;070-00-14.561W;12.52
1164;47-42-08.385N;070-00-14.200W;14.45
1165;47-42-08.156N;070-00-13.819W;17.0
1166;47-42-08.365N;070-00-13.481W;19.17
1167;47-42-08.428N;070-00-13.048W;21.4
1168;47-42-08.411N;070-00-12.713W;22.94
1169;47-42-08.231N;070-00-12.403W;24.51
1170;47-42-08.375N;070-00-12.018W;26.13
1171;47-42-08.196N;070-00-11.684W;27.96
1172;47-42-08.405N;070-00-11.322W;29.6
1173;47-42-08.451N;070-00-10.890W;32.01
1174;47-42-08.450N;070-00-10.458W;34.38
1175;47-42-08.448N;070-00-10.026W;36.09
1176;47-42-08.431N;070-00-09.882W;36.61
1177;47-42-08.429N;070-00-09.475W;37.6
1178;47-42-08.395N;070-00-09.019W;38.82
1179;47-42-08.410N;070-00-08.803W;38.92
1180;47-42-08.424N;070-00-08.347W;39.52
1181;47-42-08.455N;070-00-07.915W;39.96
1182;47-42-08.405N;070-00-07.604W;41.12
1183;47-42-08.436N;070-00-07.268W;41.67
1184;47-42-08.434N;070-00-06.860W;42.8
1185;47-42-08.400N;070-00-06.597W;43.67
1186;47-42-08.399N;070-00-06.165W;44.82
1187;47-42-08.348N;070-00-05.806W;46.6
1188;47-42-08.379N;070-00-05.350W;46.23
1189;47-42-08.427N;070-00-05.181W;45.42
1190;47-42-08.182N;070-00-04.848W;46.43
1191;47-42-08.359N;070-00-04.486W;50.74
1192;47-42-08.276N;070-00-04.103W;53.13
1193;47-42-08.404N;070-00-03.670W;55.19
1194;47-42-08.451N;070-00-03.382W;56.98
1195;47-42-08.304N;070-00-03.024W;60.38
1196;47-42-08.221N;070-00-02.665W;63.0
1197;47-42-08.155N;070-00-02.258W;65.19
1198;47-42-08.154N;070-00-01.970W;66.66
1199;47-42-08.136N;070-00-01.538W;68.93
1200;47-42-08.280N;070-00-01.129W;70.31
1201;47-42-08.424N;070-00-00.888W;71.36
1202;47-42-08.390N;070-00-00.457W;72.42
1203;47-42-08.404N;070-00-00.097W;72.91
1204;47-42-08.533N;070-00-14.846W;10.45
1205;47-42-08.693N;070-00-14.533W;11.73
1206;47-42-08.676N;070-00-14.197W;14.17
1207;47-42-08.788N;070-00-13.813W;16.36
1208;47-42-08.641N;070-00-13.478W;18.65
1209;47-42-08.704N;070-00-13.094W;20.53
1210;47-42-08.686N;070-00-12.758W;22.19
1211;47-42-08.765N;070-00-12.374W;23.7
1212;47-42-08.780N;070-00-11.966W;25.45
1213;47-42-08.795N;070-00-11.678W;26.88
1214;47-42-08.744N;070-00-11.199W;29.17
1215;47-42-08.808N;070-00-10.958W;30.1
1216;47-42-08.741N;070-00-10.527W;32.11
1217;47-42-08.772N;070-00-10.191W;32.82
1218;47-42-08.787N;070-00-09.783W;33.75
1219;47-42-08.818N;070-00-09.519W;33.91
1220;47-42-08.815N;070-00-08.895W;35.13
1221;47-42-08.798N;070-00-08.752W;35.54
1222;47-42-08.796N;070-00-08.224W;36.38
1223;47-42-08.779N;070-00-08.056W;36.76
1224;47-42-08.793N;070-00-07.480W;38.05
1225;47-42-08.776N;070-00-07.337W;38.64
1226;47-42-08.774N;070-00-06.977W;39.8
1227;47-42-08.804N;070-00-06.425W;41.16
1228;47-42-08.804N;070-00-06.257W;41.79
1229;47-42-08.754N;070-00-05.922W;43.48
1230;47-42-08.573N;070-00-05.300W;43.41
1231;47-42-08.524N;070-00-05.132W;45.83
1232;47-42-08.765N;070-00-04.794W;47.85
1233;47-42-08.796N;070-00-04.482W;49.11
1234;47-42-08.810N;070-00-04.074W;51.11
1235;47-42-08.615N;070-00-03.764W;53.9
1236;47-42-08.645N;070-00-03.404W;55.99
1237;47-42-08.709N;070-00-03.044W;59.97
1238;47-42-08.610N;070-00-02.661W;63.14
1239;47-42-08.770N;070-00-02.276W;65.68
1240;47-42-08.526N;070-00-01.942W;67.55
1241;47-42-08.557N;070-00-01.582W;68.93
1242;47-42-08.620N;070-00-01.222W;69.88
1243;47-42-08.813N;070-00-00.884W;70.56
1244;47-42-08.778N;070-00-00.453W;71.45
1245;47-42-08.745N;070-00-00.117W;72.2
1246;47-42-08.872N;070-00-14.483W;11.39
1247;47-42-09.130N;070-00-14.193W;12.27
1248;47-42-09.176N;070-00-13.809W;14.84
1249;47-42-09.045N;070-00-13.474W;17.48
1250;47-42-09.093N;070-00-13.090W;19.35
1251;47-42-09.010N;070-00-12.755W;21.26
1252;47-42-09.138N;070-00-12.394W;22.37
1253;47-42-09.120N;070-00-11.963W;24.36
1254;47-42-09.087N;070-00-11.675W;25.78
1255;47-42-09.165N;070-00-11.267W;27.04
1256;47-42-09.116N;070-00-10.979W;28.28
1257;47-42-09.130N;070-00-10.499W;29.28
1258;47-42-09.161N;070-00-10.163W;29.62
1259;47-42-09.175N;070-00-09.755W;30.24
1260;47-42-09.173N;070-00-09.348W;30.82
1261;47-42-09.140N;070-00-09.036W;31.78
1262;47-42-09.170N;070-00-08.604W;32.29
1263;47-42-09.120N;070-00-08.269W;33.17
1264;47-42-09.167N;070-00-07.885W;33.93
1265;47-42-09.133N;070-00-07.597W;34.94
1266;47-42-09.165N;070-00-07.285W;35.58
1267;47-42-09.146N;070-00-06.829W;36.83
1268;47-42-09.112N;070-00-06.518W;38.58
1269;47-42-09.143N;070-00-06.158W;39.53
1270;47-42-09.142N;070-00-05.870W;40.49
1271;47-42-09.140N;070-00-05.414W;42.16
1272;47-42-09.171N;070-00-05.006W;43.59
1273;47-42-09.089N;070-00-04.791W;45.37
1274;47-42-09.103N;070-00-04.431W;47.46
1275;47-42-09.005N;070-00-04.120W;49.87
1276;47-42-09.117N;070-00-03.736W;52.5
1277;47-42-08.856N;070-00-03.402W;55.98
1278;47-42-08.887N;070-00-03.018W;60.08
1279;47-42-09.015N;070-00-02.633W;63.05
1280;47-42-09.110N;070-00-02.249W;65.1
1281;47-42-09.125N;070-00-01.961W;66.21
1282;47-42-09.139N;070-00-01.529W;67.76
1283;47-42-08.992N;070-00-01.194W;68.76
1284;47-42-09.136N;070-00-00.761W;69.68
1285;47-42-09.086N;070-00-00.450W;70.31
1286;47-42-09.165N;069-59-59.993W;70.72
1287;47-42-09.210N;070-00-14.096W;12.46
1288;47-42-09.451N;070-00-13.758W;13.37
1289;47-42-09.515N;070-00-13.494W;14.78
1290;47-42-09.465N;070-00-13.063W;17.72
1291;47-42-09.480N;070-00-12.775W;19.14
1292;47-42-09.494N;070-00-12.367W;20.94
1293;47-42-09.428N;070-00-12.056W;22.66
1294;47-42-09.507N;070-00-11.647W;23.97
1295;47-42-09.537N;070-00-11.095W;25.22
1296;47-42-09.504N;070-00-10.952W;25.78
1297;47-42-09.518N;070-00-10.544W;26.1
1298;47-42-09.533N;070-00-10.136W;26.3
1299;47-42-09.531N;070-00-09.704W;26.79
1300;47-42-09.465N;070-00-09.417W;28.1
1301;47-42-09.513N;070-00-09.177W;27.93
1302;47-42-09.526N;070-00-08.625W;29.33
1303;47-42-09.508N;070-00-08.169W;30.37
1304;47-42-09.475N;070-00-08.002W;31.06
1305;47-42-09.539N;070-00-07.737W;31.08
1306;47-42-09.488N;070-00-07.306W;32.9
1307;47-42-09.535N;070-00-06.994W;33.6
1308;47-42-09.517N;070-00-06.514W;35.54
1309;47-42-09.532N;070-00-06.202W;36.38
1310;47-42-09.450N;070-00-05.915W;37.94
1311;47-42-09.529N;070-00-05.555W;38.65
1312;47-42-09.479N;070-00-05.099W;41.21
1313;47-42-09.461N;070-00-04.764W;43.03
1314;47-42-09.508N;070-00-04.475W;44.71
1315;47-42-09.442N;070-00-04.068W;48.73
1316;47-42-09.262N;070-00-03.758W;52.31
1317;47-42-09.471N;070-00-03.348W;55.72
1318;47-42-09.453N;070-00-02.917W;59.14
1319;47-42-09.517N;070-00-02.628W;60.63
1320;47-42-09.530N;070-00-02.197W;62.74
1321;47-42-09.529N;070-00-01.789W;64.65
1322;47-42-09.528N;070-00-01.501W;65.71
1323;47-42-09.493N;070-00-01.118W;66.97
1324;47-42-09.492N;070-00-00.782W;67.76
1325;47-42-09.491N;070-00-00.494W;68.34
1326;47-42-09.456N;070-00-00.039W;69.32
1327;47-42-09.612N;070-00-13.541W;13.97
1328;47-42-09.693N;070-00-13.420W;14.26
1329;47-42-09.886N;070-00-13.059W;15.19
1330;47-42-09.852N;070-00-12.771W;17.07
1331;47-42-09.899N;070-00-12.411W;18.55
1332;47-42-09.896N;070-00-11.835W;20.83
1333;47-42-09.879N;070-00-11.548W;21.83
1334;47-42-09.829N;070-00-11.284W;22.75
1335;47-42-09.876N;070-00-10.804W;22.87
1336;47-42-09.891N;070-00-10.540W;22.74
1337;47-42-09.889N;070-00-10.084W;23.18
1338;47-42-09.839N;070-00-09.797W;23.9
1339;47-42-09.870N;070-00-09.485W;24.23
1340;47-42-09.884N;070-00-08.933W;25.4
1341;47-42-09.851N;070-00-08.790W;26.05
1342;47-42-09.865N;070-00-08.358W;26.9
1343;47-42-09.847N;070-00-07.974W;27.93
1344;47-42-09.846N;070-00-07.686W;28.7
1345;47-42-09.893N;070-00-07.350W;29.57
1346;47-42-09.843N;070-00-06.895W;31.61
1347;47-42-09.841N;070-00-06.607W;32.63
1348;47-42-09.808N;070-00-06.271W;33.85
1349;47-42-09.854N;070-00-05.887W;34.67
1350;47-42-09.821N;070-00-05.552W;36.54
1351;47-42-09.835N;070-00-05.168W;38.25
1352;47-42-09.818N;070-00-04.832W;40.45
1353;47-42-09.783N;070-00-04.449W;43.64
1354;47-42-09.814N;070-00-04.017W;47.28
1355;47-42-09.894N;070-00-03.728W;49.33
1356;47-42-09.860N;070-00-03.369W;52.87
1357;47-42-09.874N;070-00-02.961W;56.22
1358;47-42-09.792N;070-00-02.698W;58.19
1359;47-42-09.855N;070-00-02.217W;60.54
1360;47-42-09.870N;070-00-01.929W;61.8
1361;47-42-09.868N;070-00-01.522W;63.36
1362;47-42-09.898N;070-00-01.042W;64.64
1363;47-42-09.832N;070-00-00.731W;65.82
1364;47-42-09.896N;070-00-00.538W;65.87
1365;47-42-09.893N;069-59-59.962W;67.06
1366;47-42-09.982N;070-00-12.986W;14.65
1367;47-42-10.143N;070-00-12.744W;14.88
1368;47-42-10.255N;070-00-12.312W;16.06
1369;47-42-10.221N;070-00-12.000W;17.68
1370;47-42-10.219N;070-00-11.568W;19.13
1371;47-42-10.218N;070-00-11.329W;19.42
1372;47-42-10.216N;070-00-10.849W;19.6
1373;47-42-10.215N;070-00-10.561W;19.79
1374;47-42-10.196N;070-00-10.153W;20.27
1375;47-42-10.228N;070-00-09.841W;20.34
1376;47-42-10.226N;070-00-09.434W;21.19
1377;47-42-10.257N;070-00-09.121W;21.87
1378;47-42-10.256N;070-00-08.810W;22.63
1379;47-42-10.254N;070-00-08.306W;23.98
1380;47-42-10.204N;070-00-08.019W;25.25
1381;47-42-10.219N;070-00-07.731W;26.01
1382;47-42-10.201N;070-00-07.299W;27.57
1383;47-42-10.248N;070-00-06.939W;28.47
1384;47-42-10.246N;070-00-06.651W;29.3
1385;47-42-10.196N;070-00-06.196W;31.16
1386;47-42-10.227N;070-00-05.908W;32.12
1387;47-42-10.225N;070-00-05.476W;34.14
1388;47-42-10.240N;070-00-05.188W;35.63
1389;47-42-10.189N;070-00-04.733W;38.83
1390;47-42-10.221N;070-00-04.445W;40.87
1391;47-42-10.186N;070-00-04.013W;44.98
1392;47-42-10.217N;070-00-03.653W;47.44
1393;47-42-10.183N;070-00-03.318W;50.98
1394;47-42-10.230N;070-00-03.029W;52.72
1395;47-42-10.212N;070-00-02.574W;55.72
1396;47-42-10.147N;070-00-02.335W;57.56
1397;47-42-10.161N;070-00-01.975W;59.06
1398;47-42-10.224N;070-00-01.446W;60.82
1399;47-42-10.206N;070-00-01.039W;62.35
1400;47-42-10.205N;070-00-00.751W;63.09
1401;47-42-10.203N;070-00-00.439W;63.86
1402;47-42-10.201N;070-00-00.007W;64.94
1403;47-42-10.288N;070-00-12.455W;15.03
1404;47-42-10.448N;070-00-12.142W;15.06
1405;47-42-10.577N;070-00-11.877W;14.89
1406;47-42-10.543N;070-00-11.469W;16.16
1407;47-42-10.590N;070-00-11.325W;15.8
1408;47-42-10.556N;070-00-10.798W;16.32
1409;47-42-10.587N;070-00-10.414W;16.24
1410;47-42-10.585N;070-00-10.102W;16.59
1411;47-42-10.616N;070-00-09.766W;16.6
1412;47-42-10.614N;070-00-09.334W;17.6
1413;47-42-10.612N;070-00-08.878W;18.9
1414;47-42-10.563N;070-00-08.735W;19.85
1415;47-42-10.545N;070-00-08.327W;21.21
1416;47-42-10.592N;070-00-07.967W;22.09
1417;47-42-10.526N;070-00-07.680W;23.92
1418;47-42-10.541N;070-00-07.368W;24.88
1419;47-42-10.619N;070-00-06.767W;26.37
1420;47-42-10.538N;070-00-06.600W;27.55
1421;47-42-10.601N;070-00-06.288W;28.04
1422;47-42-10.551N;070-00-05.881W;29.99
1423;47-42-10.533N;070-00-05.473W;32.15
1424;47-42-10.580N;070-00-05.161W;33.56
1425;47-42-10.610N;070-00-04.729W;35.78
1426;47-42-10.560N;070-00-04.393W;38.4
1427;47-42-10.527N;070-00-04.082W;41.01
1428;47-42-10.509N;070-00-03.770W;43.96
1429;47-42-10.604N;070-00-03.338W;46.38
1430;47-42-10.571N;070-00-03.002W;49.53
1431;47-42-10.504N;070-00-02.595W;52.86
1432;47-42-10.583N;070-00-02.258W;53.71
1433;47-42-10.598N;070-00-01.971W;55.54
1434;47-42-10.564N;070-00-01.515W;57.86
1435;47-42-10.612N;070-00-01.179W;58.82
1436;47-42-10.513N;070-00-00.844W;60.79
1437;47-42-10.576N;070-00-00.484W;61.29
1438;47-42-10.558N;070-00-00.052W;62.73
1439;47-42-10.641N;070-00-11.732W;14.82
1440;47-42-10.753N;070-00-11.467W;14.27
1441;47-42-10.897N;070-00-11.034W;12.87
1442;47-42-10.945N;070-00-10.866W;12.37
1443;47-42-10.975N;070-00-10.458W;11.83
1444;47-42-10.942N;070-00-10.194W;12.32
1445;47-42-10.972N;070-00-09.594W;12.9
1446;47-42-10.955N;070-00-09.451W;13.47
1447;47-42-10.937N;070-00-09.043W;14.84
1448;47-42-10.968N;070-00-08.755W;15.34
1449;47-42-10.902N;070-00-08.420W;17.26
1450;47-42-10.900N;070-00-07.964W;19.34
1451;47-42-10.947N;070-00-07.700W;20.07
1452;47-42-10.832N;070-00-07.365W;22.41
1453;47-42-10.928N;070-00-06.932W;23.34
1454;47-42-10.926N;070-00-06.621W;24.55
1455;47-42-10.973N;070-00-06.188W;26.07
1456;47-42-10.956N;070-00-05.925W;27.32
1457;47-42-10.921N;070-00-05.469W;29.65
1458;47-42-10.888N;070-00-05.158W;31.16
1459;47-42-10.886N;070-00-04.822W;33.0
1460;47-42-10.949N;070-00-04.366W;35.05
1461;47-42-10.948N;070-00-04.078W;37.07
1462;47-42-10.913N;070-00-03.646W;40.71
1463;47-42-10.896N;070-00-03.359W;42.88
1464;47-42-10.975N;070-00-03.022W;44.33
1465;47-42-10.892N;070-00-02.567W;48.47
1466;47-42-10.939N;070-00-02.159W;50.08
1467;47-42-10.889N;070-00-01.800W;52.88
1468;47-42-10.969N;070-00-01.583W;53.66
1469;47-42-10.936N;070-00-01.224W;56.11
1470;47-42-10.949N;070-00-00.768W;57.95
1471;47-42-10.867N;070-00-00.505W;59.34
1472;47-42-10.866N;070-00-00.121W;60.57
1473;47-42-10.993N;070-00-10.722W;11.77
1474;47-42-11.120N;070-00-10.289W;10.15
1475;47-42-11.200N;070-00-10.000W;9.09
1476;47-42-11.296N;070-00-09.711W;8.16
1477;47-42-11.311N;070-00-09.399W;8.92
1478;47-42-11.309N;070-00-08.968W;10.75
1479;47-42-11.340N;070-00-08.655W;11.37
1480;47-42-11.339N;070-00-08.344W;12.9
1481;47-42-11.305N;070-00-08.032W;15.01
1482;47-42-11.239N;070-00-07.721W;16.88
1483;47-42-11.253N;070-00-07.241W;19.1
1484;47-42-11.251N;070-00-06.929W;20.31
1485;47-42-11.331N;070-00-06.593W;21.08
1486;47-42-11.297N;070-00-06.185W;23.62
1487;47-42-11.263N;070-00-05.922W;25.12
1488;47-42-11.326N;070-00-05.489W;26.58
1489;47-42-11.276N;070-00-05.202W;28.36
1490;47-42-11.290N;070-00-04.698W;30.63
1491;47-42-11.321N;070-00-04.386W;32.46
1492;47-42-11.320N;070-00-04.098W;34.15
1493;47-42-11.286N;070-00-03.715W;36.83
1494;47-42-11.316N;070-00-03.259W;39.46
1495;47-42-11.315N;070-00-02.971W;41.42
1496;47-42-11.298N;070-00-02.659W;43.72
1497;47-42-11.312N;070-00-02.204W;47.2
1498;47-42-11.327N;070-00-01.916W;49.32
1499;47-42-11.309N;070-00-01.604W;51.4
1500;47-42-11.291N;070-00-01.124W;53.89
1501;47-42-11.322N;070-00-00.836W;54.85
1502;47-42-11.272N;070-00-00.429W;56.7
1503;47-42-11.302N;069-59-59.949W;57.6
1504;47-42-11.344N;070-00-09.567W;7.78
1505;47-42-11.536N;070-00-09.181W;7.11
1506;47-42-11.665N;070-00-08.892W;6.47
1507;47-42-11.696N;070-00-08.580W;7.35
1508;47-42-11.695N;070-00-08.292W;9.05
1509;47-42-11.693N;070-00-08.052W;10.29
1510;47-42-11.659N;070-00-07.573W;13.34
1511;47-42-11.609N;070-00-07.286W;15.22
1512;47-42-11.673N;070-00-06.997W;15.82
1513;47-42-11.638N;070-00-06.566W;18.39
1514;47-42-11.588N;070-00-06.183W;19.66
1515;47-42-11.652N;070-00-05.894W;22.3
1516;47-42-11.585N;070-00-05.559W;24.62
1517;47-42-11.697N;070-00-05.174W;25.81
1518;47-42-11.647N;070-00-04.839W;27.82
1519;47-42-11.694N;070-00-04.407W;29.72
1520;47-42-11.627N;070-00-03.999W;32.67
1521;47-42-11.659N;070-00-03.711W;34.07
1522;47-42-11.673N;070-00-03.279W;36.63
1523;47-42-11.639N;070-00-03.016W;38.56
1524;47-42-11.621N;070-00-02.608W;41.98
1525;47-42-11.588N;070-00-02.321W;44.74
1526;47-42-11.618N;070-00-01.889W;47.4
1527;47-42-11.665N;070-00-01.577W;48.73
1528;47-42-11.598N;070-00-01.073W;51.33
1529;47-42-11.630N;070-00-00.857W;51.97
1530;47-42-11.676N;070-00-00.401W;53.05
1531;47-42-11.691N;070-00-00.113W;54.13
1532;47-42-11.793N;070-00-08.603W;5.97
1533;47-42-11.953N;070-00-08.122W;5.12
1534;47-42-12.033N;070-00-07.905W;4.96
1535;47-42-12.031N;070-00-07.593W;5.33
1536;47-42-12.030N;070-00-07.306W;7.49
1537;47-42-12.045N;070-00-06.994W;9.28
1538;47-42-12.011N;070-00-06.562W;13.35
1539;47-42-12.058N;070-00-06.274W;14.73
1540;47-42-12.040N;070-00-05.842W;18.45
1541;47-42-11.990N;070-00-05.579W;21.51
1542;47-42-11.988N;070-00-05.147W;24.07
1543;47-42-12.036N;070-00-04.859W;24.97
1544;47-42-11.985N;070-00-04.452W;27.37
1545;47-42-12.016N;070-00-03.996W;29.62
1546;47-42-12.047N;070-00-03.708W;31.17
1547;47-42-11.964N;070-00-03.325W;34.31
1548;47-42-12.044N;070-00-03.036W;36.08
1549;47-42-12.043N;070-00-02.604W;39.75
1550;47-42-11.992N;070-00-02.293W;42.22
1551;47-42-12.055N;070-00-01.909W;43.67
1552;47-42-12.005N;070-00-01.477W;46.19
1553;47-42-12.003N;070-00-01.070W;47.67
1554;47-42-12.034N;070-00-00.781W;48.26
1555;47-42-12.001N;070-00-00.470W;49.92
1556;47-42-11.999N;070-00-00.062W;51.29
1557;47-42-12.177N;070-00-07.424W;4.25
1558;47-42-12.224N;070-00-07.256W;4.35
1559;47-42-12.336N;070-00-06.943W;4.53
1560;47-42-12.335N;070-00-06.631W;6.89
1561;47-42-12.349N;070-00-06.199W;11.05
1562;47-42-12.316N;070-00-05.912W;14.58
1563;47-42-12.411N;070-00-05.527W;17.7
1564;47-42-12.280N;070-00-05.193W;21.62
1565;47-42-12.359N;070-00-04.736W;23.27
1566;47-42-12.390N;070-00-04.448W;24.52
1567;47-42-12.373N;070-00-04.136W;26.36
1568;47-42-12.355N;070-00-03.681W;29.42
1569;47-42-12.353N;070-00-03.393W;31.86
1570;47-42-12.271N;070-00-03.034W;35.2
1571;47-42-12.318N;070-00-02.626W;37.62
1572;47-42-12.381N;070-00-02.265W;39.12
1573;47-42-12.363N;070-00-01.882W;40.8
1574;47-42-12.361N;070-00-01.450W;42.44
1575;47-42-12.360N;070-00-01.162W;43.81
1576;47-42-12.375N;070-00-00.826W;44.92
1577;47-42-12.308N;070-00-00.539W;46.67
1578;47-42-12.388N;070-00-00.130W;47.69
1579;47-42-12.432N;070-00-06.654W;5.23
1580;47-42-12.608N;070-00-06.221W;6.47
1581;47-42-12.736N;070-00-05.812W;6.49
1582;47-42-12.766N;070-00-05.308W;9.72
1583;47-42-12.701N;070-00-05.141W;17.17
1584;47-42-12.732N;070-00-04.852W;19.49
1585;47-42-12.698N;070-00-04.397W;23.13
1586;47-42-12.745N;070-00-04.133W;24.67
1587;47-42-12.727N;070-00-03.677W;27.83
1588;47-42-12.742N;070-00-03.389W;29.67
1589;47-42-12.724N;070-00-02.958W;32.35
1590;47-42-12.739N;070-00-02.646W;33.55
1591;47-42-12.753N;070-00-02.214W;35.27
1592;47-42-12.767N;070-00-01.710W;36.95
1593;47-42-12.734N;070-00-01.566W;37.97
1594;47-42-12.748N;070-00-01.110W;40.08
1595;47-42-12.763N;070-00-00.631W;41.98
1596;47-42-12.745N;070-00-00.487W;42.95
1597;47-42-12.776N;070-00-00.127W;44.1
1598;47-42-12.800N;070-00-05.643W;7.02
1599;47-42-12.799N;070-00-05.475W;6.03
1600;47-42-12.992N;070-00-05.138W;7.46
1601;47-42-13.088N;070-00-04.729W;14.04
1602;47-42-13.087N;070-00-04.393W;17.22
1603;47-42-13.053N;070-00-04.106W;21.36
1604;47-42-13.131N;070-00-03.649W;24.82
1605;47-42-13.130N;070-00-03.361W;26.62
1606;47-42-13.128N;070-00-02.906W;28.93
1607;47-42-13.127N;070-00-02.594W;30.03
1608;47-42-13.061N;070-00-02.307W;31.8
1609;47-42-13.091N;070-00-01.851W;33.61
1610;47-42-13.090N;070-00-01.563W;34.89
1611;47-42-13.137N;070-00-01.179W;36.33
1612;47-42-13.119N;070-00-00.819W;38.19
1613;47-42-13.037N;070-00-00.532W;39.87
1614;47-42-13.067N;070-00-00.052W;42.1
1615;47-42-13.233N;070-00-04.608W;8.63
1616;47-42-13.297N;070-00-04.463W;9.31
1617;47-42-13.474N;070-00-04.102W;10.02
1618;47-42-13.423N;070-00-03.671W;20.16
1619;47-42-13.421N;070-00-03.311W;22.8
1620;47-42-13.436N;070-00-02.879W;24.13
1621;47-42-13.500N;070-00-02.662W;23.98
1622;47-42-13.466N;070-00-02.207W;27.53
1623;47-42-13.432N;070-00-01.919W;29.96
1624;47-42-13.479N;070-00-01.535W;31.61
1625;47-42-13.429N;070-00-01.224W;33.55
1626;47-42-13.426N;070-00-00.792W;35.51
1627;47-42-13.490N;070-00-00.408W;36.01
1628;47-42-13.472N;070-00-00.000W;37.72
1629;47-42-13.538N;070-00-03.957W;10.37
1630;47-42-13.585N;070-00-03.741W;10.33
1631;47-42-13.728N;070-00-03.164W;10.06
1632;47-42-13.776N;070-00-02.948W;9.97
1633;47-42-13.807N;070-00-02.635W;11.9
1634;47-42-13.821N;070-00-02.036W;14.74
1635;47-42-13.804N;070-00-01.892W;20.07
1636;47-42-13.770N;070-00-01.508W;26.42
1637;47-42-13.801N;070-00-01.244W;27.4
1638;47-42-13.815N;070-00-00.669W;29.31
1639;47-42-13.846N;070-00-00.476W;26.99
1640;47-42-13.827N;069-59-59.853W;29.0
1641;47-42-13.952N;070-00-02.370W;10.04
1642;47-42-13.999N;070-00-01.986W;9.4
1643;47-42-14.111N;070-00-01.769W;10.29
1644;47-42-14.157N;070-00-01.265W;8.97
1645;47-42-14.189N;070-00-01.121W;9.05
1646;47-42-14.187N;070-00-00.617W;10.34
1647;47-42-14.202N;070-00-00.449W;10.86
1648;47-42-14.169N;070-00-00.161W;13.57
1649;47-42-14.221N;070-00-00.905W;8.64
1650;47-42-14.253N;070-00-00.736W;8.64
1651;47-42-14.331N;070-00-00.208W;8.59
1652;47-42-14.363N;070-00-00.064W;9.08
