;Lat (DMS);Long (DMS);Depth (m)
1135;47-40-36.723N;069-47-43.293W;4.0
1136;47-40-36.829N;069-46-36.424W;1.5
1137;47-40-36.714N;069-45-53.545W;1.5
1138;47-40-36.732N;069-45-23.854W;0.9
1139;47-40-37.047N;069-45-37.113W;1.8
1140;47-40-37.787N;069-47-51.310W;4.3
1141;47-40-37.819N;069-47-39.461W;3.7
1142;47-40-37.753N;069-47-34.177W;3.0
1143;47-40-37.824N;069-47-07.720W;2.4
1144;47-40-38.040N;069-46-55.860W;2.4
1145;47-40-38.017N;069-46-06.222W;1.5
1146;47-40-37.977N;069-44-57.105W;0.6
1147;47-40-38.198N;069-47-21.428W;3.0
1148;47-40-38.112N;069-46-32.003W;1.8
1149;47-40-38.315N;069-45-41.639W;1.8
1150;47-40-38.408N;069-45-20.764W;0.6
1151;47-40-38.127N;069-45-15.266W;0.3
1152;47-40-38.561N;069-45-03.542W;0.3
1153;47-40-39.078N;069-46-28.107W;1.2
1154;47-40-38.913N;069-46-19.489W;1.5
1155;47-40-39.050N;069-45-59.014W;1.5
1156;47-40-39.358N;069-46-46.337W;2.4
1157;47-40-39.455N;069-45-10.646W;0.3
1158;47-40-39.548N;069-47-47.186W;4.6
1159;47-40-39.682N;069-47-35.112W;3.4
1160;47-40-39.750N;069-46-41.239W;1.8
1161;47-40-39.765N;069-45-45.636W;1.8
1162;47-40-39.787N;069-45-28.803W;0.6
1163;47-40-40.608N;069-47-55.805W;4.9
1164;47-40-40.442N;069-47-43.048W;4.0
1165;47-40-40.575N;069-47-31.201W;3.0
1166;47-40-40.401N;069-47-12.103W;2.7
1167;47-40-40.464N;069-46-48.209W;2.1
1168;47-40-40.528N;069-45-18.408W;0.3
1169;47-40-40.921N;069-47-25.319W;3.4
1170;47-40-40.963N;069-47-00.345W;2.4
1171;47-40-40.682N;069-46-35.819W;1.8
1172;47-40-40.808N;069-46-03.745W;1.5
1173;47-40-41.029N;069-46-10.906W;1.5
1174;47-40-41.305N;069-45-49.635W;1.8
1175;47-40-41.067N;069-45-24.911W;0.6
1176;47-40-41.216N;069-45-01.459W;0.3
1177;47-40-41.645N;069-46-32.453W;1.8
1178;47-40-41.612N;069-46-24.101W;1.5
1179;47-40-41.711N;069-45-35.723W;1.8
1180;47-40-42.049N;069-45-07.759W;-0.0
1181;47-40-42.268N;069-47-51.529W;4.9
1182;47-40-42.349N;069-47-39.831W;3.7
1183;47-40-42.238N;069-46-50.555W;2.4
1184;47-40-42.497N;069-46-45.389W;1.8
1185;47-40-42.704N;069-45-27.785W;0.3
1186;47-40-42.464N;069-45-15.925W;0.3
1187;47-40-42.808N;069-47-47.008W;4.3
1188;47-40-42.864N;069-47-16.745W;2.7
1189;47-40-42.879N;069-46-01.986W;1.5
1190;47-40-42.978N;069-45-53.901W;1.8
1191;47-40-43.252N;069-47-59.813W;7.0
1192;47-40-43.300N;069-47-34.789W;3.0
1193;47-40-43.210N;069-46-39.302W;1.8
1194;47-40-43.147N;069-46-08.684W;1.8
1195;47-40-43.708N;069-47-04.694W;2.7
1196;47-40-43.821N;069-46-15.054W;1.5
1197;47-40-43.515N;069-45-40.389W;1.8
1198;47-40-43.500N;069-45-22.362W;0.6
1199;47-40-43.695N;069-44-58.910W;0.6
1200;47-40-43.895N;069-47-29.893W;3.7
1201;47-40-44.170N;069-45-29.396W;1.8
1202;47-40-44.397N;069-45-35.696W;1.2
1203;47-40-44.576N;069-45-25.071W;-0.0
1204;47-40-44.544N;069-45-12.226W;-0.0
1205;47-40-44.323N;069-45-05.480W;0.3
1206;47-40-44.921N;069-47-43.493W;4.3
1207;47-40-44.797N;069-46-36.343W;1.8
1208;47-40-44.892N;069-46-28.922W;1.8
1209;47-40-44.694N;069-45-58.301W;1.8
1210;47-40-45.010N;069-47-56.430W;5.5
1211;47-40-45.252N;069-46-54.975W;2.4
1212;47-40-45.109N;069-46-49.603W;2.1
1213;47-40-45.378N;069-47-50.897W;4.9
1214;47-40-45.516N;069-47-38.370W;3.4
1215;47-40-45.582N;069-46-06.068W;1.5
1216;47-40-45.368N;069-45-44.459W;1.8
1217;47-40-45.782N;069-46-42.787W;2.4
1218;47-40-45.844N;069-45-19.877W;0.6
1219;47-40-46.160N;069-47-33.625W;3.7
1220;47-40-46.348N;069-44-56.959W;0.6
1221;47-40-46.397N;069-47-21.402W;3.0
1222;47-40-46.630N;069-47-09.377W;3.0
1223;47-40-46.666N;069-46-44.524W;2.1
1224;47-40-46.504N;069-46-02.039W;1.8
1225;47-40-46.453N;069-45-08.295W;-0.3
1226;47-40-47.057N;069-47-29.185W;3.0
1227;47-40-47.043N;069-46-28.490W;1.8
1228;47-40-46.924N;069-46-19.607W;1.5
1229;47-40-46.910N;069-45-48.127W;1.8
1230;47-40-46.965N;069-45-33.149W;0.9
1231;47-40-46.783N;069-45-26.783W;1.2
1232;47-40-46.931N;069-45-03.596W;0.6
1233;47-40-47.275N;069-46-40.490W;2.1
1234;47-40-47.640N;069-47-47.912W;4.3
1235;47-40-47.474N;069-47-35.079W;3.7
1236;47-40-47.548N;069-46-33.203W;2.1
1237;47-40-47.744N;069-45-57.417W;1.8
1238;47-40-47.594N;069-45-39.520W;1.2
1239;47-40-47.571N;069-45-22.685W;0.3
1240;47-40-47.783N;069-45-10.169W;0.3
1241;47-40-47.897N;069-47-54.936W;6.1
1242;47-40-48.135N;069-47-42.561W;3.7
1243;47-40-47.999N;069-46-59.058W;2.7
1244;47-40-48.170N;069-46-53.692W;2.4
1245;47-40-48.081N;069-46-46.997W;2.4
1246;47-40-47.996N;069-46-06.435W;1.8
1247;47-40-48.363N;069-45-51.726W;1.8
1248;47-40-48.550N;069-46-10.619W;1.5
1249;47-40-48.723N;069-45-17.665W;-0.3
1250;47-40-48.985N;069-47-37.593W;4.0
1251;47-40-49.150N;069-47-13.593W;3.0
1252;47-40-49.318N;069-47-26.276W;3.0
1253;47-40-49.615N;069-46-31.975W;1.8
1254;47-40-49.489N;069-45-30.534W;1.2
1255;47-40-49.306N;069-45-24.301W;1.8
1256;47-40-49.410N;069-45-00.980W;0.6
1257;47-40-49.730N;069-47-33.000W;3.7
1258;47-40-49.667N;069-46-24.353W;1.8
1259;47-40-49.679N;069-45-55.722W;1.8
1260;47-40-50.336N;069-46-44.578W;2.4
1261;47-40-50.026N;069-45-37.236W;0.9
1262;47-40-50.301N;069-45-08.482W;0.6
1263;47-40-50.387N;069-47-59.432W;7.6
1264;47-40-50.357N;069-47-52.633W;6.1
1265;47-40-50.452N;069-47-46.219W;4.3
1266;47-40-50.474N;069-46-37.422W;2.4
1267;47-40-50.400N;069-46-01.698W;1.8
1268;47-40-50.473N;069-45-44.069W;1.5
1269;47-40-50.972N;069-47-22.678W;3.0
1270;47-40-51.060N;069-47-03.147W;3.0
1271;47-40-50.961N;069-46-57.910W;2.4
1272;47-40-50.918N;069-46-51.149W;2.7
1273;47-40-50.773N;069-45-32.674W;0.9
1274;47-40-51.366N;069-47-10.707W;2.7
1275;47-40-51.310N;069-45-59.591W;1.8
1276;47-40-51.111N;069-45-14.592W;0.6
1277;47-40-51.554N;069-47-41.557W;4.6
1278;47-40-51.683N;069-47-30.312W;3.4
1279;47-40-51.422N;069-46-22.921W;1.8
1280;47-40-51.701N;069-46-14.839W;1.5
1281;47-40-51.470N;069-45-21.946W;1.2
1282;47-40-52.124N;069-47-18.016W;3.4
1283;47-40-52.057N;069-45-00.090W;0.3
1284;47-40-52.350N;069-47-36.889W;4.6
1285;47-40-52.458N;069-46-48.454W;2.7
1286;47-40-52.272N;069-46-36.256W;2.1
1287;47-40-52.412N;069-46-28.768W;2.1
1288;47-40-52.485N;069-46-18.032W;1.8
1289;47-40-52.473N;069-45-52.913W;1.5
1290;47-40-52.144N;069-45-28.385W;1.2
1291;47-40-52.505N;069-45-34.621W;1.2
1292;47-40-52.644N;069-45-06.064W;0.6
1293;47-40-52.875N;069-47-56.672W;7.0
1294;47-40-52.919N;069-47-50.333W;5.8
1295;47-40-52.941N;069-46-03.327W;1.8
1296;47-40-53.038N;069-45-41.986W;1.2
1297;47-40-53.040N;069-45-17.092W;-0.0
1298;47-40-53.198N;069-44-56.594W;1.2
1299;47-40-53.228N;069-47-06.692W;2.7
1300;47-40-53.485N;069-47-01.858W;2.7
1301;47-40-53.311N;069-45-48.087W;1.5
1302;47-40-53.406N;069-45-12.703W;0.6
1303;47-40-53.791N;069-47-27.400W;3.4
1304;47-40-53.622N;069-46-55.033W;3.0
1305;47-40-53.708N;069-46-42.375W;2.7
1306;47-40-53.771N;069-46-06.321W;1.8
1307;47-40-54.221N;069-47-46.201W;5.5
1308;47-40-53.979N;069-47-14.874W;3.0
1309;47-40-54.126N;069-46-26.871W;2.1
1310;47-40-54.579N;069-46-19.389W;1.5
1311;47-40-54.530N;069-45-26.233W;0.9
1312;47-40-54.483N;069-45-19.869W;1.2
1313;47-40-54.870N;069-47-40.701W;4.6
1314;47-40-54.905N;069-47-35.795W;3.7
1315;47-40-54.894N;069-47-22.511W;3.4
1316;47-40-54.885N;069-46-40.338W;2.4
1317;47-40-54.712N;069-45-32.664W;1.5
1318;47-40-54.869N;069-45-14.911W;0.3
1319;47-40-55.085N;069-47-53.838W;6.7
1320;47-40-55.293N;069-46-52.738W;3.0
1321;47-40-55.298N;069-45-03.981W;0.3
1322;47-40-55.471N;069-46-33.254W;2.1
1323;47-40-55.535N;069-45-56.935W;1.5
1324;47-40-55.474N;069-45-39.105W;1.2
1325;47-40-55.661N;069-45-10.150W;0.6
1326;47-40-56.095N;069-47-06.338W;2.7
1327;47-40-55.877N;069-45-45.805W;1.2
1328;47-40-56.301N;069-47-25.249W;3.4
1329;47-40-56.413N;069-46-59.118W;3.0
1330;47-40-56.275N;069-46-46.655W;3.0
1331;47-40-56.295N;069-46-10.402W;1.8
1332;47-40-56.131N;069-44-59.950W;0.9
1333;47-40-56.482N;069-47-50.613W;6.4
1334;47-40-56.614N;069-47-31.594W;3.7
1335;47-40-56.650N;069-47-19.065W;3.0
1336;47-40-56.649N;069-47-11.668W;3.4
1337;47-40-56.503N;069-45-52.708W;1.2
1338;47-40-56.559N;069-45-17.181W;1.2
1339;47-40-56.917N;069-46-31.089W;2.1
1340;47-40-57.141N;069-45-24.017W;1.2
1341;47-40-57.388N;069-47-57.930W;9.8
1342;47-40-57.183N;069-47-45.038W;5.8
1343;47-40-57.327N;069-46-23.539W;2.1
1344;47-40-57.241N;069-46-16.313W;1.8
1345;47-40-57.294N;069-45-48.143W;1.8
1346;47-40-57.560N;069-47-27.382W;3.7
1347;47-40-57.629N;069-46-44.886W;2.7
1348;47-40-57.548N;069-45-30.121W;1.2
1349;47-40-57.928N;069-47-40.370W;5.5
1350;47-40-58.094N;069-46-56.822W;2.7
1351;47-40-58.042N;069-45-36.558W;1.5
1352;47-40-58.538N;069-46-37.542W;2.7
1353;47-40-58.414N;069-46-01.352W;1.5
1354;47-40-58.397N;069-45-43.787W;1.2
1355;47-40-58.674N;069-47-10.221W;3.0
1356;47-40-58.849N;069-45-56.652W;1.2
1357;47-40-58.950N;069-45-15.036W;1.5
1358;47-40-58.767N;069-45-08.869W;0.3
1359;47-40-58.707N;069-44-57.467W;0.9
1360;47-40-59.001N;069-47-54.577W;8.5
1361;47-40-59.235N;069-47-35.408W;4.6
1362;47-40-59.320N;069-47-23.257W;3.4
1363;47-40-59.036N;069-47-03.001W;3.0
1364;47-40-59.074N;069-46-51.004W;3.0
1365;47-40-59.026N;069-45-50.226W;1.5
1366;47-40-59.548N;069-47-49.075W;7.0
1367;47-40-59.537N;069-46-35.435W;2.7
1368;47-40-59.461N;069-46-20.322W;2.1
1369;47-40-59.407N;069-46-15.085W;1.8
1370;47-40-59.437N;069-45-21.929W;1.2
1371;47-40-59.724N;069-47-16.243W;3.7
1372;47-40-59.800N;069-45-28.099W;1.2
1373;47-40-59.912N;069-45-04.842W;0.9
1374;47-41-00.407N;069-47-31.652W;4.0
1375;47-41-00.261N;069-46-27.691W;2.4
1376;47-41-00.774N;069-47-44.867W;5.8
1377;47-41-00.476N;069-46-48.905W;3.0
1378;47-41-00.733N;069-46-24.185W;2.4
1379;47-41-00.448N;069-45-53.031W;1.8
1380;47-41-00.614N;069-45-34.806W;1.2
1381;47-41-00.841N;069-47-00.973W;2.7
1382;47-41-01.342N;069-47-14.230W;3.4
1383;47-41-01.239N;069-46-41.956W;3.0
1384;47-41-01.346N;069-46-05.903W;1.8
1385;47-41-01.248N;069-46-00.665W;1.2
1386;47-41-01.241N;069-45-41.377W;1.5
1387;47-41-01.545N;069-47-58.465W;14.0
1388;47-41-01.826N;069-47-39.977W;5.8
1389;47-41-01.760N;069-47-27.445W;3.7
1390;47-41-01.694N;069-47-07.084W;3.4
1391;47-41-01.598N;069-45-48.408W;1.2
1392;47-41-01.830N;069-45-12.758W;1.2
1393;47-41-01.990N;069-47-52.962W;12.8
1394;47-41-01.908N;069-46-55.422W;3.0
1395;47-41-01.975N;069-46-19.166W;2.4
1396;47-41-01.915N;069-45-54.444W;0.9
1397;47-41-01.988N;069-45-36.748W;0.9
1398;47-41-01.921N;069-45-19.845W;1.5
1399;47-41-02.417N;069-47-20.737W;3.7
1400;47-41-02.331N;069-46-39.322W;3.0
1401;47-41-02.555N;069-45-32.381W;1.2
1402;47-41-02.462N;069-45-26.150W;1.2
1403;47-41-02.222N;069-45-07.594W;0.6
1404;47-41-02.387N;069-45-02.890W;0.6
1405;47-41-03.230N;069-47-35.695W;6.1
1406;47-41-03.133N;069-46-53.054W;2.7
1407;47-41-03.141N;069-46-32.109W;2.7
1408;47-41-03.150N;069-45-43.857W;1.8
1409;47-41-03.647N;069-47-49.062W;9.8
1410;47-41-03.318N;069-47-05.253W;3.0
1411;47-41-03.418N;069-45-57.382W;1.8
1412;47-41-03.495N;069-45-39.089W;1.2
1413;47-41-04.013N;069-47-18.270W;3.4
1414;47-41-03.944N;069-45-52.220W;1.2
1415;47-41-03.670N;069-44-58.334W;0.9
1416;47-41-04.175N;069-47-31.709W;5.5
1417;47-41-04.163N;069-46-46.375W;3.0
1418;47-41-04.138N;069-46-10.186W;2.1
1419;47-41-04.261N;069-46-05.150W;0.9
1420;47-41-04.347N;069-45-45.531W;1.8
1421;47-41-04.286N;069-45-34.461W;0.9
1422;47-41-04.172N;069-45-10.538W;1.8
1423;47-41-04.509N;069-47-56.926W;16.8
1424;47-41-04.546N;069-47-44.320W;7.6
1425;47-41-04.443N;069-47-10.970W;3.4
1426;47-41-04.497N;069-46-23.578W;2.7
1427;47-41-04.580N;069-45-17.166W;0.9
1428;47-41-04.888N;069-47-24.247W;4.3
1429;47-41-04.855N;069-46-43.336W;3.0
1430;47-41-04.746N;069-45-59.656W;1.5
1431;47-41-05.254N;069-45-23.539W;1.2
1432;47-41-05.589N;069-47-00.448W;3.0
1433;47-41-05.631N;069-45-47.606W;1.8
1434;47-41-05.474N;069-45-30.899W;0.9
1435;47-41-05.949N;069-47-40.265W;6.4
1436;47-41-05.845N;069-47-08.870W;3.0
1437;47-41-05.835N;069-46-57.204W;2.7
1438;47-41-06.119N;069-46-01.665W;1.8
1439;47-41-06.015N;069-45-37.005W;1.2
1440;47-41-06.156N;069-45-08.312W;1.5
1441;47-41-06.364N;069-47-53.859W;14.0
1442;47-41-06.200N;069-46-36.396W;2.7
1443;47-41-06.517N;069-46-09.094W;1.8
1444;47-41-06.380N;069-45-56.101W;1.2
1445;47-41-06.850N;069-47-35.146W;6.1
1446;47-41-06.683N;069-47-22.538W;4.0
1447;47-41-06.866N;069-46-50.392W;3.0
1448;47-41-06.841N;069-46-14.137W;2.1
1449;47-41-06.596N;069-45-43.907W;0.9
1450;47-41-06.960N;069-47-48.659W;12.8
1451;47-41-07.138N;069-47-15.600W;4.0
1452;47-41-07.051N;069-45-49.482W;1.5
1453;47-41-07.082N;069-45-03.620W;0.3
1454;47-41-07.452N;069-47-29.192W;5.5
1455;47-41-07.600N;069-46-47.685W;3.0
1456;47-41-07.466N;069-46-27.930W;3.0
1457;47-41-07.508N;069-45-21.052W;1.5
1458;47-41-07.471N;069-44-58.919W;0.3
1459;47-41-07.655N;069-45-39.415W;1.8
1460;47-41-07.634N;069-45-15.029W;1.8
1461;47-41-08.068N;069-47-04.395W;3.4
1462;47-41-08.034N;069-46-09.779W;2.1
1463;47-41-08.199N;069-45-51.885W;1.8
1464;47-41-08.179N;069-45-28.022W;1.2
1465;47-41-08.467N;069-47-44.304W;10.1
1466;47-41-08.428N;069-47-13.129W;3.7
1467;47-41-08.449N;069-47-01.087W;3.0
1468;47-41-08.625N;069-45-34.922W;1.2
1469;47-41-09.035N;069-46-40.746W;3.0
1470;47-41-08.915N;069-46-05.285W;2.4
1471;47-41-09.036N;069-45-47.125W;1.2
1472;47-41-08.853N;069-45-41.090W;1.2
1473;47-41-09.261N;069-47-39.938W;7.0
1474;47-41-09.152N;069-47-26.349W;5.5
1475;47-41-09.129N;069-46-13.375W;2.1
1476;47-41-09.485N;069-47-58.325W;17.1
1477;47-41-09.479N;069-47-52.623W;16.5
1478;47-41-09.559N;069-47-19.034W;4.0
1479;47-41-09.634N;069-46-18.417W;2.4
1480;47-41-09.439N;069-46-00.653W;1.2
1481;47-41-09.571N;069-45-13.068W;1.5
1482;47-41-09.921N;069-47-32.928W;6.1
1483;47-41-10.101N;069-46-55.212W;3.0
1484;47-41-09.998N;069-45-43.890W;1.8
1485;47-41-10.075N;069-45-18.637W;1.5
1486;47-41-10.012N;069-45-07.175W;1.5
1487;47-41-10.212N;069-46-52.033W;2.7
1488;47-41-10.437N;069-46-32.018W;3.4
1489;47-41-10.254N;069-45-25.533W;1.2
1490;47-41-10.264N;069-44-56.043W;0.6
1491;47-41-11.100N;069-47-17.094W;4.0
1492;47-41-11.209N;069-47-09.812W;3.7
1493;47-41-10.973N;069-47-05.102W;3.7
1494;47-41-11.200N;069-45-51.531W;1.2
1495;47-41-11.107N;069-45-31.909W;1.2
1496;47-41-11.202N;069-45-03.215W;1.2
1497;47-41-11.541N;069-47-48.956W;14.6
1498;47-41-11.359N;069-46-14.863W;2.4
1499;47-41-11.529N;069-46-09.234W;2.4
1500;47-41-11.255N;069-45-56.768W;1.8
1501;47-41-11.795N;069-47-56.433W;17.7
1502;47-41-11.783N;069-47-43.525W;11.3
1503;47-41-11.823N;069-47-30.390W;6.1
1504;47-41-11.824N;069-47-22.842W;5.2
1505;47-41-11.835N;069-46-17.256W;2.1
1506;47-41-11.606N;069-46-04.462W;1.8
1507;47-41-11.734N;069-45-45.308W;1.2
1508;47-41-11.905N;069-44-58.452W;0.3
1509;47-41-12.050N;069-46-44.968W;2.7
1510;47-41-12.172N;069-45-40.012W;1.2
1511;47-41-12.207N;069-45-34.775W;1.5
1512;47-41-12.184N;069-45-10.521W;0.9
1513;47-41-12.336N;069-47-37.116W;7.9
1514;47-41-12.589N;069-45-16.956W;1.2
1515;47-41-12.847N;069-46-59.364W;3.4
1516;47-41-12.873N;069-46-55.585W;3.0
1517;47-41-12.826N;069-46-22.972W;2.4
1518;47-41-12.834N;069-45-48.174W;1.8
1519;47-41-12.956N;069-45-22.987W;1.5
1520;47-41-13.316N;069-46-36.435W;3.4
1521;47-41-13.619N;069-47-20.982W;4.9
1522;47-41-13.451N;069-47-09.183W;4.3
1523;47-41-13.449N;069-45-29.690W;1.5
1524;47-41-13.781N;069-47-34.346W;7.9
1525;47-41-13.869N;069-47-14.191W;4.6
1526;47-41-13.824N;069-46-00.717W;1.8
1527;47-41-13.993N;069-45-55.549W;1.5
1528;47-41-13.765N;069-45-01.396W;1.2
1529;47-41-14.211N;069-47-53.224W;17.1
1530;47-41-14.202N;069-47-47.185W;15.2
1531;47-41-14.444N;069-46-08.415W;1.5
1532;47-41-14.393N;069-45-35.867W;1.5
1533;47-41-14.494N;069-47-27.034W;6.1
1534;47-41-14.538N;069-46-21.340W;2.1
1535;47-41-14.552N;069-46-19.219W;2.4
1536;47-41-14.499N;069-46-13.653W;2.4
1537;47-41-14.527N;069-45-49.259W;1.5
1538;47-41-14.610N;069-45-43.494W;0.9
1539;47-41-14.732N;069-45-38.723W;1.5
1540;47-41-14.480N;069-45-08.432W;0.3
1541;47-41-15.003N;069-47-41.762W;12.8
1542;47-41-15.103N;069-46-50.250W;2.7
1543;47-41-15.158N;069-45-14.209W;1.2
1544;47-41-15.007N;069-44-56.309W;-0.3
1545;47-41-15.308N;069-46-59.533W;3.0
1546;47-41-15.447N;069-45-52.256W;1.8
1547;47-41-15.210N;069-45-20.633W;1.2
1548;47-41-15.572N;069-46-27.189W;3.0
1549;47-41-16.188N;069-47-25.022W;6.1
1550;47-41-15.966N;069-47-12.940W;4.3
1551;47-41-15.900N;069-47-04.513W;4.0
1552;47-41-16.240N;069-46-40.986W;3.0
1553;47-41-16.198N;069-45-33.706W;1.2
1554;47-41-16.463N;069-47-51.522W;17.4
1555;47-41-16.352N;069-47-38.159W;11.6
1556;47-41-16.488N;069-47-18.534W;5.2
1557;47-41-16.379N;069-46-00.158W;1.8
1558;47-41-16.558N;069-44-58.652W;0.9
1559;47-41-16.655N;069-47-31.219W;7.6
1560;47-41-16.924N;069-46-12.362W;1.8
1561;47-41-16.759N;069-46-10.305W;1.8
1562;47-41-16.791N;069-46-05.467W;1.8
1563;47-41-16.782N;069-45-46.774W;1.2
1564;47-41-17.235N;069-47-57.744W;18.9
1565;47-41-17.106N;069-46-25.421W;2.7
1566;47-41-17.333N;069-46-18.266W;2.4
1567;47-41-17.317N;069-45-05.888W;0.9
1568;47-41-17.468N;069-47-46.178W;16.5
1569;47-41-17.537N;069-46-54.330W;3.0
1570;47-41-17.492N;069-45-54.473W;1.8
1571;47-41-17.524N;069-45-42.940W;1.5
1572;47-41-17.388N;069-45-29.746W;1.5
1573;47-41-17.595N;069-45-18.613W;1.2
1574;47-41-17.495N;069-45-12.851W;0.9
1575;47-41-18.384N;069-47-16.751W;5.2
1576;47-41-18.380N;069-47-08.461W;4.6
1577;47-41-18.188N;069-47-03.752W;3.7
1578;47-41-18.389N;069-46-00.850W;1.8
1579;47-41-18.222N;069-45-25.317W;1.2
1580;47-41-18.716N;069-47-42.497W;14.6
1581;47-41-18.704N;069-47-29.438W;7.3
1582;47-41-18.500N;069-46-31.209W;3.4
1583;47-41-18.771N;069-45-57.276W;1.8
1584;47-41-19.085N;069-47-55.261W;18.9
1585;47-41-19.125N;069-47-34.804W;10.7
1586;47-41-18.949N;069-46-04.107W;1.8
1587;47-41-19.033N;069-45-37.990W;1.5
1588;47-41-18.858N;069-44-56.100W;0.6
1589;47-41-19.358N;069-47-23.333W;6.7
1590;47-41-19.342N;069-46-45.540W;3.0
1591;47-41-19.439N;069-45-51.055W;1.5
1592;47-41-19.734N;069-46-53.699W;2.7
1593;47-41-19.718N;069-46-16.445W;1.8
1594;47-41-19.658N;069-45-03.734W;0.9
1595;47-41-19.936N;069-47-50.141W;18.0
1596;47-41-19.945N;069-46-29.242W;3.0
1597;47-41-20.213N;069-46-22.617W;3.0
1598;47-41-19.941N;069-46-09.623W;1.8
1599;47-41-20.105N;069-45-45.164W;1.8
1600;47-41-20.002N;069-45-33.695W;1.5
1601;47-41-20.537N;069-47-07.169W;4.3
1602;47-41-20.357N;069-45-47.555W;1.8
1603;47-41-20.287N;069-45-10.306W;0.6
1604;47-41-20.677N;069-46-59.746W;3.7
1605;47-41-20.642N;069-45-58.563W;1.8
1606;47-41-20.612N;069-45-22.633W;1.2
1607;47-41-21.184N;069-47-46.385W;17.1
1608;47-41-21.104N;069-47-13.772W;5.8
1609;47-41-21.118N;069-46-00.956W;2.4
1610;47-41-21.018N;069-45-28.871W;1.5
1611;47-41-20.958N;069-45-17.733W;0.9
1612;47-41-21.336N;069-47-58.856W;20.1
1613;47-41-21.643N;069-47-38.994W;14.3
1614;47-41-21.628N;069-47-33.785W;11.0
1615;47-41-21.306N;069-47-21.400W;6.1
1616;47-41-21.564N;069-46-07.990W;1.5
1617;47-41-21.374N;069-45-36.035W;2.1
1618;47-41-21.975N;069-47-27.751W;8.8
1619;47-41-21.825N;069-46-35.832W;3.0
1620;47-41-21.742N;069-45-54.668W;1.8
1621;47-41-22.133N;069-46-49.758W;2.7
1622;47-41-22.197N;069-46-20.458W;2.4
1623;47-41-22.200N;069-46-13.169W;3.0
1624;47-41-22.272N;069-45-42.412W;1.8
1625;47-41-22.654N;069-47-54.787W;19.8
1626;47-41-22.514N;069-46-33.191W;2.7
1627;47-41-22.538N;069-45-49.376W;1.8
1628;47-41-22.403N;069-45-01.586W;0.6
1629;47-41-22.926N;069-47-11.314W;4.9
1630;47-41-22.794N;069-46-57.855W;3.7
1631;47-41-23.092N;069-46-27.167W;3.7
1632;47-41-22.761N;069-45-56.208W;2.1
1633;47-41-22.852N;069-45-08.155W;0.6
1634;47-41-23.421N;069-47-24.829W;8.2
1635;47-41-23.414N;069-45-52.373W;2.1
1636;47-41-23.149N;069-45-38.315W;1.8
1637;47-41-23.359N;069-45-26.916W;1.5
1638;47-41-23.164N;069-45-15.186W;0.9
1639;47-41-23.602N;069-47-50.273W;19.2
1640;47-41-23.723N;069-47-17.964W;6.7
1641;47-41-23.511N;069-47-04.363W;4.6
1642;47-41-24.061N;069-47-42.806W;16.8
1643;47-41-23.870N;069-46-04.444W;2.4
1644;47-41-24.179N;069-45-58.482W;1.5
1645;47-41-23.929N;069-45-22.019W;1.2
1646;47-41-24.195N;069-47-38.127W;14.3
1647;47-41-24.479N;069-46-40.380W;3.0
1648;47-41-24.266N;069-46-12.139W;2.4
1649;47-41-24.347N;069-45-39.924W;2.4
1650;47-41-24.207N;069-45-34.021W;1.8
1651;47-41-24.692N;069-46-48.669W;2.4
1652;47-41-24.811N;069-46-24.475W;2.7
1653;47-41-24.794N;069-45-46.758W;2.1
1654;47-41-24.745N;069-44-59.233W;0.9
1655;47-41-25.114N;069-47-58.984W;20.4
1656;47-41-25.049N;069-47-32.478W;13.1
1657;47-41-25.230N;069-47-01.737W;4.3
1658;47-41-25.081N;069-46-17.585W;3.4
1659;47-41-25.369N;069-47-15.573W;5.8
1660;47-41-25.409N;069-46-55.044W;3.7
1661;47-41-25.350N;069-46-37.343W;2.4
1662;47-41-25.813N;069-47-54.458W;19.8
1663;47-41-25.775N;069-45-53.932W;2.1
1664;47-41-25.806N;069-45-42.596W;1.8
1665;47-41-25.821N;069-45-12.639W;0.9
1666;47-41-25.908N;069-45-06.277W;0.6
1667;47-41-25.991N;069-47-08.179W;5.2
1668;47-41-26.019N;069-46-31.255W;3.0
1669;47-41-26.162N;069-45-56.390W;2.1
1670;47-41-26.393N;069-47-29.630W;12.8
1671;47-41-26.647N;069-47-22.386W;10.1
1672;47-41-26.570N;069-46-02.296W;1.2
1673;47-41-26.465N;069-45-37.833W;2.1
1674;47-41-26.417N;069-45-31.468W;1.8
1675;47-41-26.360N;069-45-19.734W;0.9
1676;47-41-26.928N;069-47-47.907W;18.6
1677;47-41-26.813N;069-47-42.470W;17.1
1678;47-41-26.925N;069-46-16.286W;2.4
1679;47-41-26.794N;069-46-08.862W;2.7
1680;47-41-27.396N;069-46-52.488W;3.4
1681;47-41-27.090N;069-46-44.793W;3.0
1682;47-41-27.180N;069-45-44.605W;2.4
1683;47-41-27.077N;069-45-26.439W;1.5
1684;47-41-27.264N;069-44-57.281W;0.6
1685;47-41-27.514N;069-47-36.969W;16.2
1686;47-41-27.741N;069-46-41.224W;2.4
1687;47-41-27.559N;069-46-28.559W;2.7
1688;47-41-27.939N;069-47-19.538W;7.6
1689;47-41-27.929N;069-47-06.285W;5.2
1690;47-41-27.958N;069-46-22.400W;3.7
1691;47-41-27.989N;069-45-50.848W;2.4
1692;47-41-28.235N;069-47-58.402W;20.4
