;Lat (DMS);Long (DMS);Depth (m)
3083;47-47-47.040N;069-41-59.640W;14.81
3084;47-47-47.040N;069-41-59.280W;14.92
3085;47-47-47.040N;069-41-58.920W;14.71
3086;47-47-47.040N;069-41-58.560W;14.66
3087;47-47-47.040N;069-41-58.200W;14.93
3088;47-47-47.040N;069-41-57.840W;15.72
3089;47-47-47.040N;069-41-57.480W;15.97
3090;47-47-47.040N;069-41-57.120W;16.37
3091;47-47-47.040N;069-41-56.760W;16.17
3092;47-47-47.040N;069-41-56.400W;16.08
3093;47-47-47.040N;069-41-56.040W;15.94
3094;47-47-47.040N;069-41-55.680W;15.94
3095;47-47-47.040N;069-41-55.320W;15.64
3096;47-47-47.040N;069-41-54.960W;15.42
3097;47-47-47.040N;069-41-54.600W;15.47
3098;47-47-47.040N;069-41-54.240W;15.63
3099;47-47-47.040N;069-41-53.880W;15.45
3100;47-47-47.040N;069-41-53.520W;15.4
3101;47-47-47.040N;069-41-53.160W;14.99
3102;47-47-47.040N;069-41-52.800W;15.09
3103;47-47-47.040N;069-41-52.440W;15.13
3104;47-47-47.040N;069-41-52.080W;15.1
3105;47-47-47.040N;069-41-51.720W;15.17
3106;47-47-47.040N;069-41-51.360W;15.47
3107;47-47-47.040N;069-41-51.000W;15.61
3108;47-47-46.898N;069-41-04.507W;8.84
3109;47-47-47.011N;069-40-09.908W;6.4
3110;47-47-47.030N;069-39-29.087W;5.79
3111;47-47-47.400N;069-41-59.640W;14.76
3112;47-47-47.400N;069-41-59.280W;14.8
3113;47-47-47.400N;069-41-58.920W;14.63
3114;47-47-47.400N;069-41-58.560W;14.6
3115;47-47-47.400N;069-41-58.200W;14.83
3116;47-47-47.400N;069-41-57.840W;15.38
3117;47-47-47.400N;069-41-57.480W;15.68
3118;47-47-47.400N;069-41-57.120W;16.38
3119;47-47-47.400N;069-41-56.760W;16.23
3120;47-47-47.400N;069-41-56.400W;16.16
3121;47-47-47.400N;069-41-56.040W;16.12
3122;47-47-47.400N;069-41-55.680W;16.06
3123;47-47-47.400N;069-41-55.320W;15.7
3124;47-47-47.400N;069-41-54.960W;15.52
3125;47-47-47.400N;069-41-54.600W;15.38
3126;47-47-47.400N;069-41-54.240W;15.51
3127;47-47-47.400N;069-41-53.880W;15.53
3128;47-47-47.400N;069-41-53.520W;15.46
3129;47-47-47.400N;069-41-53.160W;15.47
3130;47-47-47.400N;069-41-52.800W;15.39
3131;47-47-47.400N;069-41-52.440W;15.38
3132;47-47-47.400N;069-41-52.080W;15.22
3133;47-47-47.400N;069-41-51.720W;15.22
3134;47-47-47.400N;069-41-51.360W;15.36
3135;47-47-47.400N;069-41-51.000W;15.49
3136;47-47-47.400N;069-41-50.640W;15.91
3137;47-47-47.400N;069-41-50.280W;16.21
3138;47-47-47.246N;069-40-48.483W;6.4
3139;47-47-47.310N;069-40-32.034W;5.79
3140;47-47-47.560N;069-40-22.260W;6.1
3141;47-47-47.281N;069-40-16.633W;5.8
3142;47-47-47.413N;069-39-12.759W;4.27
3143;47-47-47.760N;069-41-59.640W;15.32
3144;47-47-47.760N;069-41-59.280W;15.09
3145;47-47-47.760N;069-41-58.920W;14.51
3146;47-47-47.760N;069-41-58.560W;14.37
3147;47-47-47.760N;069-41-58.200W;14.41
3148;47-47-47.760N;069-41-57.840W;14.89
3149;47-47-47.760N;069-41-57.480W;14.89
3150;47-47-47.760N;069-41-57.120W;15.49
3151;47-47-47.760N;069-41-56.760W;15.6
3152;47-47-47.760N;069-41-56.400W;15.85
3153;47-47-47.760N;069-41-56.040W;15.98
3154;47-47-47.760N;069-41-55.680W;15.99
3155;47-47-47.760N;069-41-55.320W;15.75
3156;47-47-47.760N;069-41-54.960W;15.51
3157;47-47-47.760N;069-41-54.600W;15.36
3158;47-47-47.760N;069-41-54.240W;15.59
3159;47-47-47.760N;069-41-53.880W;15.66
3160;47-47-47.760N;069-41-53.520W;15.91
3161;47-47-47.760N;069-41-53.160W;15.89
3162;47-47-47.760N;069-41-52.800W;15.84
3163;47-47-47.760N;069-41-52.440W;15.44
3164;47-47-47.760N;069-41-52.080W;15.2
3165;47-47-47.760N;069-41-51.720W;15.35
3166;47-47-47.760N;069-41-51.360W;15.45
3167;47-47-47.760N;069-41-51.000W;15.63
3168;47-47-47.760N;069-41-50.640W;15.91
3169;47-47-47.760N;069-41-50.280W;16.14
3170;47-47-47.760N;069-41-49.920W;16.6
3171;47-47-47.828N;069-41-37.397W;17.98
3172;47-47-47.731N;069-41-21.048W;10.97
3173;47-47-47.747N;069-40-00.703W;6.7
3174;47-47-47.926N;069-39-44.474W;6.4
3175;47-47-47.840N;069-38-56.009W;4.88
3176;47-47-48.120N;069-41-59.640W;15.23
3177;47-47-48.120N;069-41-59.280W;15.59
3178;47-47-48.120N;069-41-58.920W;15.11
3179;47-47-48.120N;069-41-58.560W;14.8
3180;47-47-48.120N;069-41-58.200W;14.74
3181;47-47-48.120N;069-41-57.840W;14.86
3182;47-47-48.120N;069-41-57.480W;14.75
3183;47-47-48.120N;069-41-57.120W;15.28
3184;47-47-48.120N;069-41-56.760W;15.36
3185;47-47-48.120N;069-41-56.400W;15.48
3186;47-47-48.120N;069-41-56.040W;15.52
3187;47-47-48.120N;069-41-55.680W;15.81
3188;47-47-48.120N;069-41-55.320W;15.74
3189;47-47-48.120N;069-41-54.960W;15.47
3190;47-47-48.120N;069-41-54.600W;15.49
3191;47-47-48.120N;069-41-54.240W;15.68
3192;47-47-48.120N;069-41-53.880W;15.93
3193;47-47-48.120N;069-41-53.520W;16.26
3194;47-47-48.120N;069-41-53.160W;16.18
3195;47-47-48.120N;069-41-52.800W;16.18
3196;47-47-48.120N;069-41-52.440W;15.87
3197;47-47-48.120N;069-41-52.080W;15.74
3198;47-47-48.120N;069-41-51.720W;15.33
3199;47-47-48.120N;069-41-51.360W;15.44
3200;47-47-48.120N;069-41-51.000W;15.62
3201;47-47-48.120N;069-41-50.640W;15.71
3202;47-47-48.120N;069-41-50.280W;15.85
3203;47-47-48.120N;069-41-49.920W;16.35
3204;47-47-48.120N;069-41-49.560W;16.62
3205;47-47-48.214N;069-40-54.925W;7.62
3206;47-47-48.006N;069-39-35.022W;6.1
3207;47-47-48.145N;069-39-18.502W;5.18
3208;47-47-48.480N;069-41-59.640W;15.35
3209;47-47-48.480N;069-41-59.280W;15.75
3210;47-47-48.480N;069-41-58.920W;15.82
3211;47-47-48.480N;069-41-58.560W;15.4
3212;47-47-48.480N;069-41-58.200W;15.21
3213;47-47-48.480N;069-41-57.840W;15.14
3214;47-47-48.480N;069-41-57.480W;14.99
3215;47-47-48.480N;069-41-57.120W;15.17
3216;47-47-48.480N;069-41-56.760W;15.33
3217;47-47-48.480N;069-41-56.400W;15.34
3218;47-47-48.480N;069-41-56.040W;15.23
3219;47-47-48.480N;069-41-55.680W;15.49
3220;47-47-48.480N;069-41-55.320W;15.37
3221;47-47-48.480N;069-41-54.960W;15.25
3222;47-47-48.480N;069-41-54.600W;15.26
3223;47-47-48.480N;069-41-54.240W;15.73
3224;47-47-48.480N;069-41-53.880W;15.95
3225;47-47-48.480N;069-41-53.520W;16.42
3226;47-47-48.480N;069-41-53.160W;16.37
3227;47-47-48.480N;069-41-52.800W;16.3
3228;47-47-48.480N;069-41-52.440W;16.11
3229;47-47-48.480N;069-41-52.080W;16.0
3230;47-47-48.480N;069-41-51.720W;15.85
3231;47-47-48.480N;069-41-51.360W;15.75
3232;47-47-48.480N;069-41-51.000W;15.68
3233;47-47-48.480N;069-41-50.640W;15.67
3234;47-47-48.480N;069-41-50.280W;15.72
3235;47-47-48.480N;069-41-49.920W;16.09
3236;47-47-48.480N;069-41-49.560W;16.38
3237;47-47-48.480N;069-41-49.200W;16.77
3238;47-47-48.480N;069-41-48.840W;17.2
3239;47-47-48.369N;069-41-27.549W;13.41
3240;47-47-48.840N;069-41-59.640W;15.13
3241;47-47-48.840N;069-41-59.280W;15.75
3242;47-47-48.840N;069-41-58.920W;16.11
3243;47-47-48.840N;069-41-58.560W;16.5
3244;47-47-48.840N;069-41-58.200W;16.13
3245;47-47-48.840N;069-41-57.840W;15.78
3246;47-47-48.840N;069-41-57.480W;15.64
3247;47-47-48.840N;069-41-57.120W;15.61
3248;47-47-48.840N;069-41-56.760W;15.53
3249;47-47-48.840N;069-41-56.400W;15.35
3250;47-47-48.840N;069-41-56.040W;15.18
3251;47-47-48.840N;069-41-55.680W;15.16
3252;47-47-48.840N;069-41-55.320W;14.89
3253;47-47-48.840N;069-41-54.960W;14.82
3254;47-47-48.840N;069-41-54.600W;14.85
3255;47-47-48.840N;069-41-54.240W;15.04
3256;47-47-48.840N;069-41-53.880W;15.39
3257;47-47-48.840N;069-41-53.520W;15.88
3258;47-47-48.840N;069-41-53.160W;16.09
3259;47-47-48.840N;069-41-52.800W;16.39
3260;47-47-48.840N;069-41-52.440W;16.24
3261;47-47-48.840N;069-41-52.080W;16.15
3262;47-47-48.840N;069-41-51.720W;15.87
3263;47-47-48.840N;069-41-51.360W;15.82
3264;47-47-48.840N;069-41-51.000W;15.58
3265;47-47-48.840N;069-41-50.640W;15.66
3266;47-47-48.840N;069-41-50.280W;15.56
3267;47-47-48.840N;069-41-49.920W;15.84
3268;47-47-48.840N;069-41-49.560W;16.22
3269;47-47-48.840N;069-41-49.200W;16.76
3270;47-47-48.840N;069-41-48.840W;16.82
3271;47-47-48.840N;069-41-48.480W;17.23
3272;47-47-48.700N;069-41-44.944W;19.81
3273;47-47-48.805N;069-41-11.214W;9.75
3274;47-47-48.755N;069-40-44.843W;6.4
3275;47-47-48.807N;069-40-38.973W;5.49
3276;47-47-48.798N;069-40-07.258W;6.4
3277;47-47-48.813N;069-39-55.903W;5.5
3278;47-47-49.200N;069-41-59.640W;15.08
3279;47-47-49.200N;069-41-59.280W;15.46
3280;47-47-49.200N;069-41-58.920W;15.91
3281;47-47-49.200N;069-41-58.560W;16.46
3282;47-47-49.200N;069-41-58.200W;16.5
3283;47-47-49.200N;069-41-57.840W;16.54
3284;47-47-49.200N;069-41-57.480W;16.4
3285;47-47-49.200N;069-41-57.120W;16.48
3286;47-47-49.200N;069-41-56.760W;16.4
3287;47-47-49.200N;069-41-56.400W;16.08
3288;47-47-49.200N;069-41-56.040W;15.84
3289;47-47-49.200N;069-41-55.680W;15.58
3290;47-47-49.200N;069-41-55.320W;14.92
3291;47-47-49.200N;069-41-54.960W;14.81
3292;47-47-49.200N;069-41-54.600W;14.7
3293;47-47-49.200N;069-41-54.240W;14.93
3294;47-47-49.200N;069-41-53.880W;15.06
3295;47-47-49.200N;069-41-53.520W;15.51
3296;47-47-49.200N;069-41-53.160W;15.65
3297;47-47-49.200N;069-41-52.800W;15.9
3298;47-47-49.200N;069-41-52.440W;15.82
3299;47-47-49.200N;069-41-52.080W;15.91
3300;47-47-49.200N;069-41-51.720W;15.88
3301;47-47-49.200N;069-41-51.360W;15.95
3302;47-47-49.200N;069-41-51.000W;15.81
3303;47-47-49.200N;069-41-50.640W;15.59
3304;47-47-49.200N;069-41-50.280W;15.69
3305;47-47-49.200N;069-41-49.920W;15.78
3306;47-47-49.200N;069-41-49.560W;16.04
3307;47-47-49.200N;069-41-49.200W;16.79
3308;47-47-49.200N;069-41-48.840W;16.89
3309;47-47-49.200N;069-41-48.480W;17.26
3310;47-47-49.200N;069-41-48.120W;17.49
3311;47-47-49.067N;069-39-50.233W;6.4
3312;47-47-49.193N;069-39-25.656W;5.18
3313;47-47-49.084N;069-39-09.197W;5.49
3314;47-47-49.133N;069-39-03.286W;4.88
3315;47-47-49.560N;069-41-59.640W;14.75
3316;47-47-49.560N;069-41-59.280W;15.05
3317;47-47-49.560N;069-41-58.920W;15.03
3318;47-47-49.560N;069-41-58.560W;15.61
3319;47-47-49.560N;069-41-58.200W;15.85
3320;47-47-49.560N;069-41-57.840W;16.16
3321;47-47-49.560N;069-41-57.480W;16.19
3322;47-47-49.560N;069-41-57.120W;16.4
3323;47-47-49.560N;069-41-56.760W;16.64
3324;47-47-49.560N;069-41-56.400W;16.8
3325;47-47-49.560N;069-41-56.040W;16.48
3326;47-47-49.560N;069-41-55.680W;16.28
3327;47-47-49.560N;069-41-55.320W;15.78
3328;47-47-49.560N;069-41-54.960W;15.45
3329;47-47-49.560N;069-41-54.600W;15.13
3330;47-47-49.560N;069-41-54.240W;15.11
3331;47-47-49.560N;069-41-53.880W;15.21
3332;47-47-49.560N;069-41-53.520W;15.49
3333;47-47-49.560N;069-41-53.160W;15.68
3334;47-47-49.560N;069-41-52.800W;15.94
3335;47-47-49.560N;069-41-52.440W;15.89
3336;47-47-49.560N;069-41-52.080W;15.69
3337;47-47-49.560N;069-41-51.720W;15.47
3338;47-47-49.560N;069-41-51.360W;15.5
3339;47-47-49.560N;069-41-51.000W;15.39
3340;47-47-49.560N;069-41-50.640W;15.42
3341;47-47-49.560N;069-41-50.280W;15.52
3342;47-47-49.560N;069-41-49.920W;15.88
3343;47-47-49.560N;069-41-49.560W;16.06
3344;47-47-49.560N;069-41-49.200W;16.73
3345;47-47-49.560N;069-41-48.840W;16.94
3346;47-47-49.560N;069-41-48.480W;17.33
3347;47-47-49.560N;069-41-48.120W;17.53
3348;47-47-49.560N;069-41-47.760W;17.82
3349;47-47-49.560N;069-41-47.400W;17.9
3350;47-47-49.660N;069-41-34.247W;17.37
3351;47-47-49.526N;069-41-17.532W;10.97
3352;47-47-49.701N;069-41-07.314W;10.06
3353;47-47-49.634N;069-41-01.194W;8.84
3354;47-47-49.920N;069-41-59.640W;14.54
3355;47-47-49.920N;069-41-59.280W;14.67
3356;47-47-49.920N;069-41-58.920W;14.97
3357;47-47-49.920N;069-41-58.560W;15.69
3358;47-47-49.920N;069-41-58.200W;15.65
3359;47-47-49.920N;069-41-57.840W;15.8
3360;47-47-49.920N;069-41-57.480W;15.99
3361;47-47-49.920N;069-41-57.120W;16.51
3362;47-47-49.920N;069-41-56.760W;16.47
3363;47-47-49.920N;069-41-56.400W;16.63
3364;47-47-49.920N;069-41-56.040W;16.65
3365;47-47-49.920N;069-41-55.680W;16.38
3366;47-47-49.920N;069-41-55.320W;15.67
3367;47-47-49.920N;069-41-54.960W;15.41
3368;47-47-49.920N;069-41-54.600W;15.33
3369;47-47-49.920N;069-41-54.240W;15.38
3370;47-47-49.920N;069-41-53.880W;15.35
3371;47-47-49.920N;069-41-53.520W;15.46
3372;47-47-49.920N;069-41-53.160W;15.54
3373;47-47-49.920N;069-41-52.800W;15.85
3374;47-47-49.920N;069-41-52.440W;15.77
3375;47-47-49.920N;069-41-52.080W;15.76
3376;47-47-49.920N;069-41-51.720W;15.15
3377;47-47-49.920N;069-41-51.360W;15.22
3378;47-47-49.920N;069-41-51.000W;15.13
3379;47-47-49.920N;069-41-50.640W;15.14
3380;47-47-49.920N;069-41-50.280W;15.43
3381;47-47-49.920N;069-41-49.920W;15.91
3382;47-47-49.920N;069-41-49.560W;16.06
3383;47-47-49.920N;069-41-49.200W;16.55
3384;47-47-49.920N;069-41-48.840W;16.95
3385;47-47-49.920N;069-41-48.480W;17.33
3386;47-47-49.920N;069-41-48.120W;17.51
3387;47-47-49.920N;069-41-47.760W;17.75
3388;47-47-49.920N;069-41-47.400W;17.72
3389;47-47-49.920N;069-41-47.040W;18.25
3390;47-47-49.751N;069-40-29.700W;5.79
3391;47-47-49.847N;069-39-40.427W;6.4
3392;47-47-50.004N;069-39-31.709W;5.79
3393;47-47-50.280N;069-41-59.640W;14.31
3394;47-47-50.280N;069-41-59.280W;14.34
3395;47-47-50.280N;069-41-58.920W;14.75
3396;47-47-50.280N;069-41-58.560W;15.82
3397;47-47-50.280N;069-41-58.200W;15.55
3398;47-47-50.280N;069-41-57.840W;15.19
3399;47-47-50.280N;069-41-57.480W;15.42
3400;47-47-50.280N;069-41-57.120W;16.29
3401;47-47-50.280N;069-41-56.760W;16.57
3402;47-47-50.280N;069-41-56.400W;16.58
3403;47-47-50.280N;069-41-56.040W;16.46
3404;47-47-50.280N;069-41-55.680W;16.4
3405;47-47-50.280N;069-41-55.320W;15.61
3406;47-47-50.280N;069-41-54.960W;15.42
3407;47-47-50.280N;069-41-54.600W;15.29
3408;47-47-50.280N;069-41-54.240W;15.55
3409;47-47-50.280N;069-41-53.880W;15.48
3410;47-47-50.280N;069-41-53.520W;15.51
3411;47-47-50.280N;069-41-53.160W;15.33
3412;47-47-50.280N;069-41-52.800W;15.23
3413;47-47-50.280N;069-41-52.440W;15.41
3414;47-47-50.280N;069-41-52.080W;15.26
3415;47-47-50.280N;069-41-51.720W;15.14
3416;47-47-50.280N;069-41-51.360W;15.0
3417;47-47-50.280N;069-41-51.000W;15.02
3418;47-47-50.280N;069-41-50.640W;14.9
3419;47-47-50.280N;069-41-50.280W;15.0
3420;47-47-50.280N;069-41-49.920W;15.46
3421;47-47-50.280N;069-41-49.560W;15.68
3422;47-47-50.280N;069-41-49.200W;16.03
3423;47-47-50.280N;069-41-48.840W;16.39
3424;47-47-50.280N;069-41-48.480W;17.13
3425;47-47-50.280N;069-41-48.120W;17.25
3426;47-47-50.280N;069-41-47.760W;17.55
3427;47-47-50.280N;069-41-47.400W;17.58
3428;47-47-50.280N;069-41-47.040W;18.03
3429;47-47-50.280N;069-41-46.680W;18.24
3430;47-47-50.280N;069-41-46.320W;18.55
3431;47-47-50.236N;069-41-29.605W;14.94
3432;47-47-50.276N;069-40-35.273W;5.79
3433;47-47-50.387N;069-40-13.154W;6.4
3434;47-47-50.146N;069-40-03.072W;6.7
3435;47-47-50.274N;069-39-57.825W;5.8
3436;47-47-50.420N;069-39-16.233W;4.88
3437;47-47-50.640N;069-41-59.640W;14.25
3438;47-47-50.640N;069-41-59.280W;14.25
3439;47-47-50.640N;069-41-58.920W;14.64
3440;47-47-50.640N;069-41-58.560W;15.73
3441;47-47-50.640N;069-41-58.200W;15.77
3442;47-47-50.640N;069-41-57.840W;15.45
3443;47-47-50.640N;069-41-57.480W;15.62
3444;47-47-50.640N;069-41-57.120W;16.07
3445;47-47-50.640N;069-41-56.760W;16.33
3446;47-47-50.640N;069-41-56.400W;16.35
3447;47-47-50.640N;069-41-56.040W;16.25
3448;47-47-50.640N;069-41-55.680W;16.12
3449;47-47-50.640N;069-41-55.320W;15.91
3450;47-47-50.640N;069-41-54.960W;15.37
3451;47-47-50.640N;069-41-54.600W;15.05
3452;47-47-50.640N;069-41-54.240W;15.34
3453;47-47-50.640N;069-41-53.880W;15.07
3454;47-47-50.640N;069-41-53.520W;14.87
3455;47-47-50.640N;069-41-53.160W;14.98
3456;47-47-50.640N;069-41-52.800W;15.12
3457;47-47-50.640N;069-41-52.440W;14.99
3458;47-47-50.640N;069-41-52.080W;14.95
3459;47-47-50.640N;069-41-51.720W;14.72
3460;47-47-50.640N;069-41-51.360W;14.59
3461;47-47-50.640N;069-41-51.000W;14.6
3462;47-47-50.640N;069-41-50.640W;14.67
3463;47-47-50.640N;069-41-50.280W;14.82
3464;47-47-50.640N;069-41-49.920W;15.14
3465;47-47-50.640N;069-41-49.560W;15.38
3466;47-47-50.640N;069-41-49.200W;16.01
3467;47-47-50.640N;069-41-48.840W;16.36
3468;47-47-50.640N;069-41-48.480W;16.86
3469;47-47-50.640N;069-41-48.120W;17.05
3470;47-47-50.640N;069-41-47.760W;17.36
3471;47-47-50.640N;069-41-47.400W;17.37
3472;47-47-50.640N;069-41-47.040W;17.74
3473;47-47-50.640N;069-41-46.680W;18.1
3474;47-47-50.640N;069-41-46.320W;18.41
3475;47-47-50.640N;069-41-45.960W;18.52
3476;47-47-50.622N;069-41-41.000W;18.9
3477;47-47-50.531N;069-41-24.162W;13.41
3478;47-47-50.747N;069-40-51.366W;7.62
3479;47-47-50.816N;069-40-25.137W;6.1
3480;47-47-50.704N;069-40-19.147W;5.8
3481;47-47-51.000N;069-41-59.640W;14.56
3482;47-47-51.000N;069-41-59.280W;14.52
3483;47-47-51.000N;069-41-58.920W;14.75
3484;47-47-51.000N;069-41-58.560W;15.68
3485;47-47-51.000N;069-41-58.200W;15.63
3486;47-47-51.000N;069-41-57.840W;15.7
3487;47-47-51.000N;069-41-57.480W;15.95
3488;47-47-51.000N;069-41-57.120W;16.24
3489;47-47-51.000N;069-41-56.760W;15.79
3490;47-47-51.000N;069-41-56.400W;15.45
3491;47-47-51.000N;069-41-56.040W;15.43
3492;47-47-51.000N;069-41-55.680W;15.45
3493;47-47-51.000N;069-41-55.320W;14.99
3494;47-47-51.000N;069-41-54.960W;14.82
3495;47-47-51.000N;069-41-54.600W;14.7
3496;47-47-51.000N;069-41-54.240W;14.9
3497;47-47-51.000N;069-41-53.880W;14.85
3498;47-47-51.000N;069-41-53.520W;14.7
3499;47-47-51.000N;069-41-53.160W;14.81
3500;47-47-51.000N;069-41-52.800W;15.27
3501;47-47-51.000N;069-41-52.440W;14.91
3502;47-47-51.000N;069-41-52.080W;14.96
3503;47-47-51.000N;069-41-51.720W;14.63
3504;47-47-51.000N;069-41-51.360W;14.46
3505;47-47-51.000N;069-41-51.000W;14.36
3506;47-47-51.000N;069-41-50.640W;14.27
3507;47-47-51.000N;069-41-50.280W;14.56
3508;47-47-51.000N;069-41-49.920W;15.09
3509;47-47-51.000N;069-41-49.560W;15.36
3510;47-47-51.000N;069-41-49.200W;15.74
3511;47-47-51.000N;069-41-48.840W;15.95
3512;47-47-51.000N;069-41-48.480W;16.5
3513;47-47-51.000N;069-41-48.120W;16.73
3514;47-47-51.000N;069-41-47.760W;17.11
3515;47-47-51.000N;069-41-47.400W;17.16
3516;47-47-51.000N;069-41-47.040W;17.4
3517;47-47-51.000N;069-41-46.680W;17.76
3518;47-47-51.000N;069-41-46.320W;18.23
3519;47-47-51.000N;069-41-45.960W;18.4
3520;47-47-51.000N;069-41-45.600W;18.52
3521;47-47-50.976N;069-38-58.752W;5.18
3522;47-47-51.360N;069-41-59.640W;14.95
3523;47-47-51.360N;069-41-59.280W;15.2
3524;47-47-51.360N;069-41-58.920W;15.46
3525;47-47-51.360N;069-41-58.560W;15.79
3526;47-47-51.360N;069-41-58.200W;15.71
3527;47-47-51.360N;069-41-57.840W;15.66
3528;47-47-51.360N;069-41-57.480W;15.86
3529;47-47-51.360N;069-41-57.120W;16.05
3530;47-47-51.360N;069-41-56.760W;15.63
3531;47-47-51.360N;069-41-56.400W;15.32
3532;47-47-51.360N;069-41-56.040W;14.97
3533;47-47-51.360N;069-41-55.680W;15.0
3534;47-47-51.360N;069-41-55.320W;14.85
3535;47-47-51.360N;069-41-54.960W;14.66
3536;47-47-51.360N;069-41-54.600W;14.39
3537;47-47-51.360N;069-41-54.240W;14.36
3538;47-47-51.360N;069-41-53.880W;14.39
3539;47-47-51.360N;069-41-53.520W;14.64
3540;47-47-51.360N;069-41-53.160W;14.85
3541;47-47-51.360N;069-41-52.800W;15.21
3542;47-47-51.360N;069-41-52.440W;15.11
3543;47-47-51.360N;069-41-52.080W;15.09
3544;47-47-51.360N;069-41-51.720W;14.63
3545;47-47-51.360N;069-41-51.360W;14.51
3546;47-47-51.360N;069-41-51.000W;14.33
3547;47-47-51.360N;069-41-50.640W;14.39
3548;47-47-51.360N;069-41-50.280W;14.51
3549;47-47-51.360N;069-41-49.920W;14.86
3550;47-47-51.360N;069-41-49.560W;15.04
3551;47-47-51.360N;069-41-49.200W;15.36
3552;47-47-51.360N;069-41-48.840W;15.62
3553;47-47-51.360N;069-41-48.480W;16.09
3554;47-47-51.360N;069-41-48.120W;16.28
3555;47-47-51.360N;069-41-47.760W;16.69
3556;47-47-51.360N;069-41-47.400W;16.83
3557;47-47-51.360N;069-41-47.040W;17.17
3558;47-47-51.360N;069-41-46.680W;17.54
3559;47-47-51.360N;069-41-46.320W;17.97
3560;47-47-51.360N;069-41-45.960W;18.08
3561;47-47-51.360N;069-41-45.600W;18.34
3562;47-47-51.360N;069-41-45.240W;18.59
3563;47-47-51.305N;069-40-57.739W;8.84
3564;47-47-51.529N;069-40-41.963W;6.1
3565;47-47-51.527N;069-40-09.451W;6.1
3566;47-47-51.425N;069-39-47.963W;5.79
3567;47-47-51.181N;069-39-38.014W;6.4
3568;47-47-51.420N;069-39-09.487W;5.49
3569;47-47-51.720N;069-41-59.640W;15.26
3570;47-47-51.720N;069-41-59.280W;15.58
3571;47-47-51.720N;069-41-58.920W;15.75
3572;47-47-51.720N;069-41-58.560W;16.18
3573;47-47-51.720N;069-41-58.200W;16.23
3574;47-47-51.720N;069-41-57.840W;15.94
3575;47-47-51.720N;069-41-57.480W;15.91
3576;47-47-51.720N;069-41-57.120W;15.98
3577;47-47-51.720N;069-41-56.760W;15.58
3578;47-47-51.720N;069-41-56.400W;15.19
3579;47-47-51.720N;069-41-56.040W;14.9
3580;47-47-51.720N;069-41-55.680W;15.09
3581;47-47-51.720N;069-41-55.320W;15.1
3582;47-47-51.720N;069-41-54.960W;14.67
3583;47-47-51.720N;069-41-54.600W;14.27
3584;47-47-51.720N;069-41-54.240W;14.29
3585;47-47-51.720N;069-41-53.880W;14.28
3586;47-47-51.720N;069-41-53.520W;14.48
3587;47-47-51.720N;069-41-53.160W;14.74
3588;47-47-51.720N;069-41-52.800W;14.8
3589;47-47-51.720N;069-41-52.440W;15.01
3590;47-47-51.720N;069-41-52.080W;14.95
3591;47-47-51.720N;069-41-51.720W;14.55
3592;47-47-51.720N;069-41-51.360W;14.4
3593;47-47-51.720N;069-41-51.000W;14.34
3594;47-47-51.720N;069-41-50.640W;14.51
3595;47-47-51.720N;069-41-50.280W;14.7
3596;47-47-51.720N;069-41-49.920W;14.98
3597;47-47-51.720N;069-41-49.560W;15.02
3598;47-47-51.720N;069-41-49.200W;15.04
3599;47-47-51.720N;069-41-48.840W;15.26
3600;47-47-51.720N;069-41-48.480W;15.66
3601;47-47-51.720N;069-41-48.120W;15.89
3602;47-47-51.720N;069-41-47.760W;16.52
3603;47-47-51.720N;069-41-47.400W;16.6
3604;47-47-51.720N;069-41-47.040W;16.84
3605;47-47-51.720N;069-41-46.680W;16.91
3606;47-47-51.720N;069-41-46.320W;17.43
3607;47-47-51.720N;069-41-45.960W;17.6
3608;47-47-51.720N;069-41-45.600W;17.92
3609;47-47-51.720N;069-41-45.240W;18.17
3610;47-47-51.720N;069-41-44.880W;18.55
3611;47-47-51.720N;069-41-44.520W;18.61
3612;47-47-51.740N;069-41-30.919W;16.46
3613;47-47-51.891N;069-41-14.517W;10.97
3614;47-47-51.728N;069-39-21.745W;5.49
3615;47-47-52.080N;069-41-59.640W;15.18
3616;47-47-52.080N;069-41-59.280W;15.64
3617;47-47-52.080N;069-41-58.920W;15.62
3618;47-47-52.080N;069-41-58.560W;16.12
3619;47-47-52.080N;069-41-58.200W;16.22
3620;47-47-52.080N;069-41-57.840W;16.01
3621;47-47-52.080N;069-41-57.480W;15.9
3622;47-47-52.080N;069-41-57.120W;16.06
3623;47-47-52.080N;069-41-56.760W;15.76
3624;47-47-52.080N;069-41-56.400W;15.6
3625;47-47-52.080N;069-41-56.040W;15.01
3626;47-47-52.080N;069-41-55.680W;15.26
3627;47-47-52.080N;069-41-55.320W;15.36
3628;47-47-52.080N;069-41-54.960W;15.17
3629;47-47-52.080N;069-41-54.600W;14.41
3630;47-47-52.080N;069-41-54.240W;14.27
3631;47-47-52.080N;069-41-53.880W;14.14
3632;47-47-52.080N;069-41-53.520W;14.26
3633;47-47-52.080N;069-41-53.160W;14.51
3634;47-47-52.080N;069-41-52.800W;14.66
3635;47-47-52.080N;069-41-52.440W;14.73
3636;47-47-52.080N;069-41-52.080W;14.58
3637;47-47-52.080N;069-41-51.720W;14.53
3638;47-47-52.080N;069-41-51.360W;14.47
3639;47-47-52.080N;069-41-51.000W;14.34
3640;47-47-52.080N;069-41-50.640W;14.41
3641;47-47-52.080N;069-41-50.280W;14.59
