;x;y;d;w;weight_density
46612;44.0;66.0;20.0;1.0;0.021416708042747097
46613;44.0;66.0;21.0;1.0;0.021416708042747097
46614;44.0;66.0;22.0;1.0;0.021416708042747097
46615;44.0;66.0;23.0;1.0;0.021416708042747097
46616;44.0;66.0;24.0;1.0;0.021416708042747097
46617;44.0;66.0;25.0;1.0;0.021416708042747097
46618;44.0;66.0;26.0;1.0;0.021416708042747097
46619;44.0;66.0;27.0;1.0;0.021416708042747097
46620;44.0;66.0;28.0;1.0;0.021416708042747097
46621;44.0;66.0;29.0;1.0;0.021416708042747097
46622;44.0;66.0;30.0;1.0;0.021416708042747097
46623;44.0;66.0;31.0;1.0;0.021416708042747097
46624;44.0;66.0;32.0;1.0;0.021416708042747097
46625;44.0;66.0;33.0;1.0;0.021416708042747097
46626;44.0;66.0;34.0;1.0;0.021416708042747097
46627;44.0;66.0;35.0;1.0;0.021416708042747097
46628;44.0;66.0;36.0;1.0;0.021416708042747097
46629;44.0;66.0;37.0;1.0;0.021416708042747097
46630;44.0;67.0;0.0;1.0;0.024564172770525958
46631;44.0;67.0;1.0;1.0;0.024564172770525958
46632;44.0;67.0;2.0;1.0;0.024564172770525958
46633;44.0;67.0;3.0;1.0;0.024564172770525958
46634;44.0;67.0;4.0;1.0;0.024564172770525958
46635;44.0;67.0;5.0;1.0;0.024564172770525958
46636;44.0;67.0;6.0;1.0;0.024564172770525958
46637;44.0;67.0;7.0;1.0;0.024564172770525958
46638;44.0;67.0;8.0;1.0;0.024564172770525958
46639;44.0;67.0;9.0;1.0;0.024564172770525958
46640;44.0;67.0;10.0;1.0;0.024564172770525958
46641;44.0;67.0;11.0;1.0;0.024564172770525958
46642;44.0;67.0;12.0;1.0;0.024564172770525958
46643;44.0;67.0;13.0;1.0;0.024564172770525958
46644;44.0;67.0;14.0;1.0;0.024564172770525958
46645;44.0;67.0;15.0;1.0;0.024564172770525958
46646;44.0;67.0;16.0;1.0;0.024564172770525958
46647;44.0;67.0;17.0;1.0;0.024564172770525958
46648;44.0;67.0;18.0;1.0;0.024564172770525958
46649;44.0;67.0;19.0;1.0;0.024564172770525958
46650;44.0;67.0;20.0;1.0;0.024564172770525958
46651;44.0;67.0;21.0;1.0;0.024564172770525958
46652;44.0;67.0;22.0;1.0;0.024564172770525958
46653;44.0;67.0;23.0;1.0;0.024564172770525958
46654;44.0;67.0;24.0;1.0;0.024564172770525958
46655;44.0;67.0;25.0;1.0;0.024564172770525958
46656;44.0;67.0;26.0;1.0;0.024564172770525958
46657;44.0;67.0;27.0;1.0;0.024564172770525958
46658;44.0;67.0;28.0;1.0;0.024564172770525958
46659;44.0;67.0;29.0;1.0;0.024564172770525958
46660;44.0;67.0;30.0;1.0;0.024564172770525958
46661;44.0;67.0;31.0;1.0;0.024564172770525958
46662;44.0;67.0;32.0;1.0;0.024564172770525958
46663;44.0;67.0;33.0;1.0;0.024564172770525958
46664;44.0;67.0;34.0;1.0;0.024564172770525958
46665;44.0;67.0;35.0;1.0;0.024564172770525958
46666;44.0;67.0;36.0;1.0;0.024564172770525958
46667;44.0;68.0;0.0;1.0;0.026494899311581173
46668;44.0;68.0;1.0;1.0;0.026494899311581173
46669;44.0;68.0;2.0;1.0;0.026494899311581173
46670;44.0;68.0;3.0;1.0;0.026494899311581173
46671;44.0;68.0;4.0;1.0;0.026494899311581173
46672;44.0;68.0;5.0;1.0;0.026494899311581173
46673;44.0;68.0;6.0;1.0;0.026494899311581173
46674;44.0;68.0;7.0;1.0;0.026494899311581173
46675;44.0;68.0;8.0;1.0;0.026494899311581173
46676;44.0;68.0;9.0;1.0;0.026494899311581173
46677;44.0;68.0;10.0;1.0;0.026494899311581173
46678;44.0;68.0;11.0;1.0;0.026494899311581173
46679;44.0;68.0;12.0;1.0;0.026494899311581173
46680;44.0;68.0;13.0;1.0;0.026494899311581173
46681;44.0;68.0;14.0;1.0;0.026494899311581173
46682;44.0;68.0;15.0;1.0;0.026494899311581173
46683;44.0;68.0;16.0;1.0;0.026494899311581173
46684;44.0;68.0;17.0;1.0;0.026494899311581173
46685;44.0;68.0;18.0;1.0;0.026494899311581173
46686;44.0;68.0;19.0;1.0;0.026494899311581173
46687;44.0;68.0;20.0;1.0;0.026494899311581173
46688;44.0;68.0;21.0;1.0;0.026494899311581173
46689;44.0;68.0;22.0;1.0;0.026494899311581173
46690;44.0;68.0;23.0;1.0;0.026494899311581173
46691;44.0;68.0;24.0;1.0;0.026494899311581173
46692;44.0;68.0;25.0;1.0;0.026494899311581173
46693;44.0;68.0;26.0;1.0;0.026494899311581173
46694;44.0;68.0;27.0;1.0;0.026494899311581173
46695;44.0;68.0;28.0;1.0;0.026494899311581173
46696;44.0;68.0;29.0;1.0;0.026494899311581173
46697;44.0;68.0;30.0;1.0;0.026494899311581173
46698;44.0;68.0;31.0;1.0;0.026494899311581173
46699;44.0;68.0;32.0;1.0;0.026494899311581173
46700;44.0;68.0;33.0;1.0;0.026494899311581173
46701;44.0;68.0;34.0;1.0;0.026494899311581173
46702;44.0;68.0;35.0;1.0;0.026494899311581173
46703;44.0;68.0;36.0;1.0;0.026494899311581173
46704;44.0;69.0;0.0;1.0;0.027058040773546375
46705;44.0;69.0;1.0;1.0;0.027058040773546375
46706;44.0;69.0;2.0;1.0;0.027058040773546375
46707;44.0;69.0;3.0;1.0;0.027058040773546375
46708;44.0;69.0;4.0;1.0;0.027058040773546375
46709;44.0;69.0;5.0;1.0;0.027058040773546375
46710;44.0;69.0;6.0;1.0;0.027058040773546375
46711;44.0;69.0;7.0;1.0;0.027058040773546375
46712;44.0;69.0;8.0;1.0;0.027058040773546375
46713;44.0;69.0;9.0;1.0;0.027058040773546375
46714;44.0;69.0;10.0;1.0;0.027058040773546375
46715;44.0;69.0;11.0;1.0;0.027058040773546375
46716;44.0;69.0;12.0;1.0;0.027058040773546375
46717;44.0;69.0;13.0;1.0;0.027058040773546375
46718;44.0;69.0;14.0;1.0;0.027058040773546375
46719;44.0;69.0;15.0;1.0;0.027058040773546375
46720;44.0;69.0;16.0;1.0;0.027058040773546375
46721;44.0;69.0;17.0;1.0;0.027058040773546375
46722;44.0;69.0;18.0;1.0;0.027058040773546375
46723;44.0;69.0;19.0;1.0;0.027058040773546375
46724;44.0;69.0;20.0;1.0;0.027058040773546375
46725;44.0;69.0;21.0;1.0;0.027058040773546375
46726;44.0;69.0;22.0;1.0;0.027058040773546375
46727;44.0;69.0;23.0;1.0;0.027058040773546375
46728;44.0;69.0;24.0;1.0;0.027058040773546375
46729;44.0;69.0;25.0;1.0;0.027058040773546375
46730;44.0;69.0;26.0;1.0;0.027058040773546375
46731;44.0;69.0;27.0;1.0;0.027058040773546375
46732;44.0;69.0;28.0;1.0;0.027058040773546375
46733;44.0;69.0;29.0;1.0;0.027058040773546375
46734;44.0;69.0;30.0;1.0;0.027058040773546375
46735;44.0;69.0;31.0;1.0;0.027058040773546375
46736;44.0;69.0;32.0;1.0;0.027058040773546375
46737;44.0;69.0;33.0;1.0;0.027058040773546375
46738;44.0;69.0;34.0;1.0;0.027058040773546375
46739;44.0;69.0;35.0;1.0;0.027058040773546375
46740;44.0;69.0;36.0;1.0;0.027058040773546375
46741;44.0;70.0;0.0;1.0;0.023964814650706757
46742;44.0;70.0;1.0;1.0;0.023964814650706757
46743;44.0;70.0;2.0;1.0;0.023964814650706757
46744;44.0;70.0;3.0;1.0;0.023964814650706757
46745;44.0;70.0;4.0;1.0;0.023964814650706757
46746;44.0;70.0;5.0;1.0;0.023964814650706757
46747;44.0;70.0;6.0;1.0;0.023964814650706757
46748;44.0;70.0;7.0;1.0;0.023964814650706757
46749;44.0;70.0;8.0;1.0;0.023964814650706757
46750;44.0;70.0;9.0;1.0;0.023964814650706757
46751;44.0;70.0;10.0;1.0;0.023964814650706757
46752;44.0;70.0;11.0;1.0;0.023964814650706757
46753;44.0;70.0;12.0;1.0;0.023964814650706757
46754;44.0;70.0;13.0;1.0;0.023964814650706757
46755;44.0;70.0;14.0;1.0;0.023964814650706757
46756;44.0;70.0;15.0;1.0;0.023964814650706757
46757;44.0;70.0;16.0;1.0;0.023964814650706757
46758;44.0;70.0;17.0;1.0;0.023964814650706757
46759;44.0;70.0;18.0;1.0;0.023964814650706757
46760;44.0;70.0;19.0;1.0;0.023964814650706757
46761;44.0;70.0;20.0;1.0;0.023964814650706757
46762;44.0;70.0;21.0;1.0;0.023964814650706757
46763;44.0;70.0;22.0;1.0;0.023964814650706757
46764;44.0;70.0;23.0;1.0;0.023964814650706757
46765;44.0;70.0;24.0;1.0;0.023964814650706757
46766;44.0;70.0;25.0;1.0;0.023964814650706757
46767;44.0;70.0;26.0;1.0;0.023964814650706757
46768;44.0;70.0;27.0;1.0;0.023964814650706757
46769;44.0;70.0;28.0;1.0;0.023964814650706757
46770;44.0;70.0;29.0;1.0;0.023964814650706757
46771;44.0;70.0;30.0;1.0;0.023964814650706757
46772;44.0;70.0;31.0;1.0;0.023964814650706757
46773;44.0;70.0;32.0;1.0;0.023964814650706757
46774;44.0;70.0;33.0;1.0;0.023964814650706757
46775;44.0;70.0;34.0;1.0;0.023964814650706757
46776;44.0;70.0;35.0;1.0;0.023964814650706757
46777;44.0;70.0;36.0;1.0;0.023964814650706757
46778;44.0;70.0;37.0;1.0;0.023964814650706757
46779;44.0;70.0;38.0;1.0;0.023964814650706757
46780;44.0;71.0;0.0;1.0;0.01970862470022062
46781;44.0;71.0;1.0;1.0;0.01970862470022062
46782;44.0;71.0;2.0;1.0;0.01970862470022062
46783;44.0;71.0;3.0;1.0;0.01970862470022062
46784;44.0;71.0;4.0;1.0;0.01970862470022062
46785;44.0;71.0;5.0;1.0;0.01970862470022062
46786;44.0;71.0;6.0;1.0;0.01970862470022062
46787;44.0;71.0;7.0;1.0;0.01970862470022062
46788;44.0;71.0;8.0;1.0;0.01970862470022062
46789;44.0;71.0;9.0;1.0;0.01970862470022062
46790;44.0;71.0;10.0;1.0;0.01970862470022062
46791;44.0;71.0;11.0;1.0;0.01970862470022062
46792;44.0;71.0;12.0;1.0;0.01970862470022062
46793;44.0;71.0;13.0;1.0;0.01970862470022062
46794;44.0;71.0;14.0;1.0;0.01970862470022062
46795;44.0;71.0;15.0;1.0;0.01970862470022062
46796;44.0;71.0;16.0;1.0;0.01970862470022062
46797;44.0;71.0;17.0;1.0;0.01970862470022062
46798;44.0;71.0;18.0;1.0;0.01970862470022062
46799;44.0;71.0;19.0;1.0;0.01970862470022062
46800;44.0;71.0;20.0;1.0;0.01970862470022062
46801;44.0;71.0;21.0;1.0;0.01970862470022062
46802;44.0;71.0;22.0;1.0;0.01970862470022062
46803;44.0;71.0;23.0;1.0;0.01970862470022062
46804;44.0;71.0;24.0;1.0;0.01970862470022062
46805;44.0;71.0;25.0;1.0;0.01970862470022062
46806;44.0;71.0;26.0;1.0;0.01970862470022062
46807;44.0;71.0;27.0;1.0;0.01970862470022062
46808;44.0;71.0;28.0;1.0;0.01970862470022062
46809;44.0;71.0;29.0;1.0;0.01970862470022062
46810;44.0;71.0;30.0;1.0;0.01970862470022062
46811;44.0;71.0;31.0;1.0;0.01970862470022062
46812;44.0;71.0;32.0;1.0;0.01970862470022062
46813;44.0;71.0;33.0;1.0;0.01970862470022062
46814;44.0;71.0;34.0;1.0;0.01970862470022062
46815;44.0;71.0;35.0;1.0;0.01970862470022062
46816;44.0;71.0;36.0;1.0;0.01970862470022062
46817;44.0;71.0;37.0;1.0;0.01970862470022062
46818;44.0;71.0;38.0;1.0;0.01970862470022062
46819;44.0;71.0;39.0;1.0;0.01970862470022062
46820;44.0;71.0;40.0;1.0;0.01970862470022062
46821;44.0;72.0;0.0;1.0;0.018153828382492066
46822;44.0;72.0;1.0;1.0;0.018153828382492066
46823;44.0;72.0;2.0;1.0;0.018153828382492066
46824;44.0;72.0;3.0;1.0;0.018153828382492066
46825;44.0;72.0;4.0;1.0;0.018153828382492066
46826;44.0;72.0;5.0;1.0;0.018153828382492066
46827;44.0;72.0;6.0;1.0;0.018153828382492066
46828;44.0;72.0;7.0;1.0;0.018153828382492066
46829;44.0;72.0;8.0;1.0;0.018153828382492066
46830;44.0;72.0;9.0;1.0;0.018153828382492066
46831;44.0;72.0;10.0;1.0;0.018153828382492066
46832;44.0;72.0;11.0;1.0;0.018153828382492066
46833;44.0;72.0;12.0;1.0;0.018153828382492066
46834;44.0;72.0;13.0;1.0;0.018153828382492066
46835;44.0;72.0;14.0;1.0;0.018153828382492066
46836;44.0;72.0;15.0;1.0;0.018153828382492066
46837;44.0;72.0;16.0;1.0;0.018153828382492066
46838;44.0;72.0;17.0;1.0;0.018153828382492066
46839;44.0;72.0;18.0;1.0;0.018153828382492066
46840;44.0;72.0;19.0;1.0;0.018153828382492066
46841;44.0;72.0;20.0;1.0;0.018153828382492066
46842;44.0;72.0;21.0;1.0;0.018153828382492066
46843;44.0;72.0;22.0;1.0;0.018153828382492066
46844;44.0;72.0;23.0;1.0;0.018153828382492066
46845;44.0;72.0;24.0;1.0;0.018153828382492066
46846;44.0;72.0;25.0;1.0;0.018153828382492066
46847;44.0;72.0;26.0;1.0;0.018153828382492066
46848;44.0;72.0;27.0;1.0;0.018153828382492066
46849;44.0;72.0;28.0;1.0;0.018153828382492066
46850;44.0;72.0;29.0;1.0;0.018153828382492066
46851;44.0;72.0;30.0;1.0;0.018153828382492066
46852;44.0;72.0;31.0;1.0;0.018153828382492066
46853;44.0;72.0;32.0;1.0;0.018153828382492066
46854;44.0;72.0;33.0;1.0;0.018153828382492066
46855;44.0;72.0;34.0;1.0;0.018153828382492066
46856;44.0;72.0;35.0;1.0;0.018153828382492066
46857;44.0;72.0;36.0;1.0;0.018153828382492066
46858;44.0;72.0;37.0;1.0;0.018153828382492066
46859;44.0;72.0;38.0;1.0;0.018153828382492066
46860;44.0;72.0;39.0;1.0;0.018153828382492066
46861;44.0;73.0;0.0;1.0;0.0191268951464922
46862;44.0;73.0;1.0;1.0;0.0191268951464922
46863;44.0;73.0;2.0;1.0;0.0191268951464922
46864;44.0;73.0;3.0;1.0;0.0191268951464922
46865;44.0;73.0;4.0;1.0;0.0191268951464922
46866;44.0;73.0;5.0;1.0;0.0191268951464922
46867;44.0;73.0;6.0;1.0;0.0191268951464922
46868;44.0;73.0;7.0;1.0;0.0191268951464922
46869;44.0;73.0;8.0;1.0;0.0191268951464922
46870;44.0;73.0;9.0;1.0;0.0191268951464922
46871;44.0;73.0;10.0;1.0;0.0191268951464922
46872;44.0;73.0;11.0;1.0;0.0191268951464922
46873;44.0;73.0;12.0;1.0;0.0191268951464922
46874;44.0;73.0;13.0;1.0;0.0191268951464922
46875;44.0;73.0;14.0;1.0;0.0191268951464922
46876;44.0;73.0;15.0;1.0;0.0191268951464922
46877;44.0;73.0;16.0;1.0;0.0191268951464922
46878;44.0;73.0;17.0;1.0;0.0191268951464922
46879;44.0;73.0;18.0;1.0;0.0191268951464922
46880;44.0;73.0;19.0;1.0;0.0191268951464922
46881;44.0;73.0;20.0;1.0;0.0191268951464922
46882;44.0;73.0;21.0;1.0;0.0191268951464922
46883;44.0;73.0;22.0;1.0;0.0191268951464922
46884;44.0;73.0;23.0;1.0;0.0191268951464922
46885;44.0;73.0;24.0;1.0;0.0191268951464922
46886;44.0;73.0;25.0;1.0;0.0191268951464922
46887;44.0;73.0;26.0;1.0;0.0191268951464922
46888;44.0;73.0;27.0;1.0;0.0191268951464922
46889;44.0;73.0;28.0;1.0;0.0191268951464922
46890;44.0;73.0;29.0;1.0;0.0191268951464922
46891;44.0;73.0;30.0;1.0;0.0191268951464922
46892;44.0;73.0;31.0;1.0;0.0191268951464922
46893;44.0;73.0;32.0;1.0;0.0191268951464922
46894;44.0;73.0;33.0;1.0;0.0191268951464922
46895;44.0;73.0;34.0;1.0;0.0191268951464922
46896;44.0;73.0;35.0;1.0;0.0191268951464922
46897;44.0;73.0;36.0;1.0;0.0191268951464922
46898;44.0;73.0;37.0;1.0;0.0191268951464922
46899;44.0;73.0;38.0;1.0;0.0191268951464922
46900;44.0;74.0;0.0;1.0;0.023264255593804753
46901;44.0;74.0;1.0;1.0;0.023264255593804753
46902;44.0;74.0;2.0;1.0;0.023264255593804753
46903;44.0;74.0;3.0;1.0;0.023264255593804753
46904;44.0;74.0;4.0;1.0;0.023264255593804753
46905;44.0;74.0;5.0;1.0;0.023264255593804753
46906;44.0;74.0;6.0;1.0;0.023264255593804753
46907;44.0;74.0;7.0;1.0;0.023264255593804753
46908;44.0;74.0;8.0;1.0;0.023264255593804753
46909;44.0;74.0;9.0;1.0;0.023264255593804753
46910;44.0;74.0;10.0;1.0;0.023264255593804753
46911;44.0;74.0;11.0;1.0;0.023264255593804753
46912;44.0;74.0;12.0;1.0;0.023264255593804753
46913;44.0;74.0;13.0;1.0;0.023264255593804753
46914;44.0;74.0;14.0;1.0;0.023264255593804753
46915;44.0;74.0;15.0;1.0;0.023264255593804753
46916;44.0;74.0;16.0;1.0;0.023264255593804753
46917;44.0;74.0;17.0;1.0;0.023264255593804753
46918;44.0;74.0;18.0;1.0;0.023264255593804753
46919;44.0;74.0;19.0;1.0;0.023264255593804753
46920;44.0;74.0;20.0;1.0;0.023264255593804753
46921;44.0;74.0;21.0;1.0;0.023264255593804753
46922;44.0;74.0;22.0;1.0;0.023264255593804753
46923;44.0;74.0;23.0;1.0;0.023264255593804753
46924;44.0;74.0;24.0;1.0;0.023264255593804753
46925;44.0;74.0;25.0;1.0;0.023264255593804753
46926;44.0;74.0;26.0;1.0;0.023264255593804753
46927;44.0;74.0;27.0;1.0;0.023264255593804753
46928;44.0;74.0;28.0;1.0;0.023264255593804753
46929;44.0;74.0;29.0;1.0;0.023264255593804753
46930;44.0;74.0;30.0;1.0;0.023264255593804753
46931;44.0;74.0;31.0;1.0;0.023264255593804753
46932;44.0;74.0;32.0;1.0;0.023264255593804753
46933;44.0;74.0;33.0;1.0;0.023264255593804753
46934;44.0;75.0;0.0;1.0;0.025226910909016926
46935;44.0;75.0;1.0;1.0;0.025226910909016926
46936;44.0;75.0;2.0;1.0;0.025226910909016926
46937;44.0;75.0;3.0;1.0;0.025226910909016926
46938;44.0;75.0;4.0;1.0;0.025226910909016926
46939;44.0;75.0;5.0;1.0;0.025226910909016926
46940;44.0;75.0;6.0;1.0;0.025226910909016926
46941;44.0;75.0;7.0;1.0;0.025226910909016926
46942;44.0;75.0;8.0;1.0;0.025226910909016926
46943;44.0;75.0;9.0;1.0;0.025226910909016926
46944;44.0;75.0;10.0;1.0;0.025226910909016926
46945;44.0;75.0;11.0;1.0;0.025226910909016926
46946;44.0;75.0;12.0;1.0;0.025226910909016926
46947;44.0;75.0;13.0;1.0;0.025226910909016926
46948;44.0;75.0;14.0;1.0;0.025226910909016926
46949;44.0;75.0;15.0;1.0;0.025226910909016926
46950;44.0;75.0;16.0;1.0;0.025226910909016926
46951;44.0;75.0;17.0;1.0;0.025226910909016926
46952;44.0;75.0;18.0;1.0;0.025226910909016926
46953;44.0;75.0;19.0;1.0;0.025226910909016926
46954;44.0;75.0;20.0;1.0;0.025226910909016926
46955;44.0;75.0;21.0;1.0;0.025226910909016926
46956;44.0;75.0;22.0;1.0;0.025226910909016926
46957;44.0;75.0;23.0;1.0;0.025226910909016926
46958;44.0;75.0;24.0;1.0;0.025226910909016926
46959;44.0;75.0;25.0;1.0;0.025226910909016926
46960;44.0;75.0;26.0;1.0;0.025226910909016926
46961;44.0;75.0;27.0;1.0;0.025226910909016926
46962;44.0;75.0;28.0;1.0;0.025226910909016926
46963;44.0;75.0;29.0;1.0;0.025226910909016926
46964;44.0;76.0;0.0;1.0;0.02567652419761375
46965;44.0;76.0;1.0;1.0;0.02567652419761375
46966;44.0;76.0;2.0;1.0;0.02567652419761375
46967;44.0;76.0;3.0;1.0;0.02567652419761375
46968;44.0;76.0;4.0;1.0;0.02567652419761375
46969;44.0;76.0;5.0;1.0;0.02567652419761375
46970;44.0;76.0;6.0;1.0;0.02567652419761375
46971;44.0;76.0;7.0;1.0;0.02567652419761375
46972;44.0;76.0;8.0;1.0;0.02567652419761375
46973;44.0;76.0;9.0;1.0;0.02567652419761375
46974;44.0;76.0;10.0;1.0;0.02567652419761375
46975;44.0;76.0;11.0;1.0;0.02567652419761375
46976;44.0;76.0;12.0;1.0;0.02567652419761375
46977;44.0;76.0;13.0;1.0;0.02567652419761375
46978;44.0;76.0;14.0;1.0;0.02567652419761375
46979;44.0;76.0;15.0;1.0;0.02567652419761375
46980;44.0;76.0;16.0;1.0;0.02567652419761375
46981;44.0;76.0;17.0;1.0;0.02567652419761375
46982;44.0;76.0;18.0;1.0;0.02567652419761375
46983;44.0;76.0;19.0;1.0;0.02567652419761375
46984;44.0;76.0;20.0;1.0;0.02567652419761375
46985;44.0;76.0;21.0;1.0;0.02567652419761375
46986;44.0;76.0;22.0;1.0;0.02567652419761375
46987;44.0;76.0;23.0;1.0;0.02567652419761375
46988;44.0;76.0;24.0;1.0;0.02567652419761375
46989;44.0;76.0;25.0;1.0;0.02567652419761375
46990;44.0;76.0;26.0;1.0;0.02567652419761375
46991;44.0;77.0;0.0;1.0;0.032280924228521496
46992;44.0;77.0;1.0;1.0;0.032280924228521496
46993;44.0;77.0;2.0;1.0;0.032280924228521496
46994;44.0;77.0;3.0;1.0;0.032280924228521496
46995;44.0;77.0;4.0;1.0;0.032280924228521496
46996;44.0;77.0;5.0;1.0;0.032280924228521496
46997;44.0;77.0;6.0;1.0;0.032280924228521496
46998;44.0;77.0;7.0;1.0;0.032280924228521496
46999;44.0;77.0;8.0;1.0;0.032280924228521496
47000;44.0;77.0;9.0;1.0;0.032280924228521496
47001;44.0;77.0;10.0;1.0;0.032280924228521496
47002;44.0;77.0;11.0;1.0;0.032280924228521496
47003;44.0;77.0;12.0;1.0;0.032280924228521496
47004;44.0;77.0;13.0;1.0;0.032280924228521496
47005;44.0;77.0;14.0;1.0;0.032280924228521496
47006;44.0;77.0;15.0;1.0;0.032280924228521496
47007;44.0;77.0;16.0;1.0;0.032280924228521496
47008;44.0;77.0;17.0;1.0;0.032280924228521496
47009;44.0;77.0;18.0;1.0;0.032280924228521496
47010;44.0;77.0;19.0;1.0;0.032280924228521496
47011;44.0;77.0;20.0;1.0;0.032280924228521496
47012;44.0;77.0;21.0;1.0;0.032280924228521496
47013;44.0;77.0;22.0;1.0;0.032280924228521496
47014;44.0;77.0;23.0;1.0;0.032280924228521496
47015;44.0;77.0;24.0;1.0;0.032280924228521496
47016;44.0;77.0;25.0;1.0;0.032280924228521496
47017;44.0;78.0;0.0;1.0;0.0582492208480835
47018;44.0;78.0;1.0;1.0;0.0582492208480835
47019;44.0;78.0;2.0;1.0;0.0582492208480835
47020;44.0;78.0;3.0;1.0;0.0582492208480835
47021;44.0;78.0;4.0;1.0;0.0582492208480835
47022;44.0;78.0;5.0;1.0;0.0582492208480835
47023;44.0;78.0;6.0;1.0;0.0582492208480835
47024;44.0;78.0;7.0;1.0;0.0582492208480835
47025;44.0;78.0;8.0;1.0;0.0582492208480835
47026;44.0;78.0;9.0;1.0;0.0582492208480835
47027;44.0;78.0;10.0;1.0;0.0582492208480835
47028;44.0;78.0;11.0;1.0;0.0582492208480835
47029;44.0;78.0;12.0;1.0;0.0582492208480835
47030;44.0;78.0;13.0;1.0;0.0582492208480835
47031;44.0;78.0;14.0;1.0;0.0582492208480835
47032;44.0;78.0;15.0;1.0;0.0582492208480835
47033;44.0;78.0;16.0;1.0;0.0582492208480835
47034;44.0;78.0;17.0;1.0;0.0582492208480835
47035;44.0;78.0;18.0;1.0;0.0582492208480835
47036;44.0;78.0;19.0;1.0;0.0582492208480835
47037;44.0;78.0;20.0;1.0;0.0582492208480835
47038;44.0;78.0;21.0;1.0;0.0582492208480835
47039;44.0;78.0;22.0;1.0;0.0582492208480835
47040;44.0;78.0;23.0;1.0;0.0582492208480835
47041;44.0;78.0;24.0;1.0;0.0582492208480835
47042;44.0;79.0;0.0;1.0;0.1338055635753431
47043;44.0;79.0;1.0;1.0;0.1338055635753431
47044;44.0;79.0;2.0;1.0;0.1338055635753431
47045;44.0;79.0;3.0;1.0;0.1338055635753431
47046;44.0;79.0;4.0;1.0;0.1338055635753431
47047;44.0;79.0;5.0;1.0;0.1338055635753431
47048;44.0;79.0;6.0;1.0;0.1338055635753431
47049;44.0;79.0;7.0;1.0;0.1338055635753431
47050;44.0;79.0;8.0;1.0;0.1338055635753431
47051;44.0;79.0;9.0;1.0;0.1338055635753431
47052;44.0;79.0;10.0;1.0;0.1338055635753431
47053;44.0;79.0;11.0;1.0;0.1338055635753431
47054;44.0;79.0;12.0;1.0;0.1338055635753431
47055;44.0;79.0;13.0;1.0;0.1338055635753431
47056;44.0;79.0;14.0;1.0;0.1338055635753431
47057;44.0;79.0;15.0;1.0;0.1338055635753431
47058;44.0;79.0;16.0;1.0;0.1338055635753431
47059;44.0;79.0;17.0;1.0;0.1338055635753431
47060;44.0;79.0;18.0;1.0;0.1338055635753431
47061;44.0;80.0;0.0;1.0;0.2442048231760661
47062;44.0;80.0;1.0;1.0;0.2442048231760661
47063;44.0;80.0;2.0;1.0;0.2442048231760661
47064;44.0;80.0;3.0;1.0;0.2442048231760661
47065;44.0;80.0;4.0;1.0;0.2442048231760661
47066;44.0;80.0;5.0;1.0;0.2442048231760661
47067;44.0;80.0;6.0;1.0;0.2442048231760661
47068;44.0;80.0;7.0;1.0;0.2442048231760661
47069;44.0;80.0;8.0;1.0;0.2442048231760661
47070;44.0;80.0;9.0;1.0;0.2442048231760661
47071;44.0;80.0;10.0;1.0;0.2442048231760661
47072;44.0;80.0;11.0;1.0;0.2442048231760661
47073;44.0;80.0;12.0;1.0;0.2442048231760661
47074;44.0;80.0;13.0;1.0;0.2442048231760661
47075;44.0;80.0;14.0;1.0;0.2442048231760661
47076;44.0;81.0;0.0;1.0;0.5241720676422119
47077;44.0;81.0;1.0;1.0;0.5241720676422119
47078;44.0;81.0;2.0;1.0;0.5241720676422119
47079;44.0;81.0;3.0;1.0;0.5241720676422119
47080;44.0;81.0;4.0;1.0;0.5241720676422119
47081;44.0;81.0;5.0;1.0;0.5241720676422119
47082;44.0;81.0;6.0;1.0;0.5241720676422119
47083;44.0;81.0;7.0;1.0;0.5241720676422119
47084;44.0;82.0;0.0;1.0;0.6403568585713705
47085;44.0;82.0;1.0;1.0;0.6403568585713705
47086;44.0;82.0;2.0;1.0;0.6403568585713705
47087;44.0;82.0;3.0;1.0;0.6403568585713705
47088;44.0;82.0;4.0;1.0;0.6403568585713705
47089;44.0;82.0;5.0;1.0;0.6403568585713705
47090;44.0;83.0;0.0;1.0;1.4335856437683105
47091;44.0;83.0;1.0;1.0;1.4335856437683105
47092;45.0;17.0;0.0;1.0;0.04780739173293114
47093;45.0;18.0;0.0;1.0;0.026359058916568756
47094;45.0;18.0;1.0;1.0;0.026359058916568756
47095;45.0;18.0;2.0;1.0;0.026359058916568756
47096;45.0;19.0;0.0;1.0;0.027420759201049805
47097;45.0;19.0;1.0;1.0;0.027420759201049805
47098;45.0;19.0;2.0;1.0;0.027420759201049805
47099;45.0;19.0;3.0;1.0;0.027420759201049805
47100;45.0;20.0;0.0;1.0;0.04514854649702708
47101;45.0;20.0;1.0;1.0;0.04514854649702708
47102;45.0;20.0;2.0;1.0;0.04514854649702708
47103;45.0;21.0;0.0;1.0;0.09761638939380646
47104;45.0;21.0;1.0;1.0;0.09761638939380646
47105;45.0;22.0;0.0;1.0;0.09657145291566849
47106;45.0;22.0;1.0;1.0;0.09657145291566849
47107;45.0;22.0;2.0;1.0;0.09657145291566849
47108;45.0;22.0;3.0;1.0;0.09657145291566849
47109;45.0;23.0;0.0;1.0;0.11418160370418004
47110;45.0;23.0;1.0;1.0;0.11418160370418004
