;Année;Date;Heure;NCT;vitesseCourant;directionCourant;maree;Longitude;Latitude;pcG;Taille;Rayon;Time;date_heure_stamp;x;y
32;1999;1999-06-18;0.4618055555556566;1999006;1.769413744718855;17.76934415211974;E;48.10766666666671;-69.4803333333333;60.0;5;;39900.00000000873;9906181105;464243.9552123424;5328378.610812144
33;1999;1999-06-18;0.4861111111110858;1999006;1.979956565180156;25.16723904863817;E;48.12233333333331;-69.446;60.0;5;;41999.99999999781;9906181140;466809.17240549845;5329993.397514113
34;1999;1999-06-18;0.5347222222221717;1999007;1.867805664409443;53.27120956740197;L;48.1443333333333;-69.2971666666667;25;7;;46199.999999995634;9906181250;477894.61610788835;5332385.174931715
35;1999;1999-06-18;0.5451388888889142;1999007;2.072114137782955;55.32058562582268;L;48.1508333333333;-69.2931666666667;25;20;75;47100.00000000218;9906181305;478194.9179962717;5333106.498830862
36;1999;1999-06-18;0.5659722222221717;1999007;2.331589157634767;58.21863079130357;L;48.16083333333331;-69.294;25;20;200;48899.999999995634;9906181335;478137.18539054267;5334218.222576994
37;1999;1999-06-18;0.5868055555556566;1999007;2.172589468813655;58.22663883057703;L;48.1513333333333;-69.2981666666667;25;20;;50700.00000000873;9906181405;477823.24495766143;5333163.502681552
38;1999;1999-06-18;0.6041666666667425;1999007;1.788819722610415;65.21143702484332;L;48.1465;-69.3045;25;20;;52200.00000000655;9906181430;477350.0641252264;5332628.130040106
39;1999;1999-06-18;0.6493055555556566;1999008;0.5428554135310801;170.8847103714332;R;48.23966666666671;-69.4471666666667;20.0;9;;56100.00000000873;9906181535;466798.2061009684;5343035.383367998
40;1999;1999-06-18;0.6597222222221717;1999008;0.5445291544077324;169.8457334197997;R;48.231833333333284;-69.4453333333333;20.0;20;500;56999.999999995634;9906181550;466929.2816220313;5342163.917080829
41;1999;1999-06-18;0.7013888888889142;1999008;0.678083328212691;144.7864676823684;R;48.18150000000001;-69.4423333333333;17;27;750;60600.00000000218;9906181650;467119.8612930989;5336568.105188763
42;1999;1999-06-18;0.7222222222221717;1999008;0.7224880621851132;144.7481073142326;R;48.1753333333333;-69.4525;17;40;;62399.999999995634;9906181720;466360.1060242827;5335887.084885487
43;1999;1999-06-18;0.7256944444443434;1999008;0.7478215027665358;144.52466797179;R;48.1741666666667;-69.456;17;40;;62699.99999999127;9906181725;466099.1394778336;5335758.94848983
44;1999;1999-06-21;0.3159722222221717;1999009;0.2326478024826368;155.0872535005733;R;48.13083333333329;-69.708;10.0;10;600;27299.999999995634;9906210735;447320.201921738;5331084.353861311
45;1999;1999-06-21;0.3263888888889142;1999009;0.1406164997430956;168.9297974220606;R;48.12783333333331;-69.7081666666667;0;12;100;28200.00000000219;9906210750;447304.7318151011;5330751.025654214
46;1999;1999-06-21;0.3472222222221717;1999009;0.1315750736271882;250.4633450618716;H;48.1315;-69.7293333333333;0;10;50;29999.999999995634;9906210820;445733.57490662014;5331173.279345463
47;1999;1999-06-21;0.3680555555556566;1999009;0.09774456506629921;138.3177811683348;H;48.133500000000005;-69.775;7.6923076923076925;13;400;31800.00000000873;9906210850;442337.98385110777;5331428.793037347
48;1999;1999-06-21;0.3888888888889142;1999009;0.328271229321121;246.480556475034;H;48.143333333333295;-69.799;7.6923076923076925;13;800;33600.00000000219;9906210920;440563.6856069247;5332540.008798066
49;1999;1999-06-21;0.4027777777778283;1999009;0.08015609770940699;319.5537679791586;H;48.1456666666667;-69.8221666666667;7.6923076923076925;13;;34800.000000004366;9906210940;438843.1395070131;5332817.512895417
50;1999;1999-06-21;0.4305555555556566;1999010;0.3302075105142219;140.2832939462307;H;48.1918333333333;-69.883;40;12;;37200.00000000873;9906211020;434377.01820934727;5337998.988470522
51;1999;1999-06-21;0.4409722222221717;1999010;0.05200961449578338;181.1017061152064;H;48.2046666666667;-69.8973333333333;40;14;150;38099.999999995634;9906211035;433328.4544511504;5339437.727100127
52;1999;1999-06-21;0.4618055555556566;1999010;0.156;180.0;H;48.21550000000001;-69.8926666666667;30;15;75;39900.00000000873;9906211105;433689.17145440297;5340637.796957054
53;1999;1999-06-21;0.4826388888889142;1999010;0.211683726346642;147.7364002047978;E;48.190666666666694;-69.8801666666667;28.0;13;50;41700.00000000219;9906211135;434586.0997457224;5337866.9005189445
54;1999;1999-06-21;0.5034722222221717;1999010;0.08049844718999243;63.43494882292201;E;48.15483333333329;-69.8548333333333;25;16;100;43499.999999995634;9906211205;436424.5728986863;5333862.853161934
55;1999;1999-06-21;0.5243055555556566;1999010;0.2865554047649424;99.034995000473;E;48.1385;-69.8028333333333;25;16;200;45300.00000000873;9906211235;440272.92543378624;5332005.765409518
56;1999;1999-06-21;0.5416666666667425;1999010;0.6952877102322463;102.0372023203658;E;48.137166666666694;-69.7628333333333;25;16;;46800.00000000655;9906211300;443247.2507758742;5331827.286188288
57;1999;1999-06-22;0.3541666666667425;1999011;0.07810249675906655;272.9356734464212;R;47.7485;-69.833;0;20;450;30600.000000006556;9906220830;437560.743846307;5288683.639604737
58;1999;1999-06-22;0.3645833333332575;1999011;0.07102816342831905;324.7436412870371;R;47.74866666666669;-69.8373333333333;0;17;500;31499.999999993444;9906220845;437236.1323575219;5288705.667706127
59;1999;1999-06-22;0.3854166666667425;1999011;0.1900236827345476;359.0954049662673;H;47.75233333333328;-69.8426666666667;15;20;400;33300.000000006556;9906220915;436840.802006692;5289117.519073178
60;1999;1999-06-22;0.40625;1999011;0.1078239305534722;298.2287761813695;H;47.74400000000001;-69.8525;15;13;200;35100.0;9906220945;436093.58233424387;5288199.425538325
61;1999;1999-06-22;0.4479166666667425;1999011;0.11700427342623;251.565051177078;H;47.705;-69.8675;10;13;250;38700.000000006556;9906221045;434920.5752823037;5283877.486019512
62;1999;1999-06-22;0.46875;1999011;0.1086738238951773;243.1991650530454;H;47.6878333333333;-69.8738333333333;10;13;250;40500.0;9906221115;434423.9331796474;5281974.94518608
63;1999;1999-06-22;0.4791666666667425;1999011;0.1337946187258665;317.7263109939063;H;47.688833333333314;-69.8773333333333;17;15;200;41400.000000006556;9906221130;434162.5391637803;5282089.05216072
64;1999;1999-06-22;0.5520833333332575;1999012;0.2177200036744442;343.7292687844552;E;47.659;-69.8741666666667;22.5;12;60;47699.99999999345;9906221315;434362.7696884167;5278770.739595921
65;1999;1999-06-22;0.5625;1999012;0.5086698339787803;9.962305006812826;E;47.66750000000001;-69.8873333333333;22.5;13;300;48600.0;9906221330;433384.96666574106;5279726.646999188
66;1999;1999-06-22;0.5833333333332575;1999012;0.5500990819843277;13.45522152942414;E;47.68916666666671;-69.888;42;7;30;50399.99999999345;9906221400;433362.51422751375;5282135.218051342
67;1999;1999-06-22;0.6041666666667425;1999012;0.7609112957500368;17.67295512078763;E;47.71050000000001;-69.876;55;9;40;52200.00000000655;9906221430;434289.8277865344;5284495.927252202
68;1999;1999-06-22;0.625;1999012;0.7957669256761053;20.3706499040873;E;47.72800000000001;-69.8626666666667;55;9;40;54000.0;9906221500;435311.6429077197;5286429.636769111
69;1999;1999-06-22;0.6527777777778283;1999013;0.3196576293474004;48.93210599651697;L;47.6305;-69.8635;41.66666666666667;12;;56400.000000004366;9906221540;435128.39724089426;5275594.335017306
70;1999;1999-06-22;0.6631944444443434;1999013;0.4004722212588534;47.02374383923416;L;47.627333333333304;-69.8641666666667;41.66666666666667;12;75;57299.99999999127;9906221555;435074.39146342047;5275242.957570161
71;1999;1999-06-22;0.6875;1999013;0.4383206588788623;48.0516518560407;L;47.628666666666696;-69.8608333333333;30;11;100;59400.0;9906221630;435326.4709769539;5275388.355539508
72;1999;1999-06-22;0.7083333333332575;1999013;0.5065727983222155;46.9198101299555;L;47.628;-69.8638333333333;20;18;60;61199.99999999345;9906221700;435100.2602466688;5275316.770193878
73;1999;1999-06-22;0.7291666666667425;1999013;0.363572551219148;51.36480333353408;L;47.62916666666669;-69.8876666666667;20;16;75;63000.00000000655;9906221730;433311.16048693843;5275466.651581229
74;1999;1999-06-23;0.375;1999014;0.9288067613879649;73.16485801849717;R;47.4696666666667;-70.2041666666667;33.33333333333333;6;;32400.0;9906230900;409258.42117673234;5258061.347335928
75;1999;1999-06-23;0.3854166666667425;1999014;1.043270338886331;71.09613589736064;R;47.46133333333331;-70.1981666666667;15;6;25;33300.000000006556;9906230915;409696.28062970884;5257128.24974873
76;1999;1999-06-23;0.40625;1999014;0.1288914271780711;61.24763157278565;R;47.451333333333295;-70.17333333333332;15;6;100;35100.0;9906230945;411551.13310528547;5255988.37285208
77;1999;1999-06-23;0.4270833333332575;1999014;0.2292640399190418;182.7500851749124;R;47.444166666666696;-70.16566666666671;30;10;400;36899.999999993444;9906231015;412117.1210633743;5255183.226827264
78;1999;1999-06-23;0.4479166666667425;1999014;0.3923901120058965;202.3165966477167;H;47.438;-70.1863333333333;40;15;400;38700.000000006556;9906231045;410548.56814925873;5254521.467292852
79;1999;1999-06-23;0.46875;1999014;0.3114883625434504;161.2742121547274;H;47.445;-70.2066666666667;20;16;750;40500.0;9906231115;409027.4907272416;5255322.982735989
80;1999;1999-06-23;0.4930555555556566;1999015;0.1772596964907703;141.6430741025812;H;47.510499999999986;-70.1118333333333;0;70;600;42600.00000000873;9906231150;416281.1676402411;5262495.68173653
